SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
2214G - TRADITIONAL STICK,2214 - TRADITIONAL SNACK,SNACK,1.23,1.21,-0.0163,97.5,73.33,-0.2479,1.22,1.18,-0.0328,15158.0,15655.0,0.0328,18493.0,18473.0,-0.0011,160.0,187.0,0.1688
2214H - TRADITIONAL SWEET TOFFEE,2214 - TRADITIONAL SNACK,SNACK,1.0,,,0.5,,,1.0,,,16200.0,,,16200.0,,,1.0,,
2215A - CASSAVA 40-80G,2215 - CASSAVA,SNACK,1.27,1.22,-0.0394,1118.0,657.33,-0.412,1.19,1.2,0.0084,10606.0,10987.0,0.0359,12621.0,13184.0,0.0446,1886.0,1637.0,-0.132
2215B - CASSAVA 100-190G,2215 - CASSAVA,SNACK,1.19,1.11,-0.0672,1019.5,397.0,-0.6106,1.22,1.14,-0.0656,18212.0,17653.0,-0.0307,22219.0,20124.0,-0.0943,1670.0,1044.0,-0.3749
2216A - SEAWEED 3-10G,2216 - SEAWEED,SNACK,1.41,1.6,0.1348,1622.5,1070.33,-0.3403,1.3,1.36,0.0462,16424.0,17680.0,0.0765,21351.0,24045.0,0.1262,2501.0,2368.0,-0.0532
2216B - SEAWEED 11-40G,2216 - SEAWEED,SNACK,1.1,1.07,-0.0273,48.0,20.0,-0.5833,1.08,1.09,0.0093,28903.0,23672.0,-0.181,31215.0,25802.0,-0.1734,89.0,55.0,-0.382
2217A - CORN 35-95G,2217 - CORN,SNACK,1.21,1.18,-0.0248,829.5,545.0,-0.343,1.15,1.17,0.0174,11168.0,11248.0,0.0072,12843.0,13160.0,0.0247,1445.0,1394.0,-0.0353
2217B - CORN 100-200G,2217 - CORN,SNACK,1.69,1.15,-0.3195,2386.0,1416.33,-0.4064,1.21,1.22,0.0083,20742.0,14898.0,-0.2817,25098.0,18176.0,-0.2758,3959.0,3496.0,-0.1169
6228A - PROCESSED MEAT PACK,6228 - PROCESSED MEAT,SNACK,1.53,1.42,-0.0719,504.0,148.67,-0.705,1.2,1.12,-0.0667,14684.0,12980.0,-0.116,17621.0,14538.0,-0.175,842.0,399.0,-0.5261
1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,1.06,1.0,-0.0566,118.5,10.0,-0.9156,1.35,1.07,-0.2074,41684.0,51800.0,0.2427,56273.0,55426.0,-0.0151,175.0,28.0,-0.84
1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.3,1.17,-0.1,1120.0,199.33,-0.822,1.79,1.54,-0.1397,98118.0,86734.0,-0.116,175631.0,133570.0,-0.2395,1252.0,389.0,-0.6893
1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,2.05,3.05,0.4878,993.5,505.33,-0.4914,1.71,1.8,0.0526,35916.0,53389.0,0.4865,61416.0,96100.0,0.5647,1163.0,842.0,-0.276
1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.02,1.17,0.1471,22.0,7.67,-0.6514,1.1,1.15,0.0455,18227.0,23330.0,0.28,20050.0,26829.0,0.3381,40.0,20.0,-0.5
1513A - FLOUR,1513 - FLOUR,STAPLE NEED,1.15,1.12,-0.0261,126.5,35.67,-0.718,1.19,1.11,-0.0672,17492.0,16980.0,-0.0293,20815.0,18848.0,-0.0945,213.0,96.0,-0.5493
1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.21,1.31,0.0826,128.0,40.33,-0.6849,1.17,1.07,-0.0855,12240.0,11730.0,-0.0417,14321.0,12551.0,-0.1236,218.0,113.0,-0.4817
1521B - PALM COOKING OIL POUCH 900-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.11,1.34,0.2072,114.0,88.33,-0.2252,1.16,1.42,0.2241,23000.0,27329.0,0.1882,26680.0,38807.0,0.4545,196.0,186.0,-0.051
1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.67,1.52,-0.0898,1528.0,1030.33,-0.3257,1.73,1.97,0.1387,69854.0,63355.0,-0.093,120847.0,124809.0,0.0328,1762.0,1567.0,-0.1107
1521F - PALM COOKING OIL BOTTLE 800-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.12,1.14,0.0179,215.0,48.67,-0.7736,1.29,1.11,-0.1395,23540.0,24402.0,0.0366,30367.0,27086.0,-0.108,333.0,131.0,-0.6066
1521G - PALM COOKING OIL BOTTLE 2L,1521 - PALM COOKING OIL,STAPLE NEED,1.49,1.28,-0.1409,357.0,264.0,-0.2605,1.36,1.4,0.0294,62290.0,50331.0,-0.192,84714.0,70463.0,-0.1682,524.0,566.0,0.0802
1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.06,1.09,0.0283,17.0,3.67,-0.7841,1.17,1.1,-0.0598,80247.0,65345.0,-0.1857,93889.0,71880.0,-0.2344,29.0,10.0,-0.6552
1523A - MARGARINE & BUTTER CUP 250-350G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.07,1.08,0.0093,64.0,34.67,-0.4583,1.08,1.08,0.0,14217.0,13348.0,-0.0611,15354.0,14416.0,-0.0611,118.0,96.0,-0.1864
1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.37,1.37,0.0,302.0,103.0,-0.6589,1.22,1.14,-0.0656,12401.0,11769.0,-0.051,15129.0,13417.0,-0.1132,496.0,270.0,-0.4556
1531A - SEED & BEAN SACHET 40-90G,1531 - SEED & BEAN,STAPLE NEED,1.36,1.55,0.1397,7.0,3.67,-0.4757,1.08,1.22,0.1296,13550.0,15591.0,0.1506,14634.0,19021.0,0.2998,13.0,9.0,-0.3077
1531B - SEED & BEAN BAG 100-250G,1531 - SEED & BEAN,STAPLE NEED,1.07,1.17,0.0935,14.5,2.0,-0.8621,1.21,1.2,-0.0083,12010.0,12850.0,0.0699,14532.0,15420.0,0.0611,24.0,5.0,-0.7917
1531C - SEED & BEAN BAG 400-1000G,1531 - SEED & BEAN,STAPLE NEED,2.0,,,1.5,,,1.5,,,51467.0,,,77200.0,,,2.0,,
1532A - SUNDRIED CRACKER,1532 - SUNDRIED CRACKER,STAPLE NEED,1.12,1.0,-0.1071,8.0,0.67,-0.9162,1.14,1.0,-0.1228,9800.0,8800.0,-0.102,11172.0,8800.0,-0.2123,14.0,2.0,-0.8571
1611A - JELLY POWDER 7-35G,1611 - POWDER JELLY,STAPLE NEED,2.01,1.75,-0.1294,86.5,36.33,-0.58,1.12,1.08,-0.0357,12851.0,11775.0,-0.0837,14393.0,12717.0,-0.1164,154.0,101.0,-0.3442
1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.48,1.5,0.0135,129.0,53.0,-0.5891,1.19,1.18,-0.0084,18383.0,19738.0,0.0737,21876.0,23291.0,0.0647,217.0,135.0,-0.3779
1621A - ESSENCE 20-90G,1621 - ESSENCE,STAPLE NEED,1.05,1.08,0.0286,21.0,8.33,-0.6033,1.08,1.09,0.0093,10400.0,11288.0,0.0854,11232.0,12304.0,0.0954,39.0,23.0,-0.4103
1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.21,1.0,-0.1736,14.5,3.0,-0.7931,1.21,1.0,-0.1736,25662.0,25811.0,0.0058,31051.0,25811.0,-0.1688,24.0,9.0,-0.625
1623A - BAKING POWDER,1623 - BAKING POWDER,STAPLE NEED,1.25,1.27,0.016,40.5,18.67,-0.539,1.11,1.1,-0.009,8723.0,8338.0,-0.0441,9683.0,9172.0,-0.0528,73.0,51.0,-0.3014
1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,1.08,1.06,-0.0185,19.0,5.33,-0.7195,1.15,1.0,-0.1304,18603.0,17450.0,-0.062,21393.0,17450.0,-0.1843,33.0,16.0,-0.5152
1625A - COCONUT MILK LIQUID 65-100ML,1625 - COCONUT MILK,STAPLE NEED,2.33,1.94,-0.1674,285.5,109.67,-0.6159,1.3,1.34,0.0308,13270.0,10636.0,-0.1985,17251.0,14252.0,-0.1738,439.0,246.0,-0.4396
1625B - COCONUT MILK LIQUID 180-200ML,1625 - COCONUT MILK,STAPLE NEED,1.33,1.62,0.218,30.0,5.33,-0.8223,1.11,1.14,0.027,26347.0,32400.0,0.2297,29245.0,36936.0,0.263,54.0,14.0,-0.7407
1625C - COCONUT MILK POWDER 20-25G,1625 - COCONUT MILK,STAPLE NEED,1.23,1.83,0.4878,44.0,24.0,-0.4545,1.09,1.16,0.0642,15824.0,15510.0,-0.0198,17248.0,17992.0,0.0431,81.0,62.0,-0.2346
1711A - MSG ( MONO SODIUM GLUTAMATE ) 50-150G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.16,1.09,-0.0603,70.5,31.0,-0.5603,1.14,1.13,-0.0088,6668.0,5976.0,-0.1038,7602.0,6753.0,-0.1117,124.0,82.0,-0.3387
1711B - MSG ( MONO SODIUM GLUTAMATE ) 250-500G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.07,1.05,-0.0187,21.0,6.33,-0.6986,1.17,1.06,-0.094,17050.0,16668.0,-0.0224,19948.0,17668.0,-0.1143,36.0,18.0,-0.5
1712A - SALT,1712 - SALT,STAPLE NEED,1.14,1.15,0.0088,114.5,22.0,-0.8079,1.08,1.12,0.037,11230.0,11391.0,0.0143,12128.0,12758.0,0.0519,212.0,59.0,-0.7217
1713A - SPICES,1713 - SPICES,STAPLE NEED,1.22,1.14,-0.0656,43.5,7.0,-0.8391,1.1,1.0,-0.0909,10690.0,16971.0,0.5876,11759.0,16971.0,0.4432,79.0,21.0,-0.7342
1714A - STOCK SOUP SACHET,1714 - STOCK SOUP,STAPLE NEED,1.28,1.18,-0.0781,151.5,27.33,-0.8196,1.27,1.15,-0.0945,8320.0,8294.0,-0.0031,10566.0,9538.0,-0.0973,238.0,71.0,-0.7017
1714B - STOCK SOUP 100-250G,1714 - STOCK SOUP,STAPLE NEED,1.29,1.27,-0.0155,193.5,47.67,-0.7536,1.24,1.19,-0.0403,13859.0,12824.0,-0.0747,17185.0,15261.0,-0.112,313.0,120.0,-0.6166
1715A - FRIED MEAL MAKER,1715 - MEAL MAKER,STAPLE NEED,1.84,1.68,-0.087,82.5,27.0,-0.6727,1.17,1.09,-0.0684,5463.0,8321.0,0.5232,6392.0,9070.0,0.419,141.0,74.0,-0.4752
1715B - SOUP MEAL MAKER POWDER,1715 - MEAL MAKER,STAPLE NEED,1.73,1.18,-0.3179,29.5,3.67,-0.8756,1.05,1.0,-0.0476,6227.0,4182.0,-0.3284,6538.0,4182.0,-0.3604,56.0,11.0,-0.8036
1715C - SOUP MEAL MAKER PASTE,1715 - MEAL MAKER,STAPLE NEED,1.41,1.49,0.0567,100.5,29.33,-0.7082,1.1,1.11,0.0091,12671.0,11967.0,-0.0556,13938.0,13283.0,-0.047,183.0,79.0,-0.5683
1715D - FRIED RICE MEAL MAKER POWDER,1715 - MEAL MAKER,STAPLE NEED,1.73,1.61,-0.0694,71.5,20.33,-0.7157,1.11,1.09,-0.018,5339.0,4449.0,-0.1667,5926.0,4849.0,-0.1817,129.0,56.0,-0.5659
1715E - FRIED RICE MEAL MAKER PASTE,1715 - MEAL MAKER,STAPLE NEED,1.56,1.8,0.1538,13.5,1.67,-0.8763,1.08,1.0,-0.0741,9630.0,13500.0,0.4019,10400.0,13500.0,0.2981,25.0,5.0,-0.8
1716A - FLOUR SEASONING,1716 - FLOUR SEASONING,STAPLE NEED,1.32,1.23,-0.0682,119.0,54.0,-0.5462,1.2,1.19,-0.0083,9916.0,9123.0,-0.08,11899.0,10856.0,-0.0877,199.0,136.0,-0.3166
1716B - SPECIFIC FLOUR SEASONING,1716 - FLOUR SEASONING,STAPLE NEED,1.41,1.43,0.0142,173.5,65.33,-0.6235,1.19,1.24,0.042,10788.0,10561.0,-0.021,12838.0,13096.0,0.0201,292.0,158.0,-0.4589
1717A - SHRIMP PASTE,"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",STAPLE NEED,1.0,1.0,0.0,14.0,5.0,-0.6429,1.0,1.0,0.0,8814.0,9187.0,0.0423,8814.0,9187.0,0.0423,28.0,15.0,-0.4643
1717B - PEANUT SAUCE,"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",STAPLE NEED,1.04,1.3,0.25,11.5,3.33,-0.7104,1.15,1.0,-0.1304,10065.0,12920.0,0.2837,11575.0,12920.0,0.1162,20.0,10.0,-0.5
1717C - OTHER SEASONING (TOPING),"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",STAPLE NEED,1.33,1.0,-0.2481,4.5,0.67,-0.8511,1.29,1.0,-0.2248,31800.0,25500.0,-0.1981,41022.0,25500.0,-0.3784,7.0,2.0,-0.7143
1721A - CHILLI PET 120-200ML,1721 - CHILLI,STAPLE NEED,1.38,1.14,-0.1739,172.5,84.33,-0.5111,1.09,1.12,0.0275,12026.0,9388.0,-0.2194,13108.0,10515.0,-0.1978,317.0,225.0,-0.2902
1721B - CHILLI PET & BOTTLE 235-275ML,1721 - CHILLI,STAPLE NEED,1.1,1.04,-0.0545,181.5,92.0,-0.4931,1.12,1.16,0.0357,16817.0,15986.0,-0.0494,18835.0,18544.0,-0.0154,325.0,237.0,-0.2708
1721D - CHILLI PACK,1721 - CHILLI,STAPLE NEED,1.22,1.3,0.0656,34.5,20.33,-0.4107,1.13,1.22,0.0796,14596.0,10254.0,-0.2975,16493.0,12510.0,-0.2415,61.0,50.0,-0.1803
1721E - TRADITIONAL CHILLI,1721 - CHILLI,STAPLE NEED,1.09,1.05,-0.0367,53.5,19.0,-0.6449,1.06,1.02,-0.0377,18694.0,18537.0,-0.0084,19816.0,18908.0,-0.0458,101.0,56.0,-0.4455
1721F - POWDER CHILLI,1721 - CHILLI,STAPLE NEED,1.07,1.19,0.1121,57.5,37.33,-0.3508,1.02,1.08,0.0588,14618.0,16332.0,0.1173,14910.0,17639.0,0.183,113.0,104.0,-0.0796
1721H - CHILLI PET & BOTTLE 300-400ML,1721 - CHILLI,STAPLE NEED,1.03,1.02,-0.0097,105.0,41.0,-0.6095,1.08,1.11,0.0278,19218.0,18589.0,-0.0327,20755.0,20634.0,-0.0058,195.0,111.0,-0.4308
1722A - TOMATO PET 130-140ML,1722 - TOMATO,STAPLE NEED,1.11,,,4.5,,,1.0,,,9889.0,,,9889.0,,,9.0,,
1722B - TOMATO BOTTLE 275-340ML,1722 - TOMATO,STAPLE NEED,1.07,1.01,-0.0561,69.5,29.33,-0.578,1.07,1.07,0.0,13829.0,13064.0,-0.0553,14797.0,13978.0,-0.0553,130.0,82.0,-0.3692
1722C - TOMATO SACHET,1722 - TOMATO,STAPLE NEED,1.21,1.07,-0.1157,19.5,9.0,-0.5385,1.22,1.04,-0.1475,8828.0,7063.0,-0.1999,10770.0,7346.0,-0.3179,32.0,26.0,-0.1875
1722D - STEAK & PASTA SAUCE,1722 - TOMATO,STAPLE NEED,1.11,1.12,0.009,87.0,30.0,-0.6552,1.09,1.06,-0.0275,17459.0,16493.0,-0.0553,19030.0,17483.0,-0.0813,160.0,85.0,-0.4688
1723A - SOY SAUCE PET 130-250ML,1723 - SOY SAUCE,STAPLE NEED,1.17,1.08,-0.0769,146.5,64.67,-0.5586,1.08,1.08,0.0,11712.0,10351.0,-0.1162,12649.0,11179.0,-0.1162,272.0,180.0,-0.3382
1723B - SOY SAUCE BOTTLE 275-340ML,1723 - SOY SAUCE,STAPLE NEED,1.14,1.07,-0.0614,120.0,47.67,-0.6028,1.12,1.11,-0.0089,20172.0,19575.0,-0.0296,22593.0,21728.0,-0.0383,214.0,129.0,-0.3972
1723C - SOY SAUCE 500-600ML,1723 - SOY SAUCE,STAPLE NEED,2.62,2.97,0.1336,445.5,176.67,-0.6034,1.43,1.42,-0.007,67778.0,76192.0,0.1241,96923.0,108193.0,0.1163,624.0,374.0,-0.4006
1724A - LIQUID SAUCE SACHET,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.06,1.29,0.217,9.0,2.33,-0.7411,1.0,1.0,0.0,3572.0,4371.0,0.2237,3572.0,4371.0,0.2237,18.0,7.0,-0.6111
1724B - LIQUID SAUCE BOTTLE,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.11,1.07,-0.036,175.5,79.0,-0.5499,1.11,1.1,-0.009,19662.0,17266.0,-0.1219,21825.0,18993.0,-0.1298,316.0,216.0,-0.3165
1724C - VINEGAR,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.03,1.25,0.2136,19.5,6.67,-0.6579,1.11,1.18,0.0631,5377.0,6515.0,0.2116,5968.0,7688.0,0.2882,35.0,17.0,-0.5143
1725B - DRESSING SACHET 50-150G,1725 - DRESSING,STAPLE NEED,1.71,1.34,-0.2164,94.5,28.33,-0.7002,1.11,1.06,-0.045,12851.0,9919.0,-0.2282,14265.0,10514.0,-0.263,171.0,80.0,-0.5322
1725C - DRESSING BOTTLE,1725 - DRESSING,STAPLE NEED,1.16,1.07,-0.0776,19.0,5.0,-0.7368,1.0,1.0,0.0,40129.0,38533.0,-0.0398,40129.0,38533.0,-0.0398,38.0,15.0,-0.6053
1811A - CANNED MEAT 180-200G,1811 - CANNED MEAT,STAPLE NEED,1.02,1.1,0.0784,21.0,3.33,-0.8414,1.17,1.11,-0.0513,23460.0,26370.0,0.124,27448.0,29271.0,0.0664,36.0,9.0,-0.75
1811B - CANNED MEAT 325-400G,1811 - CANNED MEAT,STAPLE NEED,1.0,1.0,0.0,3.5,0.33,-0.9057,1.0,1.0,0.0,39357.0,41900.0,0.0646,39357.0,41900.0,0.0646,7.0,1.0,-0.8571
1811C - CANNED MEAT SAC,1811 - CANNED MEAT,STAPLE NEED,1.26,1.33,0.0556,34.0,10.0,-0.7059,1.55,2.14,0.3806,11393.0,12267.0,0.0767,17659.0,26251.0,0.4866,44.0,14.0,-0.6818
1812A - CANNED SEAFOOD SARDINES 100-200G,1812 - CANNED SEAFOOD,STAPLE NEED,1.43,1.42,-0.007,154.5,52.67,-0.6591,1.17,1.14,-0.0256,17101.0,16911.0,-0.0111,20008.0,19279.0,-0.0364,265.0,139.0,-0.4755
1812B - CANNED SEAFOOD SARDINES 300-500G,1812 - CANNED SEAFOOD,STAPLE NEED,1.13,1.09,-0.0354,35.5,14.33,-0.5963,1.13,1.1,-0.0265,32972.0,31993.0,-0.0297,37258.0,35192.0,-0.0555,63.0,39.0,-0.381
1812D - CANNED SEAFOOD MACKEREL 300-500G,1812 - CANNED SEAFOOD,STAPLE NEED,1.0,1.0,0.0,10.0,3.67,-0.633,1.0,1.0,0.0,28390.0,31164.0,0.0977,28390.0,31164.0,0.0977,20.0,11.0,-0.45
1812E - CANNED SEAFOOD TUNA 100-200G,1812 - CANNED SEAFOOD,STAPLE NEED,1.45,1.5,0.0345,5.5,1.33,-0.7582,1.38,1.0,-0.2754,38373.0,40150.0,0.0463,52955.0,40150.0,-0.2418,8.0,4.0,-0.5
1814A - CANNED FRUIT,1814 - CANNED FRUIT,STAPLE NEED,1.0,,,0.5,,,1.0,,,22500.0,,,22500.0,,,1.0,,
1821A - DRIED MEAT 50-125G,1821 - DRIED MEAT,STAPLE NEED,1.22,1.18,-0.0328,23.0,9.33,-0.5943,1.24,1.08,-0.129,19909.0,19114.0,-0.0399,24687.0,20643.0,-0.1638,37.0,26.0,-0.2973
1915A - PASTA,1915 - PASTA,STAPLE NEED,1.21,1.18,-0.0248,55.5,18.67,-0.6636,1.08,1.14,0.0556,12856.0,11748.0,-0.0862,13884.0,13393.0,-0.0354,103.0,49.0,-0.5243
1915B - INSTANT PASTA,1915 - PASTA,STAPLE NEED,3.03,3.15,0.0396,423.5,376.33,-0.1114,1.2,1.28,0.0667,12840.0,12861.0,0.0016,15408.0,16462.0,0.0684,708.0,880.0,0.2429
1921A - INSTANT SOUP,1921 - INSTANT SOUP,STAPLE NEED,1.19,1.25,0.0504,15.5,4.0,-0.7419,1.0,1.5,0.5,12381.0,13250.0,0.0702,12381.0,19875.0,0.6053,31.0,8.0,-0.7419
1922A - INSTANT RICE,1922 - INSTANT RICE,STAPLE NEED,1.0,,,1.5,,,1.0,,,134167.0,,,134167.0,,,3.0,,
