SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.2,1.16,-0.0333,78.5,39.67,-0.4946,2.12,2.2,0.0377,339301.0,338845.0,-0.0013,719318.0,745459.0,0.0363,74.0,54.0,-0.2703
2119D - GROWING UP MILK SUPER PREMIUM >1000G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.25,,,6.0,,,1.5,,,501533.0,,,752300.0,,,8.0,,
2121A - BABY CEREAL BOX 100G,2121 - BABY CEREAL,MILK & DIAPERS,1.34,1.4,0.0448,66.5,35.67,-0.4636,1.53,1.73,0.1307,27022.0,28083.0,0.0393,41344.0,48584.0,0.1751,87.0,62.0,-0.2874
2121B - BABY CEREAL BOX 120G,2121 - BABY CEREAL,MILK & DIAPERS,1.56,1.29,-0.1731,130.5,61.67,-0.5274,1.57,1.57,0.0,23561.0,21814.0,-0.0741,36991.0,34248.0,-0.0742,166.0,118.0,-0.2892
2121C - BABY CEREAL BAG,2121 - BABY CEREAL,MILK & DIAPERS,1.56,1.54,-0.0128,51.0,34.67,-0.3202,1.31,1.41,0.0763,13829.0,13680.0,-0.0108,18116.0,19289.0,0.0647,78.0,74.0,-0.0513
2122A - BABY BISCUIT,2122 - BABY BISCUIT & SNACK,MILK & DIAPERS,1.21,1.12,-0.0744,113.0,49.67,-0.5604,1.31,1.23,-0.0611,17710.0,17364.0,-0.0195,23200.0,21358.0,-0.0794,173.0,121.0,-0.3006
2122B - BABY SNACK,2122 - BABY BISCUIT & SNACK,MILK & DIAPERS,2.02,1.75,-0.1337,767.5,369.67,-0.5183,1.68,1.58,-0.0595,20387.0,17465.0,-0.1433,34250.0,27595.0,-0.1943,916.0,701.0,-0.2347
2131A - PREGNANT MILK 150-250G,2131 - PREGNANT MILK,MILK & DIAPERS,1.03,1.04,0.0097,30.0,17.0,-0.4333,1.25,1.21,-0.032,47667.0,48912.0,0.0261,59584.0,59184.0,-0.0067,48.0,42.0,-0.125
2131B - PREGNANT MILK 300-400G,2131 - PREGNANT MILK,MILK & DIAPERS,1.12,1.18,0.0536,24.0,15.0,-0.375,1.41,1.18,-0.1631,99477.0,104533.0,0.0508,140263.0,123349.0,-0.1206,34.0,38.0,0.1176
3431A - REGULAR DIAPERS SIZE-S,3431 - REGULAR DIAPERS,MILK & DIAPERS,1.15,1.08,-0.0609,96.5,47.67,-0.506,1.47,1.35,-0.0816,66457.0,64188.0,-0.0341,97692.0,86654.0,-0.113,131.0,106.0,-0.1908
3431B - REGULAR DIAPERS SIZE-M,3431 - REGULAR DIAPERS,MILK & DIAPERS,1.27,1.0,-0.2126,7.5,0.33,-0.956,1.36,1.0,-0.2647,58013.0,73700.0,0.2704,78898.0,73700.0,-0.0659,11.0,1.0,-0.9091
3432A - PANTS DIAPERS SIZE-S 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.11,1.09,-0.018,9.5,3.67,-0.6137,1.36,1.38,0.0147,79068.0,77273.0,-0.0227,107532.0,106637.0,-0.0083,14.0,8.0,-0.4286
3432B - PANTS DIAPERS SIZE-S 24-38S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.09,1.05,-0.0367,96.5,40.0,-0.5855,1.6,1.67,0.0437,66823.0,61239.0,-0.0836,106917.0,102269.0,-0.0435,121.0,72.0,-0.405
3432C - PANTS DIAPERS SIZE-M 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.0,1.0,0.0,12.0,4.0,-0.6667,2.0,1.09,-0.455,44204.0,44000.0,-0.0046,88408.0,47960.0,-0.4575,12.0,11.0,-0.0833
3432D - PANTS DIAPERS SIZE-M 24-38S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.16,1.06,-0.0862,364.0,139.33,-0.6172,1.84,1.74,-0.0543,71599.0,62019.0,-0.1338,131742.0,107913.0,-0.1809,395.0,240.0,-0.3924
3432E - PANTS DIAPERS SIZE-L 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.06,1.0,-0.0566,36.0,13.0,-0.6389,1.24,1.26,0.0161,48217.0,46723.0,-0.031,59789.0,58871.0,-0.0154,58.0,31.0,-0.4655
3432F - PANTS DIAPERS SIZE-L 24-32S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.15,1.08,-0.0609,520.0,208.67,-0.5987,1.95,1.78,-0.0872,71791.0,64825.0,-0.097,139992.0,115388.0,-0.1758,532.0,352.0,-0.3383
3432G - PANTS DIAPERS SIZE-XL 16-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.32,1.05,-0.2045,73.0,22.0,-0.6986,2.15,1.69,-0.214,84397.0,64158.0,-0.2398,181454.0,108427.0,-0.4025,68.0,39.0,-0.4265
3432H - PANTS DIAPERS SIZE-XL 24-32S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.22,1.08,-0.1148,499.0,180.67,-0.6379,2.01,1.88,-0.0647,79551.0,69365.0,-0.128,159898.0,130406.0,-0.1844,497.0,289.0,-0.4185
3432I - PANTS DIAPERS SIZE-XXL 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.09,1.14,0.0459,82.5,33.33,-0.596,1.85,1.39,-0.2486,66417.0,67718.0,0.0196,122871.0,94128.0,-0.2339,89.0,72.0,-0.191
3432J - PANTS DIAPERS SIZE-XXL 24-30S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.15,1.1,-0.0435,142.5,40.33,-0.717,2.13,1.39,-0.3474,80918.0,76243.0,-0.0578,172355.0,105978.0,-0.3851,134.0,87.0,-0.3507
3432K - PANTS DIAPERS 5-10S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.04,1.03,-0.0096,74.5,41.0,-0.4497,1.37,1.52,0.1095,18804.0,18920.0,0.0062,25761.0,28758.0,0.1163,109.0,81.0,-0.2569
3432L - PANTS DIAPERS 36-70S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.2,1.07,-0.1083,64.5,34.33,-0.4678,1.4,1.54,0.1,108328.0,94990.0,-0.1231,151659.0,146285.0,-0.0354,92.0,67.0,-0.2717
3432M - PANTS DIAPERS CARTON,3432 - PANTS DIAPERS,MILK & DIAPERS,1.25,,,2.0,,,2.0,,,230000.0,,,460000.0,,,2.0,,
3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,1.04,1.01,-0.0288,105.0,58.0,-0.4476,1.07,1.09,0.0187,21850.0,23261.0,0.0646,23380.0,25354.0,0.0844,197.0,160.0,-0.1878
3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.19,1.18,-0.0084,1966.5,575.33,-0.7074,1.25,1.28,0.024,34643.0,35772.0,0.0326,43304.0,45788.0,0.0574,3159.0,1352.0,-0.572
3211D - SHAMPOO 270-450ML,3211 - SHAMPOO,PERSONAL CARE,1.14,1.14,0.0,401.0,188.0,-0.5312,1.13,1.22,0.0796,61916.0,63093.0,0.019,69965.0,76973.0,0.1002,710.0,462.0,-0.3493
3211E - SHAMPOO 450-700ML,3211 - SHAMPOO,PERSONAL CARE,1.22,,,70.5,,,1.08,,,121239.0,,,130938.0,,,131.0,,
3213A - CONDITIONER LEAVE ON 30-70ML,3213 - CONDITIONER,PERSONAL CARE,1.41,1.25,-0.1135,52.5,4.0,-0.9238,1.44,1.09,-0.2431,25794.0,22875.0,-0.1132,37143.0,24934.0,-0.3287,73.0,11.0,-0.8493
3213B - CONDITIONER 70-100ML,3213 - CONDITIONER,PERSONAL CARE,1.09,1.04,-0.0459,137.0,23.67,-0.8272,1.19,1.13,-0.0504,21716.0,22835.0,0.0515,25842.0,25804.0,-0.0015,231.0,63.0,-0.7273
3213C - CONDITIONER 135-250ML,3213 - CONDITIONER,PERSONAL CARE,1.13,1.09,-0.0354,236.5,76.33,-0.6773,1.16,1.21,0.0431,36238.0,37540.0,0.0359,42036.0,45423.0,0.0806,409.0,189.0,-0.5379
3213D - CONDITIONER 260-500ML,3213 - CONDITIONER,PERSONAL CARE,1.29,,,7.0,,,1.08,,,89250.0,,,96390.0,,,13.0,,
3214A - HAIR TONIC,3214 - HAIR TONIC,PERSONAL CARE,1.1,1.0,-0.0909,24.0,9.0,-0.625,1.02,1.08,0.0588,44498.0,38256.0,-0.1403,45388.0,41316.0,-0.0897,47.0,25.0,-0.4681
3215A - HAIR STYLING CREAM,3215 - HAIR STYLING,PERSONAL CARE,1.01,1.02,0.0099,89.0,68.0,-0.236,1.1,1.15,0.0455,33864.0,34503.0,0.0189,37250.0,39678.0,0.0652,162.0,177.0,0.0926
3215B - HAIR STYLING WAX,3215 - HAIR STYLING,PERSONAL CARE,1.0,1.04,0.04,12.0,9.0,-0.25,1.04,1.08,0.0385,43604.0,36978.0,-0.152,45348.0,39936.0,-0.1193,23.0,25.0,0.087
3215C - HAIR STYLING GEL,3215 - HAIR STYLING,PERSONAL CARE,1.0,1.04,0.04,32.5,24.67,-0.2409,1.05,1.19,0.1333,15765.0,17664.0,0.1205,16553.0,21020.0,0.2699,62.0,62.0,0.0
3215D - HAIR STYLING SPRAY,3215 - HAIR STYLING,PERSONAL CARE,1.0,1.0,0.0,4.0,2.67,-0.3325,1.14,1.0,-0.1228,36638.0,36500.0,-0.0038,41767.0,36500.0,-0.1261,7.0,8.0,0.1429
3216A - HAIR COLOUR POWDER,3216 - HAIR COLOUR,PERSONAL CARE,1.06,1.0,-0.0566,8.5,5.33,-0.3729,1.0,1.0,0.0,25018.0,23900.0,-0.0447,25018.0,23900.0,-0.0447,17.0,16.0,-0.0588
3216B - HAIR COLOUR PASTA,3216 - HAIR COLOUR,PERSONAL CARE,1.9,1.54,-0.1895,271.0,122.67,-0.5473,1.13,1.18,0.0442,38288.0,30792.0,-0.1958,43265.0,36335.0,-0.1602,480.0,312.0,-0.35
3216C - HAIR COLOUR SHAMPOO,3216 - HAIR COLOUR,PERSONAL CARE,1.24,1.2,-0.0323,114.0,53.67,-0.5292,1.13,1.23,0.0885,19035.0,19676.0,0.0337,21510.0,24201.0,0.1251,201.0,131.0,-0.3483
3217A - HAIR MASK,3217 - HAIR MASK,PERSONAL CARE,1.37,1.42,0.0365,220.5,84.0,-0.619,1.21,1.22,0.0083,15810.0,14646.0,-0.0736,19130.0,17868.0,-0.066,365.0,206.0,-0.4356
3218A - HAIR VITAMIN BLISTER,3218 - HAIR VITAMIN,PERSONAL CARE,1.15,1.24,0.0783,230.0,74.67,-0.6753,1.21,1.19,-0.0165,15772.0,18321.0,0.1616,19084.0,21802.0,0.1424,379.0,188.0,-0.504
3218B - HAIR VITAMIN BOTTLE,3218 - HAIR VITAMIN,PERSONAL CARE,1.03,1.06,0.0291,103.0,57.33,-0.4434,1.07,1.08,0.0093,38302.0,35167.0,-0.0818,40983.0,37980.0,-0.0733,192.0,160.0,-0.1667
3221A - BEAUTY BAR SOAP,3221 - BAR SOAP,PERSONAL CARE,1.73,1.66,-0.0405,323.0,150.67,-0.5335,1.19,1.29,0.084,7104.0,7379.0,0.0387,8454.0,9519.0,0.126,541.0,351.0,-0.3512
3221B - HEALTHY BAR SOAP,3221 - BAR SOAP,PERSONAL CARE,1.33,1.29,-0.0301,143.0,75.67,-0.4708,1.1,1.17,0.0636,15134.0,15564.0,0.0284,16647.0,18210.0,0.0939,260.0,194.0,-0.2538
3221D - BEAUTY BAR SOAP BANDED,3221 - BAR SOAP,PERSONAL CARE,1.1,1.14,0.0364,254.0,95.33,-0.6247,1.14,1.15,0.0088,16892.0,18072.0,0.0699,19257.0,20783.0,0.0792,444.0,249.0,-0.4392
3221E - HEALTHY BAR SOAP BANDED,3221 - BAR SOAP,PERSONAL CARE,1.13,1.11,-0.0177,376.5,187.67,-0.5015,1.17,1.24,0.0598,21941.0,21713.0,-0.0104,25671.0,26924.0,0.0488,643.0,453.0,-0.2955
3222B - BEAUTY LIQUID SOAP BTL 100-250ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.04,1.0,-0.0385,112.0,30.33,-0.7292,1.05,1.03,-0.019,20412.0,18227.0,-0.107,21433.0,18774.0,-0.1241,214.0,88.0,-0.5888
3222D - BEAUTY LIQUID SOAP 300-600ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.37,1.41,0.0292,1716.5,553.67,-0.6774,1.3,1.37,0.0538,33182.0,32852.0,-0.0099,43137.0,45007.0,0.0434,2645.0,1210.0,-0.5425
3222E - BEAUTY LIQUID SOAP 700 - 1000ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.22,1.15,-0.0574,132.5,112.0,-0.1547,1.1,1.18,0.0727,53286.0,52020.0,-0.0238,58615.0,61384.0,0.0472,242.0,284.0,0.1736
3222F - BEAUTY LIQUID SOAP PUMP,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.56,1.33,-0.1474,19.5,5.0,-0.7436,1.03,1.0,-0.0291,134390.0,74493.0,-0.4457,138422.0,74493.0,-0.4618,38.0,15.0,-0.6053
3223B - HEALTHY LIQUID SOAP BTL 100-250ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.07,1.04,-0.028,49.0,26.67,-0.4557,1.01,1.03,0.0198,17703.0,16981.0,-0.0408,17880.0,17490.0,-0.0218,97.0,78.0,-0.1959
3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.35,1.53,0.1333,1493.0,476.33,-0.681,1.26,1.35,0.0714,31839.0,33645.0,0.0567,40117.0,45421.0,0.1322,2374.0,1061.0,-0.5531
3223E - ANTISEPTIC LIQUID,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.03,1.06,0.0291,37.0,11.33,-0.6938,1.06,1.1,0.0377,42065.0,48141.0,0.1444,44589.0,52955.0,0.1876,70.0,31.0,-0.5571
3223F - HEALTHY LIQUID SOAP PUMP,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.0,1.0,0.0,9.0,3.0,-0.6667,1.0,1.0,0.0,62611.0,53622.0,-0.1436,62611.0,53622.0,-0.1436,18.0,9.0,-0.5
3223G - HEALTHY LIQUID SOAP 700 - 1000ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.26,1.2,-0.0476,368.0,169.0,-0.5408,1.19,1.22,0.0252,55030.0,52547.0,-0.0451,65486.0,64107.0,-0.0211,616.0,414.0,-0.3279
3224A - FEMININ HYGIENE SOAP,3224 - FEMININ HYGIENE,PERSONAL CARE,1.04,1.03,-0.0096,149.5,57.33,-0.6165,1.12,1.12,0.0,22242.0,20403.0,-0.0827,24911.0,22851.0,-0.0827,268.0,154.0,-0.4254
3225A - HAND SOAP BOTTLE,3225 - HAND SOAP,PERSONAL CARE,1.33,1.03,-0.2256,36.0,12.0,-0.6667,1.04,1.03,-0.0096,29711.0,20289.0,-0.3171,30899.0,20898.0,-0.3237,69.0,35.0,-0.4928
3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,1.53,1.39,-0.0915,368.5,99.33,-0.7304,1.26,1.24,-0.0159,16893.0,15084.0,-0.1071,21285.0,18704.0,-0.1213,585.0,241.0,-0.588
3226A - MEN SOAP BOTTLE,3226 - MEN SOAP,PERSONAL CARE,1.0,,,1.5,,,1.0,,,26967.0,,,26967.0,,,3.0,,
3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.2,1.12,-0.0667,782.5,308.0,-0.6064,1.12,1.23,0.0982,24594.0,22516.0,-0.0845,27545.0,27695.0,0.0054,1393.0,752.0,-0.4602
3231B - WOMEN DEO STICK,3231 - WOMEN DEO,PERSONAL CARE,1.28,1.0,-0.2188,12.5,2.67,-0.7864,1.04,1.0,-0.0385,24424.0,29500.0,0.2078,25401.0,29500.0,0.1614,24.0,8.0,-0.6667
3231C - WOMEN DEO AEROSOL,3231 - WOMEN DEO,PERSONAL CARE,1.0,,,2.5,,,1.0,,,63900.0,,,63900.0,,,5.0,,
3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.05,1.08,0.0286,310.5,206.0,-0.3366,1.11,1.24,0.1171,44944.0,43470.0,-0.0328,49888.0,53903.0,0.0805,558.0,499.0,-0.1057
3233A - WOMEN BODY SPRAY,3233 - WOMEN BODY SPRAY,PERSONAL CARE,1.03,1.02,-0.0097,69.0,26.67,-0.6135,1.1,1.08,-0.0182,24920.0,24822.0,-0.0039,27412.0,26808.0,-0.022,125.0,74.0,-0.408
3234A - WOMEN COLOGNE 50-100ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.12,1.1,-0.0179,137.5,124.67,-0.0933,1.1,1.24,0.1273,17428.0,17824.0,0.0227,19171.0,22102.0,0.1529,249.0,301.0,0.2088
3234B - WOMEN COLOGNE 120-200ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.03,1.04,0.0097,19.5,9.33,-0.5215,1.03,1.12,0.0874,28644.0,30139.0,0.0522,29503.0,33756.0,0.1442,38.0,25.0,-0.3421
3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.19,1.09,-0.084,504.5,235.0,-0.5342,1.11,1.22,0.0991,24990.0,22949.0,-0.0817,27739.0,27998.0,0.0093,912.0,580.0,-0.364
3237A - MEN BODY SPRAY,3237 - MEN BODY SPRAY,PERSONAL CARE,1.11,1.09,-0.018,57.0,38.33,-0.3275,1.12,1.11,-0.0089,30804.0,29319.0,-0.0482,34500.0,32544.0,-0.0567,102.0,104.0,0.0196
3238A - MEN COLOGNE 50-100ML,3238 - MEN COLOGNE,PERSONAL CARE,1.02,1.13,0.1078,21.5,13.0,-0.3953,1.1,1.11,0.0091,17486.0,19567.0,0.119,19235.0,21719.0,0.1291,39.0,35.0,-0.1026
3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.06,1.06,0.0,139.5,113.0,-0.19,1.12,1.22,0.0893,38214.0,41552.0,0.0874,42800.0,50693.0,0.1844,248.0,277.0,0.1169
3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.06,1.04,-0.0189,258.0,109.33,-0.5762,1.08,1.15,0.0648,42456.0,41312.0,-0.0269,45852.0,47509.0,0.0361,478.0,284.0,-0.4059
3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.02,1.04,0.0196,183.5,73.0,-0.6022,1.06,1.15,0.0849,27606.0,25336.0,-0.0822,29262.0,29136.0,-0.0043,347.0,191.0,-0.4496
3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.2,1.62,0.35,785.0,394.0,-0.4981,1.16,1.46,0.2586,43164.0,61277.0,0.4196,50070.0,89464.0,0.7868,1354.0,811.0,-0.401
3241C - FACIAL WASH SOAP WOMEN 150-250G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,,,1.0,,,1.0,,,132800.0,,,132800.0,,,2.0,,
3241D - FACIAL CLEANSER PAPER,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.09,1.09,0.0,17.0,3.67,-0.7841,1.0,1.0,0.0,20950.0,30682.0,0.4645,20950.0,30682.0,0.4645,34.0,11.0,-0.6765
3241E - FACIAL BAR SOAP,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.12,1.13,0.0089,154.0,64.33,-0.5823,1.16,1.21,0.0431,23309.0,27183.0,0.1662,27038.0,32891.0,0.2165,265.0,160.0,-0.3962
3242A - FACIAL CLEANSER MILK,3242 - FACIAL CLEANSER MILK,PERSONAL CARE,1.04,1.03,-0.0096,56.5,22.67,-0.5988,1.06,1.06,0.0,17195.0,17085.0,-0.0064,18227.0,18110.0,-0.0064,107.0,64.0,-0.4019
3243A - FACIAL CLEANSER TONIC,3243 - FACIAL CLEANSER TONIC,PERSONAL CARE,1.06,1.01,-0.0472,111.0,52.33,-0.5286,1.09,1.11,0.0183,20559.0,17696.0,-0.1393,22409.0,19643.0,-0.1234,203.0,142.0,-0.3005
3244B - MICELLAR WATER,3244 - CLEANSER,PERSONAL CARE,1.07,1.02,-0.0467,321.5,104.67,-0.6744,1.22,1.15,-0.0574,39238.0,40901.0,0.0424,47870.0,47036.0,-0.0174,527.0,274.0,-0.4801
3245A - MOISTURIZER 10-25G,3245 - MOISTURIZER,PERSONAL CARE,1.09,1.12,0.0275,66.5,18.67,-0.7192,1.12,1.04,-0.0714,37027.0,40325.0,0.0891,41470.0,41938.0,0.0113,119.0,54.0,-0.5462
3245B - MOISTURIZER 30-60G,3245 - MOISTURIZER,PERSONAL CARE,1.06,1.02,-0.0377,134.0,71.33,-0.4677,1.09,1.18,0.0826,53099.0,48953.0,-0.0781,57878.0,57765.0,-0.002,247.0,181.0,-0.2672
3245C - MOISTURIZER 75-100G,3245 - MOISTURIZER,PERSONAL CARE,1.0,,,0.5,,,1.0,,,41800.0,,,41800.0,,,1.0,,
3246A - PEEL MASK,3246 - FACE MASK,PERSONAL CARE,1.0,1.0,0.0,22.5,5.0,-0.7778,1.07,1.0,-0.0654,66944.0,46520.0,-0.3051,71630.0,46520.0,-0.3506,42.0,15.0,-0.6429
3246B - SHEET MASK,3246 - FACE MASK,PERSONAL CARE,5.0,,,2.0,,,1.0,,,108350.0,,,108350.0,,,4.0,,
3247A - ANTI ACNE,3247 - ANTI ACNE,PERSONAL CARE,1.0,1.0,0.0,6.0,2.33,-0.6117,1.09,1.17,0.0734,27933.0,38500.0,0.3783,30447.0,45045.0,0.4795,11.0,6.0,-0.4545
3247B - ANTI ACNE PLESTER,3247 - ANTI ACNE,PERSONAL CARE,1.24,1.24,0.0,133.0,29.0,-0.782,1.29,1.21,-0.062,24061.0,23103.0,-0.0398,31039.0,27955.0,-0.0994,207.0,72.0,-0.6522
3248A - MEN FACIAL WASH SOAP 40-90G,3248 - MEN FACIAL FOAM SOAP,PERSONAL CARE,1.03,1.0,-0.0291,15.5,6.0,-0.6129,1.0,1.06,0.06,29832.0,31239.0,0.0472,29832.0,33113.0,0.11,31.0,17.0,-0.4516
3248B - MEN FACIAL WASH SOAP 100-150G,3248 - MEN FACIAL FOAM SOAP,PERSONAL CARE,1.07,1.09,0.0187,353.5,229.0,-0.3522,1.12,1.35,0.2054,44600.0,45011.0,0.0092,49952.0,60765.0,0.2165,631.0,510.0,-0.1918
3249A - SERUM ESSENCE,3249 - SERUM ESSENCE,PERSONAL CARE,1.09,1.06,-0.0275,54.0,22.67,-0.5802,1.16,1.15,-0.0086,45712.0,31793.0,-0.3045,53026.0,36562.0,-0.3105,93.0,59.0,-0.3656
3251A - BODY LOTION 100-150ML,3251 - BODY LOTION,PERSONAL CARE,1.03,1.04,0.0097,15.5,9.0,-0.4194,1.03,1.04,0.0097,28652.0,21600.0,-0.2461,29512.0,22464.0,-0.2388,30.0,26.0,-0.1333
3251B - BODY LOTION 180-250ML,3251 - BODY LOTION,PERSONAL CARE,1.11,1.07,-0.036,464.0,191.67,-0.5869,1.11,1.18,0.0631,25106.0,23950.0,-0.046,27868.0,28261.0,0.0141,835.0,486.0,-0.418
3251C - BODY LOTION 300-600ML,3251 - BODY LOTION,PERSONAL CARE,1.39,1.03,-0.259,162.0,60.33,-0.6276,1.06,1.21,0.1415,29852.0,19231.0,-0.3558,31643.0,23270.0,-0.2646,305.0,150.0,-0.5082
3251E - BODY MASSAGE,3251 - BODY LOTION,PERSONAL CARE,1.01,1.04,0.0297,84.0,49.33,-0.4127,1.14,1.33,0.1667,24543.0,25628.0,0.0442,27979.0,34085.0,0.2182,147.0,111.0,-0.2449
3251F - BODY TREATMENT,3251 - BODY LOTION,PERSONAL CARE,1.04,1.0,-0.0385,26.5,8.0,-0.6981,1.02,1.04,0.0196,50321.0,44725.0,-0.1112,51327.0,46514.0,-0.0938,52.0,23.0,-0.5577
3252A - BODY SERUM 100-150ML,3252 - BODY SERUM,PERSONAL CARE,1.0,1.0,0.0,21.5,4.33,-0.7986,1.1,1.0,-0.0909,34300.0,38285.0,0.1162,37730.0,38285.0,0.0147,39.0,13.0,-0.6667
3252B - BODY SERUM 180-250ML,3252 - BODY SERUM,PERSONAL CARE,1.09,1.1,0.0092,121.0,103.33,-0.146,1.05,1.19,0.1333,43992.0,44242.0,0.0057,46192.0,52648.0,0.1398,230.0,261.0,0.1348
3253A - BODY SCRUB,3253 - BODY SCRUB,PERSONAL CARE,1.09,1.07,-0.0183,224.0,76.0,-0.6607,1.1,1.11,0.0091,21473.0,22528.0,0.0491,23620.0,25006.0,0.0587,408.0,206.0,-0.4951
3257A - SUNBLOCK,3257 - SUNBLOCK,PERSONAL CARE,1.0,,,0.5,,,1.0,,,53900.0,,,53900.0,,,1.0,,
3261A - FOUNDATION,3261 - FOUNDATION,PERSONAL CARE,1.0,1.0,0.0,12.0,2.0,-0.8333,1.0,1.0,0.0,71500.0,39683.0,-0.445,71500.0,39683.0,-0.445,24.0,6.0,-0.75
3262A - COMPACT POWDER,3262 - COMPACT POWDER,PERSONAL CARE,1.15,1.25,0.087,23.0,4.0,-0.8261,1.05,1.0,-0.0476,34111.0,33758.0,-0.0103,35817.0,33758.0,-0.0575,44.0,12.0,-0.7273
3262B - REFFIL COMPACT POWDER,3262 - COMPACT POWDER,PERSONAL CARE,1.0,1.05,0.05,14.0,7.33,-0.4764,1.0,1.0,0.0,39346.0,41909.0,0.0651,39346.0,41909.0,0.0651,28.0,22.0,-0.2143
3262C - LOOSE POWDER,3262 - COMPACT POWDER,PERSONAL CARE,1.23,1.0,-0.187,15.5,2.0,-0.871,1.03,1.0,-0.0291,37494.0,35000.0,-0.0665,38619.0,35000.0,-0.0937,30.0,6.0,-0.8
3264A - EYE,3264 - EYE,PERSONAL CARE,1.14,1.09,-0.0439,25.5,7.67,-0.6992,1.06,1.0,-0.0566,50188.0,58161.0,0.1589,53199.0,58161.0,0.0933,48.0,23.0,-0.5208
3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.1,1.14,0.0364,24.5,2.33,-0.9049,1.04,1.0,-0.0385,47378.0,73686.0,0.5553,49273.0,73686.0,0.4955,47.0,7.0,-0.8511
3265B - LIP BALM,3265 - LIPS,PERSONAL CARE,1.05,1.05,0.0,30.5,6.67,-0.7813,1.07,1.05,-0.0187,34272.0,35540.0,0.037,36671.0,37317.0,0.0176,57.0,19.0,-0.6667
3266A - NAIL,3266 - NAIL,PERSONAL CARE,1.0,,,1.5,,,1.0,,,30500.0,,,30500.0,,,3.0,,
3281A - RAZOR,3281 - RAZOR,PERSONAL CARE,1.05,1.0,-0.0476,10.5,5.67,-0.46,1.0,1.06,0.06,41114.0,29318.0,-0.2869,41114.0,31077.0,-0.2441,21.0,16.0,-0.2381
3282A - DISPOSABLE RAZOR,3282 - DISPOSABLE RAZOR,PERSONAL CARE,1.03,1.01,-0.0194,332.0,151.67,-0.5432,1.05,1.1,0.0476,20065.0,19724.0,-0.017,21068.0,21696.0,0.0298,630.0,412.0,-0.346
