SECTION,CATEGORY,SUBCATEGORY,BRAND,SEGMENT_VALUE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_BEFORE,SPB_AFTER,SPB_BEFORE,SPT_AFTER,SPT_BEFORE,BUYER_COUNT_GROWTH,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_GROWTH,SPT_GROWTH,SPB_GROWTH,SEGMENT_TYPE,VERSI
BISC & CONFECTIONARY,2226 - SANDWICH BISCUIT,2226E - SANDWICH BISCUIT 230-500G,ROMA,OTHERS,,1.6,,2.5,,5.0,,1.0,,45440.0,,45440.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227A - WAFER BISCUIT PACK,SUPERSTAR,BOX,1.11,1.2,61.0,201.5,169.0,347.0,1.08,1.16,11557.0,13169.0,10701.0,11353.0,-0.513,-0.075,-0.6973,-0.069,-0.0574,-0.1224,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227B - WAFER BISCUIT 10-40G,NABATI,OTHERS,,1.35,,10.0,,20.0,,1.0,,10140.0,,10140.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227B - WAFER BISCUIT 10-40G,NUTELLA,BAG,1.28,1.49,22.33,64.0,58.0,117.0,1.16,1.09,16264.0,17242.0,14021.0,15818.0,-0.5043,-0.1409,-0.6511,0.0642,-0.1136,-0.0567,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227C - WAFER BISCUIT 45-95G,GARUDA,BAG,1.13,1.0,5.0,4.5,13.0,9.0,1.15,1.0,12773.0,9100.0,11107.0,9100.0,0.4444,0.13,0.1111,0.15,0.2205,0.4036,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227C - WAFER BISCUIT 45-95G,NABATI,OTHERS,,1.0,,1.5,,3.0,,1.0,,5967.0,,5967.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227C - WAFER BISCUIT 45-95G,RICHEESE,BAG,1.18,1.24,44.33,93.0,127.0,177.0,1.05,1.05,8615.0,8803.0,8205.0,8384.0,-0.2825,-0.0484,-0.5233,0.0,-0.0214,-0.0214,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227C - WAFER BISCUIT 45-95G,TANGO,BAG,1.24,1.34,43.67,110.5,126.0,205.0,1.04,1.08,10689.0,11363.0,10278.0,10521.0,-0.3854,-0.0746,-0.6048,-0.037,-0.0231,-0.0593,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227C - WAFER BISCUIT 45-95G,TANGO,BOX,1.56,1.51,21.0,44.5,63.0,86.0,1.0,1.03,13878.0,13840.0,13878.0,13437.0,-0.2674,0.0331,-0.5281,-0.0291,0.0328,0.0027,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227C - WAFER BISCUIT 45-95G,WAFELLO,OTHERS,,1.0,,1.5,,3.0,,1.0,,11500.0,,11500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,GET GIT,BAG,2.03,2.19,46.0,118.0,131.0,219.0,1.05,1.08,15518.0,16333.0,14779.0,15123.0,-0.4018,-0.0731,-0.6102,-0.0278,-0.0227,-0.0499,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,GIZZI,BAG,1.14,2.06,24.0,25.5,72.0,51.0,1.0,1.0,11149.0,20186.0,11149.0,20186.0,0.4118,-0.4466,-0.0588,0.0,-0.4477,-0.4477,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,NABATI,BAG,1.2,1.3,54.0,140.0,161.0,257.0,1.01,1.09,11585.0,12828.0,11470.0,11769.0,-0.3735,-0.0769,-0.6143,-0.0734,-0.0254,-0.0969,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,NISSIN,BAG,1.13,1.19,92.0,268.5,247.0,476.0,1.12,1.13,18445.0,14648.0,16469.0,12963.0,-0.4811,-0.0504,-0.6574,-0.0088,0.2705,0.2592,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,NISSIN,OTHERS,,1.0,,5.0,,10.0,,1.0,,8900.0,,8900.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,OREO,BAG,,1.2,,27.5,,53.0,,1.04,,11674.0,,11225.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,OVALTINE,POUCH,1.06,1.1,46.33,136.5,130.0,227.0,1.07,1.2,15099.0,17662.0,14111.0,14718.0,-0.4273,-0.0364,-0.6606,-0.1083,-0.0412,-0.1451,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,RICHEESE,BAG,1.45,1.29,274.33,475.0,719.0,794.0,1.14,1.2,16096.0,14034.0,14119.0,11695.0,-0.0945,0.124,-0.4225,-0.05,0.2073,0.1469,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,RICHEESE,BOX,1.12,,46.33,,134.0,,1.04,,17628.0,,16950.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,RICHEESE,POUCH,1.08,1.07,51.67,136.5,147.0,249.0,1.05,1.1,13549.0,12871.0,12904.0,11701.0,-0.4096,0.0093,-0.6215,-0.0455,0.1028,0.0527,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,RICHOCO,BAG,1.47,1.21,225.67,570.5,625.0,966.0,1.08,1.18,15258.0,12892.0,14128.0,10925.0,-0.353,0.2149,-0.6044,-0.0847,0.2932,0.1835,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,RICHOCO,BOX,1.08,,35.0,,94.0,,1.12,,18321.0,,16358.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,RICHOCO,POUCH,1.02,1.12,30.0,98.0,80.0,172.0,1.12,1.14,13439.0,13981.0,11999.0,12264.0,-0.5349,-0.0893,-0.6939,-0.0175,-0.0216,-0.0388,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,SELAMAT,BOX,1.12,1.13,93.33,324.0,238.0,536.0,1.18,1.21,21792.0,22449.0,18468.0,18553.0,-0.556,-0.0088,-0.7119,-0.0248,-0.0046,-0.0293,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,TANGO,BAG,1.76,1.24,558.0,575.5,1481.0,1003.0,1.13,1.15,18087.0,13777.0,16006.0,11980.0,0.4766,0.4194,-0.0304,-0.0174,0.3361,0.3128,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,TANGO,POUCH,1.05,1.12,50.0,157.5,140.0,273.0,1.07,1.15,13817.0,15812.0,12913.0,13750.0,-0.4872,-0.0625,-0.6825,-0.0696,-0.0609,-0.1262,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,WAFELLO,BAG,1.19,1.21,58.67,251.0,158.0,424.0,1.11,1.18,13891.0,13994.0,12514.0,11859.0,-0.6274,-0.0165,-0.7663,-0.0593,0.0552,-0.0074,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227E - WAFER BISCUIT 150-260G,DIASWEET,OTHERS,,1.0,,1.0,,1.0,,2.0,,53800.0,,26900.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227E - WAFER BISCUIT 150-260G,NISSIN,OTHERS,,1.82,,11.0,,19.0,,1.16,,28420.0,,24500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227E - WAFER BISCUIT 150-260G,WAFELLO,OTHERS,,1.0,,0.5,,1.0,,1.0,,33500.0,,33500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227F - WAFER BISCUIT 300-350G,KHONG GUAN,BAG,1.12,1.03,28.67,54.0,78.0,97.0,1.1,1.11,35050.0,31692.0,31864.0,28551.0,-0.1959,0.0874,-0.4691,-0.009,0.116,0.106,Packtype,V1
BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227F - WAFER BISCUIT 300-350G,TOP,OTHERS,,1.0,,2.0,,4.0,,1.0,,12750.0,,12750.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,LUCKY,BOX,1.41,1.7,109.67,196.5,303.0,350.0,1.09,1.12,15081.0,18896.0,13836.0,16871.0,-0.1343,-0.1706,-0.4419,-0.0268,-0.1799,-0.2019,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,NYAM-NYAM,CUP,1.13,1.27,92.67,159.0,254.0,289.0,1.09,1.1,6840.0,7506.0,6275.0,6824.0,-0.1211,-0.1102,-0.4172,-0.0091,-0.0805,-0.0887,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,PEJOY,BOX,1.27,1.14,53.67,238.5,152.0,394.0,1.06,1.21,12457.0,12832.0,11752.0,10605.0,-0.6142,0.114,-0.775,-0.124,0.1082,-0.0292,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,PEPERO,BOX,1.28,1.14,48.67,43.0,128.0,71.0,1.14,1.21,25058.0,23797.0,21981.0,19667.0,0.8028,0.1228,0.1319,-0.0579,0.1177,0.053,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,POCKY,BOX,1.12,1.4,187.67,339.0,515.0,616.0,1.09,1.1,13318.0,16938.0,12218.0,15398.0,-0.164,-0.2,-0.4464,-0.0091,-0.2065,-0.2137,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,POCKY,OTHERS,1.13,,30.0,,87.0,,1.03,,15059.0,,14620.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,PRETZ,BOX,,1.0,,0.5,,1.0,,1.0,,7500.0,,7500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,ASTOR,BOX,1.14,1.22,81.33,160.5,212.0,276.0,1.15,1.16,10551.0,11244.0,9175.0,9693.0,-0.2319,-0.0656,-0.4933,-0.0086,-0.0534,-0.0616,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,BARBIE,CUP,1.32,1.35,25.33,40.0,75.0,79.0,1.01,1.01,8925.0,9135.0,8837.0,9045.0,-0.0506,-0.0222,-0.3668,0.0,-0.023,-0.023,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,BISKITOP,OTHERS,,7.7,,18.5,,34.0,,1.09,,17072.0,,15662.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,LOTTE,OTHERS,,1.0,,1.0,,2.0,,1.0,,8500.0,,8500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,MEIJI,OTHERS,,3.0,,1.0,,2.0,,1.0,,28500.0,,28500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,NYAM-NYAM,BOX,1.16,1.21,43.0,60.5,119.0,109.0,1.08,1.11,9802.0,10292.0,9076.0,9272.0,0.0917,-0.0413,-0.2893,-0.027,-0.0211,-0.0476,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,POCKY,BOX,1.31,1.67,753.0,1358.5,1878.0,2304.0,1.2,1.18,15310.0,19335.0,12758.0,16386.0,-0.1849,-0.2156,-0.4457,0.0169,-0.2214,-0.2082,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,ROMA,BOX,1.0,1.26,10.0,54.0,29.0,102.0,1.03,1.06,8253.0,10577.0,8013.0,9978.0,-0.7157,-0.2063,-0.8148,-0.0283,-0.1969,-0.2197,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,CHOCOLATOS,BOX,1.35,1.05,60.33,56.0,171.0,108.0,1.06,1.04,15685.0,14529.0,14797.0,13970.0,0.5833,0.2857,0.0773,0.0192,0.0592,0.0796,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,DEKA,POUCH,1.87,1.15,64.33,139.0,180.0,251.0,1.07,1.11,17435.0,11000.0,16294.0,9910.0,-0.2829,0.6261,-0.5372,-0.036,0.6442,0.585,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,PORORO,BOX,1.07,,19.0,,57.0,,1.0,,25340.0,,25340.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,PORORO,OTHERS,,1.0,,1.5,,3.0,,1.0,,25300.0,,25300.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,TWISTER,POUCH,1.05,1.16,107.33,320.0,284.0,579.0,1.13,1.11,12074.0,12889.0,10685.0,11612.0,-0.5095,-0.0948,-0.6646,0.018,-0.0798,-0.0632,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,ASTOR,BOX,1.09,1.07,39.0,187.5,96.0,323.0,1.22,1.16,28152.0,23803.0,23075.0,20520.0,-0.7028,0.0187,-0.792,0.0517,0.1245,0.1827,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,KHONG GUAN,OTHERS,,1.0,,1.0,,2.0,,1.0,,8700.0,,8700.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,LUCKY,OTHERS,,1.82,,5.5,,10.0,,1.1,,38200.0,,34727.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,POCKY,BOX,1.04,1.42,17.33,6.0,50.0,11.0,1.04,1.09,30484.0,38450.0,29312.0,35275.0,3.5455,-0.2676,1.8883,-0.0459,-0.169,-0.2072,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,POCKY,OTHERS,,1.0,,3.0,,6.0,,1.0,,24900.0,,24900.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228I - STICK BISCUIT CUP,CHO-CHO,CUP,1.57,1.28,109.0,16.0,292.0,32.0,1.12,1.0,5985.0,4356.0,5344.0,4356.0,8.125,0.2266,5.8125,0.12,0.2268,0.374,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228I - STICK BISCUIT CUP,CHO-CHO,TRAY,1.16,1.16,158.33,182.5,419.0,329.0,1.13,1.11,13569.0,12899.0,12008.0,11621.0,0.2736,0.0,-0.1324,0.018,0.0333,0.0519,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228I - STICK BISCUIT CUP,NYAM-NYAM,CUP,1.34,1.48,280.0,496.5,671.0,815.0,1.25,1.22,9281.0,9859.0,7425.0,8081.0,-0.1767,-0.0946,-0.4361,0.0246,-0.0812,-0.0586,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228J - STICK BISCUIT PACK,ASTOR,OTHERS,1.12,,2.67,,8.0,,1.0,,33763.0,,33763.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228J - STICK BISCUIT PACK,CHOCOLATOS,OTHERS,1.74,,11.33,,32.0,,1.06,,57515.0,,54259.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2228 - STICK BISCUIT,2228J - STICK BISCUIT PACK,POCKY,OTHERS,1.1,1.0,45.0,3.5,133.0,7.0,1.02,1.0,24778.0,19000.0,24292.0,19000.0,18.0,0.1,11.8571,0.02,0.2785,0.3041,Packtype,V1
BISC & CONFECTIONARY,2229 - SOFT CAKE,2229A - SOFT CAKE <90G,DOOWEE,BAG,,1.27,,67.5,,113.0,,1.19,,14300.0,,12017.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2229 - SOFT CAKE,2229A - SOFT CAKE <90G,LOTTE,BOX,1.06,1.13,22.0,58.0,63.0,107.0,1.05,1.08,8938.0,9750.0,8512.0,9028.0,-0.4112,-0.0619,-0.6207,-0.0278,-0.0572,-0.0833,Packtype,V1
BISC & CONFECTIONARY,2229 - SOFT CAKE,2229A - SOFT CAKE <90G,OREO,BOX,1.02,1.04,27.0,45.5,75.0,89.0,1.08,1.02,12498.0,11971.0,11572.0,11736.0,-0.1573,-0.0192,-0.4066,0.0588,-0.014,0.044,Packtype,V1
BISC & CONFECTIONARY,2229 - SOFT CAKE,2229B - SOFT CAKE >90G,DELFIORION,BOX,1.13,1.1,15.0,25.5,41.0,39.0,1.1,1.31,29920.0,34429.0,27200.0,26282.0,0.0513,0.0273,-0.4118,-0.1603,0.0349,-0.131,Packtype,V1
BISC & CONFECTIONARY,2229 - SOFT CAKE,2229B - SOFT CAKE >90G,LOTTE,BOX,1.07,1.1,69.0,198.5,191.0,346.0,1.08,1.15,22572.0,24715.0,20900.0,21491.0,-0.448,-0.0273,-0.6524,-0.0609,-0.0275,-0.0867,Packtype,V1
BISC & CONFECTIONARY,2229 - SOFT CAKE,2229B - SOFT CAKE >90G,LOTTE,OTHERS,1.0,1.0,0.67,2.0,2.0,4.0,1.0,1.0,34900.0,33400.0,34900.0,33400.0,-0.5,0.0,-0.665,0.0,0.0449,0.0449,Packtype,V1
BISC & CONFECTIONARY,2229 - SOFT CAKE,2229B - SOFT CAKE >90G,NEXTAR,BOX,1.09,,25.67,,75.0,,1.03,,20161.0,,19574.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2229 - SOFT CAKE,2229B - SOFT CAKE >90G,NEXTAR,OTHERS,1.18,,29.67,,84.0,,1.06,,22385.0,,21118.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2229 - SOFT CAKE,2229B - SOFT CAKE >90G,OREO,BOX,1.04,1.06,24.67,66.0,71.0,114.0,1.04,1.16,21575.0,24360.0,20745.0,21000.0,-0.3772,-0.0189,-0.6262,-0.1034,-0.0121,-0.1143,Packtype,V1
BISC & CONFECTIONARY,2301 - JELLY & PUDDING,2301A - JELLY BAG,INACO,BAG,1.04,1.09,95.67,205.0,249.0,351.0,1.15,1.17,13696.0,14980.0,11910.0,12803.0,-0.2906,-0.0459,-0.5333,-0.0171,-0.0697,-0.0857,Packtype,V1
BISC & CONFECTIONARY,2301 - JELLY & PUDDING,2301A - JELLY BAG,WONG COCO,BAG,1.13,1.29,137.0,211.0,350.0,328.0,1.17,1.29,11851.0,15072.0,10129.0,11684.0,0.0671,-0.124,-0.3507,-0.093,-0.1331,-0.2137,Packtype,V1
BISC & CONFECTIONARY,2301 - JELLY & PUDDING,2301B - JELLY PACK,FRUITIVIT,BAG,1.08,1.39,48.67,80.0,119.0,124.0,1.23,1.29,6245.0,8336.0,5077.0,6462.0,-0.0403,-0.223,-0.3916,-0.0465,-0.2143,-0.2508,Packtype,V1
BISC & CONFECTIONARY,2301 - JELLY & PUDDING,2301B - JELLY PACK,INACO,OTHERS,1.33,,1.0,,3.0,,1.0,,49167.0,,49167.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2301 - JELLY & PUDDING,2301B - JELLY PACK,WONG COCO,OTHERS,1.0,1.0,1.67,0.5,5.0,1.0,1.0,1.0,19900.0,17400.0,19900.0,17400.0,4.0,0.0,2.34,0.0,0.1437,0.1437,Packtype,V1
BISC & CONFECTIONARY,2312 - CHINESE PRESERVED FRUIT,2312A - CHINESE PRESERVED FRUIT,SUNGIFT,OTHERS,,1.0,,0.5,,1.0,,1.0,,34900.0,,34900.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2322 - CAN & BOTTLE CANDY,2322A - CAN CANDY,FOX'S,OTHERS,1.71,,2.33,,7.0,,1.0,,40971.0,,40971.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2322 - CAN & BOTTLE CANDY,2322A - CAN CANDY,KIS,OTHERS,,2.75,,4.0,,8.0,,1.0,,62700.0,,62700.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2322 - CAN & BOTTLE CANDY,2322A - CAN CANDY,KOPIKO,OTHERS,,1.5,,1.0,,2.0,,1.0,,34250.0,,34250.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2322 - CAN & BOTTLE CANDY,2322A - CAN CANDY,TAMARIN,OTHERS,,1.0,,1.0,,2.0,,1.0,,22800.0,,22800.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2322 - CAN & BOTTLE CANDY,2322A - CAN CANDY,YUPI,CAN,1.06,1.05,22.33,51.5,63.0,99.0,1.06,1.04,14410.0,13952.0,13594.0,13415.0,-0.3636,0.0095,-0.5664,0.0192,0.0133,0.0328,Packtype,V1
BISC & CONFECTIONARY,2322 - CAN & BOTTLE CANDY,2322A - CAN CANDY,YUPI,OTHERS,2.4,,1.67,,5.0,,1.0,,61780.0,,61780.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,ALPENLIEBE,BAG,1.1,1.06,16.33,18.0,45.0,34.0,1.09,1.06,24329.0,21942.0,22320.0,20700.0,0.3235,0.0377,-0.0928,0.0283,0.0783,0.1088,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,ANTANGIN,OTHERS,,1.13,,7.5,,14.0,,1.07,,9095.0,,8500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,BLASTER,BAG,1.2,1.02,44.33,66.0,123.0,126.0,1.08,1.05,11496.0,9597.0,10644.0,9140.0,-0.0238,0.1765,-0.3283,0.0286,0.1646,0.1979,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,BONTEA,OTHERS,,1.0,,1.0,,2.0,,1.0,,8500.0,,8500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,BAG,1.1,1.08,99.0,161.5,276.0,299.0,1.08,1.08,11043.0,10559.0,10225.0,9777.0,-0.0769,0.0185,-0.387,0.0,0.0458,0.0458,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,BAG,1.04,1.04,38.33,51.5,110.0,88.0,1.05,1.17,13405.0,14742.0,12767.0,12600.0,0.25,0.0,-0.2557,-0.1026,0.0133,-0.0907,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,BAG,1.08,1.11,55.0,95.5,141.0,168.0,1.17,1.14,11174.0,10803.0,9550.0,9476.0,-0.1607,-0.027,-0.4241,0.0263,0.0078,0.0343,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KAPAL API,OTHERS,,1.0,,2.5,,5.0,,1.0,,8500.0,,8500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,CAN,1.15,1.08,78.0,122.5,217.0,221.0,1.08,1.11,10932.0,10587.0,10122.0,9538.0,-0.0181,0.0648,-0.3633,-0.027,0.0612,0.0326,Packtype,V1
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,POUCH,1.01,1.01,27.0,35.5,80.0,68.0,1.01,1.04,9009.0,9203.0,8920.0,8849.0,0.1765,0.0,-0.2394,-0.0288,0.008,-0.0211,Packtype,V1
