BUYER_ID,SECTION,CATEGORY_BEFORE,CATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990010007710019,BISC & CONFECTIONARY,2228 - STICK BISCUIT,2323 - BAG CANDY,SWITCH,PROMO
MEM_9990010007710019,BREAKFAST,1212 - BAG TEA,1223 - PURE COFFEE,SWITCH,NON PROMO
MEM_9990010007710019,CHILLER,1112 - CARBONATED DRINK,1154 - RTD TEA,SWITCH,PROMO
MEM_9990010007710019,HOUSE HOLD,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990010007710019,MEJA KASIR,2332 - BLOCK CHOCOLATE,2332 - BLOCK CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990010007710019,MISC & STATIONARY,4311 - PET FOODS & ACCESSORIES,4311 - PET FOODS & ACCESSORIES,NO_SWITCH,NON PROMO
MEM_9990010007710019,NOODLE,1911 - INSTANT NOODLE BAG,1912 - INSTANT NOODLE CUP,SWITCH,PROMO
MEM_9990010007710019,PERSONAL CARE,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990010007710019,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990010007710019,STAPLE NEED,1511 - RICE,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990010007710019,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990010007766285,HOUSE HOLD,3516 - DISHWASHING CLEANER,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990010007766285,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990010007768211,HOUSE HOLD,3516 - DISHWASHING CLEANER,3611 - AEROSOL INSECTICIDES,SWITCH,PROMO
MEM_9990010007768211,PERSONAL CARE,3221 - BAR SOAP,3221 - BAR SOAP,NO_SWITCH,NON PROMO
MEM_9990010007815100,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010007815100,BREAKFAST,1222 - COFFEE MIX,1222 - COFFEE MIX,NO_SWITCH,PROMO
MEM_9990010007815100,CHILLER,1115 - REMEDIES DRINK,1115 - REMEDIES DRINK,NO_SWITCH,PROMO
MEM_9990010007815100,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3115 - ADULT COUGH MEDICINE,SWITCH,PROMO
MEM_9990010007815100,MEJA KASIR,2332 - BLOCK CHOCOLATE,4633 - LEISURE BAG,SWITCH,NON PROMO
MEM_9990010007815100,SANITARY ADULT,3323 - PANTYLINERS,3323 - PANTYLINERS,NO_SWITCH,PROMO
MEM_9990010007815100,SNACK,2217 - CORN,2213 - EXTRUDED & PELLET,SWITCH,PROMO
MEM_9990010007815100,STAPLE NEED,1625 - COCONUT MILK,1921 - INSTANT SOUP,SWITCH,NON PROMO
MEM_9990010007815100,TOOTH CARE,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,SWITCH,PROMO
MEM_9990010007871357,CHILLER,1112 - CARBONATED DRINK,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990010007871941,CHILLER,1116 - VITAMIN DRINK,1154 - RTD TEA,SWITCH,PROMO
MEM_9990010007871941,CHILLER,1116 - VITAMIN DRINK,1154 - RTD TEA,SWITCH,NON PROMO
MEM_9990010007878700,HOUSE HOLD,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990010007878700,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010007899385,BEVERAGES,2023 - TETRAPACK LIQUID MILK,1141 - SYRUP,SWITCH,NON PROMO
MEM_9990010007907248,BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2222 - COOKIES BISCUIT,SWITCH,NON PROMO
MEM_9990010007907248,BREAKFAST,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990010007907248,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990010007907248,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,PROMO
MEM_9990010007907248,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990010007907248,SNACK,2212 - POTATOES,2213 - EXTRUDED & PELLET,SWITCH,NON PROMO
MEM_9990010007907248,STAPLE NEED,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990010007907362,BREAKFAST,1321 - CEREAL,1224 - POWDER CREAMER & CHOCOLATE DRINK,SWITCH,NON PROMO
MEM_9990010007907362,CHILLER,1113 - MINERAL WATER,1154 - RTD TEA,SWITCH,NON PROMO
MEM_9990010007907600,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990010007907600,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990010007907600,BISC & CONFECTIONARY,2324 - MARSHMALLOW,2228 - STICK BISCUIT,SWITCH,NON PROMO
MEM_9990010007907600,BISC & CONFECTIONARY,2324 - MARSHMALLOW,2228 - STICK BISCUIT,SWITCH,PROMO
MEM_9990010007907600,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990010007907600,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010007907600,BREAKFAST,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990010007907600,BREAKFAST,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,PROMO
MEM_9990010007907600,CHILLER,1154 - RTD TEA,2024 - BOTTLE - CAN LIQUID MILK,SWITCH,NON PROMO
MEM_9990010007907600,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990010007907600,MEJA KASIR,2332 - BLOCK CHOCOLATE,2321 - POCKET CANDY,SWITCH,PROMO
MEM_9990010007907600,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010007907600,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010007907600,PERSONAL CARE,3251 - BODY LOTION,3211 - SHAMPOO,SWITCH,PROMO
MEM_9990010007907600,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990010007907600,SNACK,2212 - POTATOES,2213 - EXTRUDED & PELLET,SWITCH,PROMO
MEM_9990010007907600,SNACK,2212 - POTATOES,2213 - EXTRUDED & PELLET,SWITCH,NON PROMO
MEM_9990010007907600,STAPLE NEED,1512 - SUGAR,1722 - TOMATO,SWITCH,NON PROMO
MEM_9990010007907600,STAPLE NEED,1512 - SUGAR,1722 - TOMATO,SWITCH,PROMO
MEM_9990010007907600,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,PROMO
MEM_9990010007907600,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990010007908033,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990010007908033,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,PROMO
MEM_9990010007908033,MEDICINE & BABY CARE,3416 - BABY LIQUID SOAP,3416 - BABY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990010007908033,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010007908033,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010007908033,PERSONAL CARE,3234 - WOMEN COLOGNE,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990010007908033,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990010007934473,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2223 - CRACKER BISCUIT,SWITCH,NON PROMO
MEM_9990010007934473,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990010007934473,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010007934473,HOUSE HOLD,3724 - IRONING,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990010007934473,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990010007934473,SNACK,2213 - EXTRUDED & PELLET,2212 - POTATOES,SWITCH,NON PROMO
MEM_9990010007934473,SNACK,2213 - EXTRUDED & PELLET,2212 - POTATOES,SWITCH,PROMO
MEM_9990010007934473,STAPLE NEED,1725 - DRESSING,1625 - COCONUT MILK,SWITCH,PROMO
MEM_9990010007950800,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010007950800,BREAKFAST,1221 - INSTANT COFFEE MIX,1212 - BAG TEA,SWITCH,NON PROMO
MEM_9990010007950800,CHILLER,1114 - ISOTONIC DRINK,1114 - ISOTONIC DRINK,NO_SWITCH,NON PROMO
MEM_9990010007950800,HOUSE HOLD,3516 - DISHWASHING CLEANER,3511 - FLOOR CLEANER,SWITCH,PROMO
MEM_9990010007950800,PERSONAL CARE,3235 - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,NO_SWITCH,PROMO
MEM_9990010007950800,TOOTH CARE,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990010007952699,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010007963268,BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2227 - WAFER BISCUIT,NO_SWITCH,PROMO
MEM_9990010007963268,MEDICINE & BABY CARE,3133 - CAJUPUTI OIL,3131 - TRADITIONAL & CHINESE,SWITCH,NON PROMO
MEM_9990010007963268,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010007963268,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010007963268,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,SWITCH,PROMO
MEM_9990010007982863,BREAD CORNER (BC),6611 - BREAD,1314 - CHEESE,SWITCH,PROMO
MEM_9990010007982863,HOUSE HOLD,3624 - GEL AIR FRESHENER,3511 - FLOOR CLEANER,SWITCH,PROMO
MEM_9990010008032344,HOUSE HOLD,3714 - LIQUID DETERGENT,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990010008032344,PERSONAL CARE,3211 - SHAMPOO,3239 - MEN PARFUME & EDT,SWITCH,PROMO
MEM_9990010008139346,ACCESSORIES,5521 - BABIES & CHILDREN SOCK,5812 - HAIR ACCESSORIES,SWITCH,NON PROMO
MEM_9990010008139346,BREAKFAST,1412 - DIETATIC SUGAR,1412 - DIETATIC SUGAR,NO_SWITCH,NON PROMO
MEM_9990010008139346,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990010008139346,HOUSE HOLD,3615 - ELECTRIC INSECTICIDES,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990010008139346,MEDICINE & BABY CARE,3424 - TOOTH PASTE KIDS,"3415 - BABY LOTION, OIL & CREAM",SWITCH,PROMO
MEM_9990010008139346,MEJA KASIR,4633 - LEISURE BAG,4633 - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990010008139346,STAPLE NEED,1511 - RICE,1723 - SOY SAUCE,SWITCH,PROMO
MEM_9990010008139346,TOY'S,4611 - TOYS,4611 - TOYS,NO_SWITCH,NON PROMO
MEM_9990010008139460,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990010008139460,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990010008216978,BREAKFAST,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990010008216978,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3511 - FLOOR CLEANER,SWITCH,PROMO
MEM_9990010008216978,PERSONAL CARE,3231 - WOMEN DEO,3216 - HAIR COLOUR,SWITCH,PROMO
MEM_9990010008217300,BREAKFAST,1223 - PURE COFFEE,1221 - INSTANT COFFEE MIX,SWITCH,PROMO
MEM_9990010008217300,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990010008217300,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010008298074,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2228 - STICK BISCUIT,SWITCH,PROMO
MEM_9990010008298074,CHILLER,6212 - YOGHURT,1151 - RTD JUICE,SWITCH,PROMO
MEM_9990010008298074,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,PROMO
MEM_9990010008298074,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010008298074,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990010008329470,BREAD CORNER (BC),6611 - BREAD,1313 - CHOCO RICE,SWITCH,PROMO
MEM_9990010008329470,SNACK,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,PROMO
MEM_9990010008339596,BREAD CORNER (BC),1314 - CHEESE,6611 - BREAD,SWITCH,NON PROMO
MEM_9990010008379544,BISC & CONFECTIONARY,2323 - BAG CANDY,2323 - BAG CANDY,NO_SWITCH,NON PROMO
MEM_9990010008379544,BISC & CONFECTIONARY,2323 - BAG CANDY,2323 - BAG CANDY,NO_SWITCH,PROMO
MEM_9990010008379544,BREAD CORNER (BC),6612 - CAKE,1314 - CHEESE,SWITCH,PROMO
MEM_9990010008379544,BREAD CORNER (BC),6612 - CAKE,1314 - CHEESE,SWITCH,NON PROMO
MEM_9990010008379544,MEDICINE & BABY CARE,3121 - PLESTER,3118 - ADULT VITAMINS/SUPLEMENT,SWITCH,PROMO
MEM_9990010008379544,PERSONAL CARE,3331 - BEAUTY COTTON,3244 - CLEANSER,SWITCH,PROMO
MEM_9990010008379544,SNACK,2214 - TRADITIONAL SNACK,2212 - POTATOES,SWITCH,NON PROMO
MEM_9990010008379544,SNACK,2214 - TRADITIONAL SNACK,2212 - POTATOES,SWITCH,PROMO
MEM_9990010008379544,STAPLE NEED,1521 - PALM COOKING OIL,1523 - MARGARINE & BUTTER,SWITCH,PROMO
MEM_9990010008391564,HOUSE HOLD,3516 - DISHWASHING CLEANER,3511 - FLOOR CLEANER,SWITCH,PROMO
MEM_9990010008391564,MEJA KASIR,4111 - ALKALINE,2332 - BLOCK CHOCOLATE,SWITCH,PROMO
MEM_9990010008391564,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990010008391564,STAPLE NEED,1521 - PALM COOKING OIL,1725 - DRESSING,SWITCH,PROMO
MEM_9990010008392121,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331 - ENROBED CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990010008392121,CHILLER,1156 - RTD COFFEE,2024 - BOTTLE - CAN LIQUID MILK,SWITCH,NON PROMO
MEM_9990010008392121,CHILLER,1156 - RTD COFFEE,2024 - BOTTLE - CAN LIQUID MILK,SWITCH,PROMO
MEM_9990010008392121,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3113 - ANTACIDS,SWITCH,PROMO
MEM_9990010008393020,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990010008393020,MEDICINE & BABY CARE,3313 - WET TISSUE,3131 - TRADITIONAL & CHINESE,SWITCH,NON PROMO
MEM_9990010008393020,MILK & DIAPERS,2013 - HI-CALCIUM MILK,2013 - HI-CALCIUM MILK,NO_SWITCH,PROMO
MEM_9990010008393020,PERSONAL CARE,3262 - COMPACT POWDER,3251 - BODY LOTION,SWITCH,NON PROMO
MEM_9990010008393020,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,SWITCH,PROMO
MEM_9990010008411821,BREAKFAST,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,PROMO
MEM_9990010008411821,PERSONAL CARE,3235 - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,NO_SWITCH,PROMO
MEM_9990010008412022,BREAD CORNER (BC),1313 - CHOCO RICE,1314 - CHEESE,SWITCH,PROMO
MEM_9990010008412022,BREAKFAST,1212 - BAG TEA,1223 - PURE COFFEE,SWITCH,PROMO
MEM_9990010008412022,CHILLER,1114 - ISOTONIC DRINK,1154 - RTD TEA,SWITCH,NON PROMO
MEM_9990010008412022,HOUSE HOLD,3714 - LIQUID DETERGENT,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990010008412022,MEDICINE & BABY CARE,3111 - ANALGESIC,3111 - ANALGESIC,NO_SWITCH,NON PROMO
MEM_9990010008412022,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990010008412022,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010008412022,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010008412022,STAPLE NEED,1523 - MARGARINE & BUTTER,1725 - DRESSING,SWITCH,PROMO
MEM_9990010008433173,BREAD CORNER (BC),1314 - CHEESE,6611 - BREAD,SWITCH,NON PROMO
MEM_9990010008433173,CHILLER,2023 - TETRAPACK LIQUID MILK,1115 - REMEDIES DRINK,SWITCH,NON PROMO
MEM_9990010008433173,STAPLE NEED,1915 - PASTA,1715 - MEAL MAKER,SWITCH,PROMO
MEM_9990010008451285,MEJA KASIR,4111 - ALKALINE,4633 - LEISURE BAG,SWITCH,NON PROMO
MEM_9990010008451285,STAPLE NEED,1725 - DRESSING,1512 - SUGAR,SWITCH,NON PROMO
MEM_9990010008451983,BREAKFAST,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990010008451983,HOUSE HOLD,3612 - COIL INSECTICIDES,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990010008451983,MISC & STATIONARY,4311 - PET FOODS & ACCESSORIES,4244 - GAS STOVE ARRANGEMENT,SWITCH,PROMO
MEM_9990010008451983,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010008451983,PERSONAL CARE,3235 - MEN DEO ROLL ON,3217 - HAIR MASK,SWITCH,NON PROMO
MEM_9990010008451983,STAPLE NEED,1521 - PALM COOKING OIL,1612 - PROCESSED PUDDING,SWITCH,NON PROMO
MEM_9990010008485387,HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3513 - TOILET CLEANER,SWITCH,PROMO
MEM_9990010008485387,PERSONAL CARE,3232 - WOMEN PARFUME & EDT,3221 - BAR SOAP,SWITCH,PROMO
MEM_9990010008493957,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010008493957,CHILLER,1112 - CARBONATED DRINK,1114 - ISOTONIC DRINK,SWITCH,NON PROMO
MEM_9990010008493957,MEDICINE & BABY CARE,3423 - KIDS LIQUID SOAP,3118 - ADULT VITAMINS/SUPLEMENT,SWITCH,PROMO
MEM_9990010008493957,PERSONAL CARE,3215 - HAIR STYLING,3221 - BAR SOAP,SWITCH,PROMO
MEM_9990010008531856,HOUSE HOLD,3714 - LIQUID DETERGENT,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990010008531856,MEJA KASIR,2321 - POCKET CANDY,3122 - PREGNANT TEST & CONTRACEPTION,SWITCH,NON PROMO
MEM_9990010008561550,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010008561550,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990010008561550,HOUSE HOLD,3511 - FLOOR CLEANER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990010008561550,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010008616566,BREAKFAST,1222 - COFFEE MIX,1223 - PURE COFFEE,SWITCH,NON PROMO
MEM_9990010008616566,CHILLER,2023 - TETRAPACK LIQUID MILK,1156 - RTD COFFEE,SWITCH,NON PROMO
MEM_9990010008616566,CHILLER,2023 - TETRAPACK LIQUID MILK,1156 - RTD COFFEE,SWITCH,PROMO
MEM_9990010008616566,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990010008616566,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990010008616566,SNACK,2212 - POTATOES,2213 - EXTRUDED & PELLET,SWITCH,NON PROMO
MEM_9990010008616566,SNACK,2212 - POTATOES,2213 - EXTRUDED & PELLET,SWITCH,PROMO
MEM_9990010008616922,NOODLE,1911 - INSTANT NOODLE BAG,1912 - INSTANT NOODLE CUP,SWITCH,PROMO
MEM_9990010008794661,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990010009016496,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,NON PROMO
MEM_9990010009071047,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010009071047,BREAKFAST,1223 - PURE COFFEE,2021 - SWEETENED CONDENSED MILK,SWITCH,NON PROMO
MEM_9990010009071047,CHILLER,2023 - TETRAPACK LIQUID MILK,1114 - ISOTONIC DRINK,SWITCH,PROMO
MEM_9990010009071047,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990010009071047,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,PROMO
MEM_9990010009071047,SNACK,2217 - CORN,2212 - POTATOES,SWITCH,PROMO
MEM_9990010009074556,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2331 - ENROBED CHOCOLATE,SWITCH,NON PROMO
MEM_9990010009074556,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2331 - ENROBED CHOCOLATE,SWITCH,PROMO
MEM_9990010009074556,BREAKFAST,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,NON PROMO
MEM_9990010009074556,CHILLER,2023 - TETRAPACK LIQUID MILK,1156 - RTD COFFEE,SWITCH,NON PROMO
MEM_9990010009074556,HOUSE HOLD,3516 - DISHWASHING CLEANER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990010009074556,MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3116 - DIARRHEA & CONSTIPATION,SWITCH,PROMO
MEM_9990010009074556,MEJA KASIR,4633 - LEISURE BAG,2321 - POCKET CANDY,SWITCH,PROMO
MEM_9990010009074556,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010009074556,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010009074556,PERSONAL CARE,3231 - WOMEN DEO,3231 - WOMEN DEO,NO_SWITCH,PROMO
MEM_9990010009074556,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990010009074556,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,PROMO
MEM_9990010009074556,STAPLE NEED,1721 - CHILLI,1625 - COCONUT MILK,SWITCH,PROMO
MEM_9990010009107394,HOUSE HOLD,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990010009107394,NOODLE,1911 - INSTANT NOODLE BAG,1913 - INSTANT RICE NOODLE,SWITCH,PROMO
MEM_9990010009107394,PERSONAL CARE,3211 - SHAMPOO,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990010009107394,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990010009107394,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990010009107394,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,NON PROMO
MEM_9990010009107978,BACKWALL,2411 - SKT (SIGARET KRETEK TANGAN),2411 - SKT (SIGARET KRETEK TANGAN),NO_SWITCH,NON PROMO
MEM_9990010009107978,BREAKFAST,1212 - BAG TEA,1224 - POWDER CREAMER & CHOCOLATE DRINK,SWITCH,NON PROMO
MEM_9990010009107978,CHILLER,1154 - RTD TEA,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990010009107978,HOUSE HOLD,3714 - LIQUID DETERGENT,3623 - AEROSOL AIR FRESHENER,SWITCH,PROMO
MEM_9990010009107978,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3118 - ADULT VITAMINS/SUPLEMENT,SWITCH,PROMO
MEM_9990010009107978,SNACK,2213 - EXTRUDED & PELLET,2212 - POTATOES,SWITCH,PROMO
MEM_9990010009107978,STAPLE NEED,1511 - RICE,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990010009107978,TOOTH CARE,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990010009173896,CHILLER,2023 - TETRAPACK LIQUID MILK,2022 - SPECIALTY LIQUID MILK,SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,3724 - IRONING,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990010009173896,MEDICINE & BABY CARE,3416 - BABY LIQUID SOAP,3131 - TRADITIONAL & CHINESE,SWITCH,PROMO
MEM_9990010009173896,MEDICINE & BABY CARE,3416 - BABY LIQUID SOAP,3131 - TRADITIONAL & CHINESE,SWITCH,NON PROMO
MEM_9990010009173896,PERSONAL CARE,3221 - BAR SOAP,3221 - BAR SOAP,NO_SWITCH,PROMO
