kd_store,section,kd_section,kd_variant,plano_group_final,category,subcategory_a,subcategory_b,period_flag,trans_a,trans_a_pm,trans_b,trans_b_pm,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2333A - DRAGEES CHOCOLATE 10-29G,2333B - DRAGEES CHOCOLATE 30-49G,AFTER,40,13.33,118,39.33,3,1.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2333B - DRAGEES CHOCOLATE 30-49G,2333A - DRAGEES CHOCOLATE 10-29G,AFTER,118,39.33,40,13.33,3,1.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,2222C - COOKIES BISCUIT 61-100G,BEFORE,148,74.00,246,123.00,14,7.00,1.22,1.11
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,2222D - COOKIES BISCUIT 110-200G,BEFORE,148,74.00,153,76.50,11,5.50,1.26,1.16
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,2222E - COOKIES BISCUIT 250-300G,BEFORE,148,74.00,88,44.00,4,2.00,1.40,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,2222F - HEALTHY COOKIES BISCUIT,BEFORE,148,74.00,80,40.00,5,2.50,1.00,1.30
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,2222B - COOKIES BISCUIT 40-60G,BEFORE,246,123.00,148,74.00,14,7.00,1.11,1.22
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,2222D - COOKIES BISCUIT 110-200G,BEFORE,246,123.00,153,76.50,9,4.50,1.07,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,2222E - COOKIES BISCUIT 250-300G,BEFORE,246,123.00,88,44.00,8,4.00,1.40,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,2222F - HEALTHY COOKIES BISCUIT,BEFORE,246,123.00,80,40.00,3,1.50,1.33,1.67
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,2222B - COOKIES BISCUIT 40-60G,BEFORE,153,76.50,148,74.00,11,5.50,1.16,1.26
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,2222C - COOKIES BISCUIT 61-100G,BEFORE,153,76.50,246,123.00,9,4.50,1.00,1.07
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,2222E - COOKIES BISCUIT 250-300G,BEFORE,153,76.50,88,44.00,5,2.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,2222B - COOKIES BISCUIT 40-60G,BEFORE,88,44.00,148,74.00,4,2.00,1.00,1.40
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,2222C - COOKIES BISCUIT 61-100G,BEFORE,88,44.00,246,123.00,8,4.00,1.00,1.40
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,2222D - COOKIES BISCUIT 110-200G,BEFORE,88,44.00,153,76.50,5,2.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,2222F - HEALTHY COOKIES BISCUIT,BEFORE,88,44.00,80,40.00,1,0.50,1.00,3.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,BEFORE,80,40.00,148,74.00,5,2.50,1.30,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,BEFORE,80,40.00,246,123.00,3,1.50,1.67,1.33
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,BEFORE,80,40.00,88,44.00,1,0.50,3.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223A - CRACKER BISCUIT 10-30G,2223B - CRACKER BISCUIT 35-99G,BEFORE,12,6.00,181,90.50,2,1.00,3.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,2223A - CRACKER BISCUIT 10-30G,BEFORE,181,90.50,12,6.00,2,1.00,1.00,3.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,2223C - CRACKER BISCUIT 100-180G,BEFORE,181,90.50,174,87.00,23,11.50,1.38,1.13
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,2223D - CRACKER BISCUIT 200-260G,BEFORE,181,90.50,115,57.50,5,2.50,1.60,1.20
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,2223B - CRACKER BISCUIT 35-99G,BEFORE,174,87.00,181,90.50,23,11.50,1.13,1.38
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,2223D - CRACKER BISCUIT 200-260G,BEFORE,174,87.00,115,57.50,11,5.50,1.15,1.08
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,2223E - CRACKER BISCUIT 300-400G,BEFORE,174,87.00,17,8.50,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223D - CRACKER BISCUIT 200-260G,2223B - CRACKER BISCUIT 35-99G,BEFORE,115,57.50,181,90.50,5,2.50,1.20,1.60
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223D - CRACKER BISCUIT 200-260G,2223C - CRACKER BISCUIT 100-180G,BEFORE,115,57.50,174,87.00,11,5.50,1.08,1.15
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2223 - CRACKER BISCUIT,2223E - CRACKER BISCUIT 300-400G,2223C - CRACKER BISCUIT 100-180G,BEFORE,17,8.50,174,87.00,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2224 - MARIE BISCUIT,2224B - MARIE BISCUIT 100-190G,2224C - MARIE BISCUIT 200-250G,BEFORE,99,49.50,43,21.50,3,1.50,1.50,1.25
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2224 - MARIE BISCUIT,2224C - MARIE BISCUIT 200-250G,2224B - MARIE BISCUIT 100-190G,BEFORE,43,21.50,99,49.50,3,1.50,1.25,1.50
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2225 - PIE BISCUIT,2225A - PIE BISCUIT 32-110G,2225B - PIE BISCUIT 150-200G,BEFORE,13,6.50,13,6.50,1,0.50,2.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2225 - PIE BISCUIT,2225B - PIE BISCUIT 150-200G,2225A - PIE BISCUIT 32-110G,BEFORE,13,6.50,13,6.50,1,0.50,1.00,2.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226A - SANDWICH BISCUIT 10-49G,2226C - SANDWICH BISCUIT 100-150G,BEFORE,9,4.50,339,169.50,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226B - SANDWICH BISCUIT 50-99G,2226C - SANDWICH BISCUIT 100-150G,BEFORE,85,42.50,339,169.50,16,8.00,1.00,1.32
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226B - SANDWICH BISCUIT 50-99G,2226D - SANDWICH BISCUIT 160-229G,BEFORE,85,42.50,109,54.50,3,1.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226B - SANDWICH BISCUIT 50-99G,2226E - SANDWICH BISCUIT 230-500G,BEFORE,85,42.50,14,7.00,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226C - SANDWICH BISCUIT 100-150G,2226A - SANDWICH BISCUIT 10-49G,BEFORE,339,169.50,9,4.50,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226C - SANDWICH BISCUIT 100-150G,2226B - SANDWICH BISCUIT 50-99G,BEFORE,339,169.50,85,42.50,16,8.00,1.32,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226C - SANDWICH BISCUIT 100-150G,2226D - SANDWICH BISCUIT 160-229G,BEFORE,339,169.50,109,54.50,19,9.50,1.05,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226C - SANDWICH BISCUIT 100-150G,2226E - SANDWICH BISCUIT 230-500G,BEFORE,339,169.50,14,7.00,4,2.00,1.00,1.40
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226D - SANDWICH BISCUIT 160-229G,2226B - SANDWICH BISCUIT 50-99G,BEFORE,109,54.50,85,42.50,3,1.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226D - SANDWICH BISCUIT 160-229G,2226C - SANDWICH BISCUIT 100-150G,BEFORE,109,54.50,339,169.50,19,9.50,1.00,1.05
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226D - SANDWICH BISCUIT 160-229G,2226E - SANDWICH BISCUIT 230-500G,BEFORE,109,54.50,14,7.00,2,1.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226E - SANDWICH BISCUIT 230-500G,2226B - SANDWICH BISCUIT 50-99G,BEFORE,14,7.00,85,42.50,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226E - SANDWICH BISCUIT 230-500G,2226C - SANDWICH BISCUIT 100-150G,BEFORE,14,7.00,339,169.50,4,2.00,1.40,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2226 - SANDWICH BISCUIT,2226E - SANDWICH BISCUIT 230-500G,2226D - SANDWICH BISCUIT 160-229G,BEFORE,14,7.00,109,54.50,2,1.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227A - WAFER BISCUIT PACK,2227C - WAFER BISCUIT 45-95G,BEFORE,19,9.50,20,10.00,2,1.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227A - WAFER BISCUIT PACK,2227D - WAFER BISCUIT 100-145G,BEFORE,19,9.50,308,154.00,4,2.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227B - WAFER BISCUIT 10-40G,2227D - WAFER BISCUIT 100-145G,BEFORE,5,2.50,308,154.00,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227C - WAFER BISCUIT 45-95G,2227A - WAFER BISCUIT PACK,BEFORE,20,10.00,19,9.50,2,1.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227C - WAFER BISCUIT 45-95G,2227D - WAFER BISCUIT 100-145G,BEFORE,20,10.00,308,154.00,5,2.50,1.80,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,2227A - WAFER BISCUIT PACK,BEFORE,308,154.00,19,9.50,4,2.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,2227B - WAFER BISCUIT 10-40G,BEFORE,308,154.00,5,2.50,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,2227C - WAFER BISCUIT 45-95G,BEFORE,308,154.00,20,10.00,5,2.50,1.00,1.80
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227D - WAFER BISCUIT 100-145G,2227F - WAFER BISCUIT 300-350G,BEFORE,308,154.00,9,4.50,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2227 - WAFER BISCUIT,2227F - WAFER BISCUIT 300-350G,2227D - WAFER BISCUIT 100-145G,BEFORE,9,4.50,308,154.00,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,2228C - STICK BISCUIT 36-50G,BEFORE,103,51.50,162,81.00,14,7.00,1.03,1.03
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,2228D - STICK BISCUIT 51-100G,BEFORE,103,51.50,36,18.00,1,0.50,2.00,2.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228B - STICK BISCUIT 18-35G,2228I - STICK BISCUIT CUP,BEFORE,103,51.50,65,32.50,5,2.50,2.54,3.92
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,2228B - STICK BISCUIT 18-35G,BEFORE,162,81.00,103,51.50,14,7.00,1.03,1.03
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,2228D - STICK BISCUIT 51-100G,BEFORE,162,81.00,36,18.00,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,2228E - STICK BISCUIT 110-350G,BEFORE,162,81.00,22,11.00,1,0.50,2.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,2228I - STICK BISCUIT CUP,BEFORE,162,81.00,65,32.50,2,1.00,2.00,1.50
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,2228B - STICK BISCUIT 18-35G,BEFORE,36,18.00,103,51.50,1,0.50,2.00,2.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,2228C - STICK BISCUIT 36-50G,BEFORE,36,18.00,162,81.00,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,2228C - STICK BISCUIT 36-50G,BEFORE,22,11.00,162,81.00,1,0.50,1.00,2.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228I - STICK BISCUIT CUP,2228B - STICK BISCUIT 18-35G,BEFORE,65,32.50,103,51.50,5,2.50,3.92,2.54
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228I - STICK BISCUIT CUP,2228C - STICK BISCUIT 36-50G,BEFORE,65,32.50,162,81.00,2,1.00,1.50,2.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2229 - SOFT CAKE,2229A - SOFT CAKE <90G,2229B - SOFT CAKE >90G,BEFORE,24,12.00,43,21.50,1,0.50,1.00,3.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2229 - SOFT CAKE,2229B - SOFT CAKE >90G,2229A - SOFT CAKE <90G,BEFORE,43,21.50,24,12.00,1,0.50,3.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2323 - BAG CANDY,2323A - BAG CANDY,2323B - BAG CANDY GUMMY,BEFORE,122,61.00,76,38.00,3,1.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2323 - BAG CANDY,2323B - BAG CANDY GUMMY,2323A - BAG CANDY,BEFORE,76,38.00,122,61.00,3,1.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331A - ENROBED CHOCOLATE 9-19G,2331B - ENROBED CHOCOLATE 20-45G,BEFORE,6,3.00,224,112.00,1,0.50,1.00,2.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331A - ENROBED CHOCOLATE 9-19G,2331C - ENROBED CHOCOLATE >50G,BEFORE,6,3.00,116,58.00,1,0.50,3.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331A - ENROBED CHOCOLATE 9-19G,2331D - ENROBED CHOCOLATE PASTA,BEFORE,6,3.00,15,7.50,1,0.50,3.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,2331A - ENROBED CHOCOLATE 9-19G,BEFORE,224,112.00,6,3.00,1,0.50,2.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,2331C - ENROBED CHOCOLATE >50G,BEFORE,224,112.00,116,58.00,8,4.00,2.13,1.13
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331C - ENROBED CHOCOLATE >50G,2331A - ENROBED CHOCOLATE 9-19G,BEFORE,116,58.00,6,3.00,1,0.50,1.00,3.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331C - ENROBED CHOCOLATE >50G,2331B - ENROBED CHOCOLATE 20-45G,BEFORE,116,58.00,224,112.00,8,4.00,1.13,2.13
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331C - ENROBED CHOCOLATE >50G,2331D - ENROBED CHOCOLATE PASTA,BEFORE,116,58.00,15,7.50,2,1.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331D - ENROBED CHOCOLATE PASTA,2331A - ENROBED CHOCOLATE 9-19G,BEFORE,15,7.50,6,3.00,1,0.50,1.00,3.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331D - ENROBED CHOCOLATE PASTA,2331C - ENROBED CHOCOLATE >50G,BEFORE,15,7.50,116,58.00,2,1.00,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2333A - DRAGEES CHOCOLATE 10-29G,2333B - DRAGEES CHOCOLATE 30-49G,BEFORE,32,16.00,73,36.50,1,0.50,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2333B - DRAGEES CHOCOLATE 30-49G,2333A - DRAGEES CHOCOLATE 10-29G,BEFORE,73,36.50,32,16.00,1,0.50,1.00,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1311A - JAM 120-180G,1311B - JAM 200-300G,BEFORE,50,25.00,4,2.00,2,1.00,1.00,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1311B - JAM 200-300G,1311A - JAM 120-180G,BEFORE,4,2.00,50,25.00,2,1.00,1.00,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314A - CHEESE SLICE,1314B - CHEESE BLOCK,AFTER,29,9.67,96,32.00,1,0.33,1.00,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314A - CHEESE SLICE,1314B - CHEESE BLOCK,BEFORE,123,61.50,191,95.50,16,8.00,1.22,1.17
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314A - CHEESE SLICE,1314C - CHEESE SPREAD,BEFORE,123,61.50,68,34.00,9,4.50,1.11,1.11
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314B - CHEESE BLOCK,1314A - CHEESE SLICE,AFTER,96,32.00,29,9.67,1,0.33,1.00,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314B - CHEESE BLOCK,1314A - CHEESE SLICE,BEFORE,191,95.50,123,61.50,16,8.00,1.17,1.22
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314B - CHEESE BLOCK,1314C - CHEESE SPREAD,AFTER,96,32.00,20,6.67,6,2.00,1.00,1.33
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314B - CHEESE BLOCK,1314C - CHEESE SPREAD,BEFORE,191,95.50,68,34.00,9,4.50,1.20,1.10
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314C - CHEESE SPREAD,1314A - CHEESE SLICE,BEFORE,68,34.00,123,61.50,9,4.50,1.11,1.11
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314C - CHEESE SPREAD,1314B - CHEESE BLOCK,AFTER,20,6.67,96,32.00,6,2.00,1.33,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314C - CHEESE SPREAD,1314B - CHEESE BLOCK,BEFORE,68,34.00,191,95.50,9,4.50,1.10,1.20
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611B - SWEET BREAD,AFTER,246,82.00,116,38.67,4,1.33,1.00,1.50
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611B - SWEET BREAD,BEFORE,760,380.00,230,115.00,20,10.00,1.00,1.35
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611C - SANDWICH BREAD,AFTER,246,82.00,88,29.33,2,0.67,1.00,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611C - SANDWICH BREAD,BEFORE,760,380.00,126,63.00,7,3.50,1.00,1.50
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611D - PULL APART BREAD,AFTER,246,82.00,220,73.33,7,2.33,1.00,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611D - PULL APART BREAD,BEFORE,760,380.00,319,159.50,31,15.50,1.03,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611A - WHITE BREAD,AFTER,116,38.67,246,82.00,4,1.33,1.50,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611A - WHITE BREAD,BEFORE,230,115.00,760,380.00,20,10.00,1.35,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611C - SANDWICH BREAD,AFTER,116,38.67,88,29.33,4,1.33,1.00,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611C - SANDWICH BREAD,BEFORE,230,115.00,126,63.00,16,8.00,1.05,1.27
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611D - PULL APART BREAD,AFTER,116,38.67,220,73.33,10,3.33,1.18,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611D - PULL APART BREAD,BEFORE,230,115.00,319,159.50,33,16.50,1.07,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611C - SANDWICH BREAD,6611A - WHITE BREAD,AFTER,88,29.33,246,82.00,2,0.67,1.00,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611C - SANDWICH BREAD,6611A - WHITE BREAD,BEFORE,126,63.00,760,380.00,7,3.50,1.50,1.00
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611C - SANDWICH BREAD,6611B - SWEET BREAD,AFTER,88,29.33,116,38.67,4,1.33,1.00,1.00
