BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
PROMAG,3113A - ANTACIDS BOTTLE,3113 - ANTACIDS,MEDICINE & BABY CARE,2.21,1.87,-0.1538,9.5,10.0,0.0526,1.27,1.2,-0.0551,6853.0,5793.0,-0.1547,8703.0,6952.0,-0.2012,15.0,25.0,0.6667
ESEMAG,3113B - ANTACIDS STRIP,3113 - ANTACIDS,MEDICINE & BABY CARE,2.22,2.17,-0.0225,49.0,12.0,-0.7551,1.11,1.44,0.2973,5869.0,5867.0,-0.0003,6515.0,8448.0,0.2967,88.0,25.0,-0.7159
MYLANTA,3113B - ANTACIDS STRIP,3113 - ANTACIDS,MEDICINE & BABY CARE,1.0,1.0,0.0,6.0,11.67,0.945,1.2,1.06,-0.1167,10300.0,10934.0,0.0616,12360.0,11590.0,-0.0623,10.0,33.0,2.3
POLYSILANE,3113B - ANTACIDS STRIP,3113 - ANTACIDS,MEDICINE & BABY CARE,1.0,1.12,0.12,7.0,8.0,0.1429,1.0,1.09,0.09,10500.0,11812.0,0.125,10500.0,12875.0,0.2262,14.0,22.0,0.5714
PROMAG,3113B - ANTACIDS STRIP,3113 - ANTACIDS,MEDICINE & BABY CARE,1.55,1.5,-0.0323,106.5,49.67,-0.5336,1.16,1.08,-0.069,10344.0,10693.0,0.0337,11999.0,11548.0,-0.0376,184.0,138.0,-0.25
OBH COMBI,3114B - KIDS COUGH BTL,3114 - KIDS COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.02,0.02,16.5,16.67,0.0103,1.0,1.19,0.19,21015.0,21632.0,0.0294,21015.0,25742.0,0.2249,33.0,42.0,0.2727
ACTIFED,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.06,1.05,-0.0094,8.0,6.67,-0.1662,1.0,1.05,0.05,77800.0,76605.0,-0.0154,77800.0,80435.0,0.0339,16.0,19.0,0.1875
HERBAKOF,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.16,1.03,-0.1121,22.0,22.33,0.015,1.13,1.14,0.0088,23852.0,23118.0,-0.0308,26953.0,26355.0,-0.0222,39.0,59.0,0.5128
IM-BOOST,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.11,0.11,18.5,6.33,-0.6578,1.03,1.12,0.0874,29905.0,33047.0,0.1051,30802.0,37013.0,0.2016,36.0,17.0,-0.5278
KOMIX,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.32,1.2,-0.0909,29.5,20.33,-0.3108,1.07,1.09,0.0187,19505.0,16744.0,-0.1416,20870.0,18251.0,-0.1255,55.0,56.0,0.0182
LASERIN,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.06,1.0,-0.0566,24.5,6.0,-0.7551,1.11,1.0,-0.0991,17886.0,18433.0,0.0306,19853.0,18433.0,-0.0715,44.0,18.0,-0.5909
OB HERBAL,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.03,0.03,22.0,11.67,-0.4695,1.07,1.03,-0.0374,21745.0,22411.0,0.0306,23267.0,23083.0,-0.0079,41.0,34.0,-0.1707
OBH,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.08,0.08,30.5,4.33,-0.858,1.0,1.0,0.0,21559.0,23631.0,0.0961,21559.0,23631.0,0.0961,61.0,13.0,-0.7869
SIDOMUNCUL,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.08,1.42,0.3148,13.0,4.0,-0.6923,1.04,1.0,-0.0385,28981.0,38300.0,0.3216,30140.0,38300.0,0.2707,25.0,12.0,-0.52
SILADEX,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.06,1.0,-0.0566,8.0,6.33,-0.2088,1.07,1.0,-0.0654,19956.0,18879.0,-0.054,21353.0,18879.0,-0.1159,15.0,19.0,0.2667
VICKS,3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.05,0.05,13.0,14.0,0.0769,1.0,1.05,0.05,26038.0,26426.0,0.0149,26038.0,27747.0,0.0656,26.0,40.0,0.5385
WOODS',3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.03,1.02,-0.0097,17.0,15.0,-0.1176,1.21,1.1,-0.0909,30791.0,31144.0,0.0115,37257.0,34258.0,-0.0805,28.0,41.0,0.4643
LASERIN,3115B - ADULT COUGH SYRUP 100-150ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.0,0.0,11.5,1.67,-0.8548,1.35,1.0,-0.2593,29970.0,31500.0,0.0511,40460.0,31500.0,-0.2215,17.0,5.0,-0.7059
NELLCO SPECIAL,3115B - ADULT COUGH SYRUP 100-150ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.0,0.0,3.5,3.0,-0.1429,1.17,1.0,-0.1453,33600.0,35133.0,0.0456,39312.0,35133.0,-0.1063,6.0,9.0,0.5
OBH COMBI,3115B - ADULT COUGH SYRUP 100-150ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.03,1.04,0.0097,14.5,16.67,0.1497,1.04,1.11,0.0673,24383.0,24636.0,0.0104,25358.0,27346.0,0.0784,28.0,45.0,0.6071
VICKS,3115B - ADULT COUGH SYRUP 100-150ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.11,0.11,7.0,6.33,-0.0957,1.17,1.06,-0.094,40279.0,44368.0,0.1015,47126.0,47030.0,-0.002,12.0,18.0,0.5
DEGIROL,3115C - ADULT COUGH STRIP,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,28900.0,,,28900.0,,,1.0,,
KONIDIN,3115C - ADULT COUGH STRIP,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.3,1.27,-0.0231,11.5,16.0,0.3913,1.05,1.14,0.0857,3922.0,3858.0,-0.0163,4118.0,4398.0,0.068,22.0,42.0,0.9091
KOMIX,3115D - ADULT COUGH SAC,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,2.62,1.98,-0.2443,44.0,17.67,-0.5984,1.06,1.08,0.0189,7867.0,5558.0,-0.2935,8339.0,6003.0,-0.2801,83.0,49.0,-0.4096
KONIDIN,3115D - ADULT COUGH SAC,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.14,0.14,2.0,11.67,4.835,1.0,1.09,0.09,6300.0,7200.0,0.1429,6300.0,7848.0,0.2457,4.0,32.0,7.0
OB HERBAL,3115D - ADULT COUGH SAC,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,2.09,1.5,-0.2823,23.0,8.0,-0.6522,1.1,1.09,-0.0091,9074.0,6567.0,-0.2763,9981.0,7158.0,-0.2828,42.0,22.0,-0.4762
OBH COMBI,3115D - ADULT COUGH SAC,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.14,1.0,-0.1228,3.5,4.0,0.1429,1.0,1.09,0.09,6857.0,6000.0,-0.125,6857.0,6540.0,-0.0462,7.0,11.0,0.5714
AMBEVEN,3116A - DIARRHEA,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,1.0,1.0,0.0,6.5,3.0,-0.5385,1.0,1.29,0.29,28246.0,27778.0,-0.0166,28246.0,35834.0,0.2686,13.0,7.0,-0.4615
DIAPET,3116A - DIARRHEA,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,1.06,1.0,-0.0566,41.0,8.33,-0.7968,1.02,1.0,-0.0196,9060.0,8544.0,-0.057,9241.0,8544.0,-0.0754,80.0,25.0,-0.6875
NEO ENTROSTOP,3116A - DIARRHEA,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,1.0,1.0,0.0,9.5,8.0,-0.1579,1.0,1.04,0.04,10179.0,10442.0,0.0258,10179.0,10860.0,0.0669,19.0,23.0,0.2105
NORIT,3116A - DIARRHEA,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,1.05,1.33,0.2667,10.5,1.0,-0.9048,1.0,1.0,0.0,27286.0,35433.0,0.2986,27286.0,35433.0,0.2986,21.0,3.0,-0.8571
DULCOLAX,3116B - CONSTIPATION,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,,1.0,,,3.67,,,1.22,,,23818.0,,,29058.0,,,9.0,
FLIMTY,3116B - CONSTIPATION,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,1.4,,,2.5,,,1.0,,,323080.0,,,323080.0,,,5.0,,
LAXING,3116B - CONSTIPATION,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,1.18,1.11,-0.0593,31.0,12.33,-0.6023,1.41,1.19,-0.156,15427.0,14719.0,-0.0459,21752.0,17516.0,-0.1947,44.0,31.0,-0.2955
MICROLAX,3116B - CONSTIPATION,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,1.2,1.06,-0.1167,2.5,5.67,1.268,1.0,1.31,0.31,31080.0,27365.0,-0.1195,31080.0,35848.0,0.1534,5.0,13.0,1.6
VEGETA,3116B - CONSTIPATION,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,2.34,1.92,-0.1795,45.5,12.67,-0.7215,1.17,1.09,-0.0684,9276.0,8018.0,-0.1356,10853.0,8740.0,-0.1947,78.0,35.0,-0.5513
NEO HORMOVITON,3118A - ADULT SUPLEMENT STRONG,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.05,1.14,0.0857,11.0,2.33,-0.7882,1.22,1.4,0.1475,10400.0,11714.0,0.1263,12688.0,16400.0,0.2926,18.0,5.0,-0.7222
PASAK BUWONO,3118A - ADULT SUPLEMENT STRONG,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.44,2.14,0.4861,4.5,2.33,-0.4822,1.5,1.75,0.1667,12167.0,18757.0,0.5416,18250.0,32825.0,0.7986,6.0,4.0,-0.3333
BLACKMORES,3118B - ADULT VITAMINS CALCIUM,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,,,1.5,,,1.0,,,115000.0,,,115000.0,,,3.0,,
CDR,3118B - ADULT VITAMINS CALCIUM,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.09,1.11,0.0183,45.0,12.67,-0.7184,1.12,1.12,0.0,48759.0,41745.0,-0.1439,54610.0,46754.0,-0.1439,80.0,34.0,-0.575
IMBOOST,3118B - ADULT VITAMINS CALCIUM,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.22,1.03,-0.1557,25.5,9.67,-0.6208,1.11,1.21,0.0901,38431.0,28907.0,-0.2478,42658.0,34977.0,-0.1801,46.0,24.0,-0.4783
VIOSTIN,3118B - ADULT VITAMINS CALCIUM,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,37100.0,,,37100.0,,,1.0,,
WELMOVE,3118B - ADULT VITAMINS CALCIUM,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.18,1.17,-0.0085,5.5,2.0,-0.6364,1.0,1.5,0.5,27773.0,27417.0,-0.0128,27773.0,41126.0,0.4808,11.0,4.0,-0.6364
NATUR-E,3118C - ADULT VITAMINS SKIN,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.04,1.09,0.0481,12.5,3.67,-0.7064,1.19,1.38,0.1597,34948.0,28009.0,-0.1986,41588.0,38652.0,-0.0706,21.0,8.0,-0.619
BLACKMORES,3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,,,3.0,,,1.2,,,98167.0,,,117800.0,,,5.0,,
ENERVON-C,3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.14,1.14,0.0,91.5,46.67,-0.4899,1.19,1.23,0.0336,15317.0,13524.0,-0.1171,18227.0,16635.0,-0.0873,154.0,114.0,-0.2597
HOLISTICARE,3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.2,1.0,-0.1667,38.0,12.0,-0.6842,1.13,1.24,0.0973,22816.0,20667.0,-0.0942,25782.0,25627.0,-0.006,67.0,29.0,-0.5672
IMBOOST,3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.23,1.23,0.0,93.0,42.33,-0.5448,1.09,1.15,0.055,31271.0,26116.0,-0.1648,34085.0,30033.0,-0.1189,171.0,110.0,-0.3567
REDOXON,3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.14,1.23,0.0789,29.5,10.0,-0.661,1.2,1.03,-0.1417,45137.0,35003.0,-0.2245,54164.0,36053.0,-0.3344,49.0,29.0,-0.4082
SIDOMUNCUL,3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.3,1.21,-0.0692,48.5,11.0,-0.7732,1.28,1.18,-0.0781,14305.0,13352.0,-0.0666,18310.0,15755.0,-0.1395,76.0,28.0,-0.6316
VICEE,3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.74,1.88,0.0805,45.5,22.67,-0.5018,1.17,1.11,-0.0513,3937.0,4169.0,0.0589,4606.0,4628.0,0.0048,78.0,61.0,-0.2179
VITACIMIN,3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,2.17,2.18,0.0046,93.0,35.33,-0.6201,1.14,1.12,-0.0175,5345.0,5598.0,0.0473,6093.0,6270.0,0.029,163.0,95.0,-0.4172
XON-CE,3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.89,1.77,-0.0635,48.5,17.33,-0.6427,1.1,1.06,-0.0364,5581.0,5538.0,-0.0077,6139.0,5870.0,-0.0438,88.0,49.0,-0.4432
COOL-VITA,3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,1.09,0.09,9.0,7.33,-0.1856,1.2,1.22,0.0167,24350.0,27186.0,0.1165,29220.0,33167.0,0.1351,15.0,18.0,0.2
EXTRA JOSS,3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.45,1.03,-0.2897,21.0,10.33,-0.5081,1.5,1.19,-0.2067,20031.0,17477.0,-0.1275,30046.0,20798.0,-0.3078,28.0,26.0,-0.0714
FATIGON,3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.12,1.07,-0.0446,12.5,19.33,0.5464,1.09,1.07,-0.0183,16184.0,13522.0,-0.1645,17641.0,14469.0,-0.1798,23.0,54.0,1.3478
HEMAVITON,3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.22,1.47,0.2049,22.5,10.0,-0.5556,1.12,1.11,-0.0089,10860.0,13210.0,0.2164,12163.0,14663.0,0.2055,40.0,27.0,-0.325
IMBOOST,3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.09,1.06,-0.0275,16.5,5.33,-0.677,1.06,1.23,0.1604,24015.0,22544.0,-0.0613,25456.0,27729.0,0.0893,31.0,13.0,-0.5806
PHARMATON,3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,1.67,0.67,2.5,1.0,-0.6,1.0,1.0,0.0,31620.0,46500.0,0.4706,31620.0,46500.0,0.4706,5.0,3.0,-0.4
TROPICANA,3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,189900.0,,,189900.0,,,1.0,,
YOUVIT,3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,84900.0,,,84900.0,,,1.0,,
BLACKMORES,3118F - ADULT HEALTHY SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.09,,,5.5,,,1.1,,,120273.0,,,132300.0,,,10.0,,
NEO RHEUMACYL,3118F - ADULT HEALTHY SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,1.0,0.0,4.0,10.67,1.6675,1.14,1.07,-0.0614,12900.0,12909.0,0.0007,14706.0,13813.0,-0.0607,7.0,30.0,3.2857
NEUROBION,3118F - ADULT HEALTHY SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,1.0,0.0,2.0,6.67,2.335,1.0,1.18,0.18,37600.0,48885.0,0.3001,37600.0,57684.0,0.5341,4.0,17.0,3.25
SAKATONIK,3118F - ADULT HEALTHY SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.0,1.09,0.09,2.5,15.0,5.0,1.0,1.07,0.07,11900.0,21669.0,0.8209,11900.0,23186.0,0.9484,5.0,42.0,7.4
SANGOBION,3118F - ADULT HEALTHY SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.08,1.08,0.0,65.0,21.67,-0.6666,1.07,1.1,0.028,17846.0,20885.0,0.1703,19095.0,22974.0,0.2031,122.0,59.0,-0.5164
COMBANTRIN,3119A - ATHELMINTICS,3119 - ATHELMINTICS,MEDICINE & BABY CARE,1.07,1.15,0.0748,7.5,4.33,-0.4227,1.0,1.0,0.0,24747.0,27200.0,0.0991,24747.0,27200.0,0.0991,15.0,13.0,-0.1333
ALFA,3121A - MEDICATED PLASTER,3121 - PLESTER,MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,0.33,-0.34,1.0,1.0,0.0,13400.0,12900.0,-0.0373,13400.0,12900.0,-0.0373,1.0,1.0,0.0
DETTOL,3121A - MEDICATED PLASTER,3121 - PLESTER,MEDICINE & BABY CARE,1.15,1.06,-0.0783,13.0,5.67,-0.5638,1.0,1.06,0.06,11900.0,11082.0,-0.0687,11900.0,11747.0,-0.0129,26.0,16.0,-0.3846
HANSAPLAST,3121A - MEDICATED PLASTER,3121 - PLESTER,MEDICINE & BABY CARE,1.2,1.09,-0.0917,97.5,48.67,-0.5008,1.09,1.03,-0.055,16122.0,13501.0,-0.1626,17573.0,13906.0,-0.2087,179.0,142.0,-0.2067
BYEBYE-FEVER,3121B - FEVER PLESTER,3121 - PLESTER,MEDICINE & BABY CARE,2.2,2.01,-0.0864,122.0,48.33,-0.6039,1.11,1.06,-0.045,25927.0,24383.0,-0.0596,28779.0,25846.0,-0.1019,219.0,137.0,-0.3744
KOOLFEVER,3121B - FEVER PLESTER,3121 - PLESTER,MEDICINE & BABY CARE,2.26,1.85,-0.1814,131.5,42.67,-0.6755,1.08,1.06,-0.0185,24001.0,19979.0,-0.1676,25921.0,21178.0,-0.183,244.0,121.0,-0.5041
CABE,3121C - KOYO PLESTER,3121 - PLESTER,MEDICINE & BABY CARE,1.12,1.03,-0.0804,21.5,10.33,-0.5195,1.0,1.19,0.19,21570.0,20074.0,-0.0694,21570.0,23888.0,0.1075,43.0,26.0,-0.3953
HANSAPLAST,3121C - KOYO PLESTER,3121 - PLESTER,MEDICINE & BABY CARE,1.17,1.17,0.0,55.0,37.67,-0.3151,1.07,1.11,0.0374,13423.0,13468.0,0.0034,14363.0,14949.0,0.0408,103.0,102.0,-0.0097
Q-LIFE,3121C - KOYO PLESTER,3121 - PLESTER,MEDICINE & BABY CARE,1.24,1.15,-0.0726,24.5,4.33,-0.8233,1.07,1.08,0.0093,21094.0,19500.0,-0.0756,22571.0,21060.0,-0.0669,46.0,12.0,-0.7391
SALONPAS,3121C - KOYO PLESTER,3121 - PLESTER,MEDICINE & BABY CARE,1.16,1.17,0.0086,259.0,103.67,-0.5997,1.08,1.09,0.0093,13804.0,14414.0,0.0442,14908.0,15711.0,0.0539,481.0,286.0,-0.4054
TIANHE,3121C - KOYO PLESTER,3121 - PLESTER,MEDICINE & BABY CARE,1.0,,,1.0,,,1.0,,,37000.0,,,37000.0,,,2.0,,
BETADINE,3123A - FIRST AID KIT ANTISEPTIC,3123 - ANTISEPTIC,MEDICINE & BABY CARE,1.2,1.0,-0.1667,10.0,6.33,-0.367,1.05,1.0,-0.0476,33355.0,33889.0,0.016,35023.0,33889.0,-0.0324,19.0,19.0,0.0
HANSAPLAST,3123A - FIRST AID KIT ANTISEPTIC,3123 - ANTISEPTIC,MEDICINE & BABY CARE,1.0,1.0,0.0,5.5,1.67,-0.6964,1.0,1.0,0.0,38136.0,35680.0,-0.0644,38136.0,35680.0,-0.0644,11.0,5.0,-0.5455
IKA,3123A - FIRST AID KIT ANTISEPTIC,3123 - ANTISEPTIC,MEDICINE & BABY CARE,1.0,1.0,0.0,1.5,2.67,0.78,1.0,1.6,0.6,23367.0,23600.0,0.01,23367.0,37760.0,0.616,3.0,5.0,0.6667
LUKAJEL,3123A - FIRST AID KIT ANTISEPTIC,3123 - ANTISEPTIC,MEDICINE & BABY CARE,1.8,1.0,-0.4444,7.5,0.67,-0.9107,1.0,1.0,0.0,44100.0,24500.0,-0.4444,44100.0,24500.0,-0.4444,15.0,2.0,-0.8667
SHENG NONG SI,3123A - FIRST AID KIT ANTISEPTIC,3123 - ANTISEPTIC,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,28100.0,,,28100.0,,,1.0,,
CALADINE,3123C - LOTION ANTISEPTIC,3123 - ANTISEPTIC,MEDICINE & BABY CARE,1.0,1.04,0.04,17.0,8.0,-0.5294,1.13,1.0,-0.115,21659.0,23312.0,0.0763,24475.0,23312.0,-0.0475,30.0,24.0,-0.2
INSTO,3124A - EYE DROPS,3124 - EYE DROPS,MEDICINE & BABY CARE,1.0,1.0,0.0,14.0,18.67,0.3336,1.08,1.02,-0.0556,18621.0,18711.0,0.0048,20111.0,19085.0,-0.051,26.0,55.0,1.1154
ROHTO,3124A - EYE DROPS,3124 - EYE DROPS,MEDICINE & BABY CARE,,1.0,,,11.0,,,1.0,,,21409.0,,,21409.0,,,33.0,
Y-RINS,3124A - EYE DROPS,3124 - EYE DROPS,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,20500.0,,,20500.0,,,1.0,,
COUNTERPAIN,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.03,1.04,0.0097,19.5,9.0,-0.5385,1.05,1.0,-0.0476,40864.0,44474.0,0.0883,42907.0,44474.0,0.0365,37.0,27.0,-0.2703
FRESH CARE,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,,1.0,,,12.67,,,1.0,,,16500.0,,,16500.0,,,38.0,
GELIGA,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.09,1.0,-0.0826,16.0,5.33,-0.6669,1.0,1.14,0.14,16109.0,13931.0,-0.1352,16109.0,15881.0,-0.0142,32.0,14.0,-0.5625
GPU,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.0,1.0,0.0,6.5,3.67,-0.4354,1.0,1.0,0.0,25900.0,25900.0,0.0,25900.0,25900.0,0.0,13.0,11.0,-0.1538
HOTIN CREAM,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.03,1.05,0.0194,49.0,20.33,-0.5851,1.02,1.11,0.0882,31833.0,31764.0,-0.0022,32470.0,35258.0,0.0859,96.0,55.0,-0.4271
MY BABY,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,,1.03,,,11.0,,,1.03,,,20091.0,,,20694.0,,,32.0,
NEO RHEUMACYL,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.0,1.29,0.29,9.0,2.33,-0.7411,1.06,1.0,-0.0566,23900.0,37557.0,0.5714,25334.0,37557.0,0.4825,17.0,7.0,-0.5882
SALONPAS,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.02,1.05,0.0294,23.5,7.0,-0.7021,1.04,1.0,-0.0385,35164.0,38395.0,0.0919,36571.0,38395.0,0.0499,45.0,21.0,-0.5333
TIGER BALM,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.0,,,1.0,,,1.0,,,21500.0,,,21500.0,,,2.0,,
TRANSPULMIN,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.66,1.0,-0.3976,16.0,1.67,-0.8956,1.07,1.0,-0.0654,49522.0,29900.0,-0.3962,52989.0,29900.0,-0.4357,30.0,5.0,-0.8333
TRESNO JOYO,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.03,1.09,0.0583,16.5,19.0,0.1515,1.1,1.12,0.0182,12058.0,12502.0,0.0368,13264.0,14002.0,0.0556,30.0,51.0,0.7
VICKS,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.02,1.02,0.0,61.5,21.67,-0.6476,1.04,1.07,0.0288,19003.0,17795.0,-0.0636,19763.0,19041.0,-0.0365,118.0,61.0,-0.4831
VOLTAREN,"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.0,,,1.0,,,2.0,,,99000.0,,,198000.0,,,1.0,,
