BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
LUX,3222E - BEAUTY LIQUID SOAP 700 - 1000ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.2,1.22,0.0167,24.5,18.33,-0.2518,1.09,1.12,0.0275,58502.0,59673.0,0.02,63767.0,66834.0,0.0481,45.0,49.0,0.0889
MUTOUCH,3222E - BEAUTY LIQUID SOAP 700 - 1000ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.0,,,0.5,,,1.0,,,56000.0,,,56000.0,,,1.0,,
SHINZU'I,3222E - BEAUTY LIQUID SOAP 700 - 1000ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.24,1.09,-0.121,33.5,24.67,-0.2636,1.06,1.12,0.0566,55942.0,52611.0,-0.0595,59299.0,58924.0,-0.0063,63.0,66.0,0.0476
BIORE,3222F - BEAUTY LIQUID SOAP PUMP,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.0,,,0.5,,,1.0,,,76900.0,,,76900.0,,,1.0,,
DOVE,3222F - BEAUTY LIQUID SOAP PUMP,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,2.57,,,7.0,,,1.08,,,264550.0,,,285714.0,,,13.0,,
GLOW&LOVELY,3222F - BEAUTY LIQUID SOAP PUMP,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.0,,,3.5,,,1.0,,,43071.0,,,43071.0,,,7.0,,
PALMOLIVE,3222F - BEAUTY LIQUID SOAP PUMP,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.0,,,2.5,,,1.0,,,97840.0,,,97840.0,,,5.0,,
SHINZU'I,3222F - BEAUTY LIQUID SOAP PUMP,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.0,1.33,0.33,6.0,5.0,-0.1667,1.0,1.0,0.0,55825.0,74493.0,0.3344,55825.0,74493.0,0.3344,12.0,15.0,0.25
BIORE,3223B - HEALTHY LIQUID SOAP BTL 100-250ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.08,1.02,-0.0556,20.0,16.33,-0.1835,1.0,1.02,0.02,15575.0,14708.0,-0.0557,15575.0,15002.0,-0.0368,40.0,48.0,0.2
LIFEBUOY,3223B - HEALTHY LIQUID SOAP BTL 100-250ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.07,1.03,-0.0374,29.0,10.67,-0.6321,1.02,1.03,0.0098,19171.0,19931.0,0.0396,19554.0,20529.0,0.0499,57.0,31.0,-0.4561
ALFAMART,3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.25,1.19,-0.048,159.0,58.33,-0.6331,1.15,1.12,-0.0261,16119.0,15169.0,-0.0589,18537.0,16989.0,-0.0835,276.0,156.0,-0.4348
BIORE,3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.22,1.15,-0.0574,80.5,18.33,-0.7723,1.15,1.12,-0.0261,32177.0,30713.0,-0.0455,37004.0,34399.0,-0.0704,140.0,49.0,-0.65
DETTOL,3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.18,1.15,-0.0254,93.5,15.33,-0.836,1.16,1.15,-0.0086,39622.0,40983.0,0.0343,45962.0,47130.0,0.0254,161.0,40.0,-0.7516
LIFEBUOY,3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.28,1.82,0.4219,341.5,122.33,-0.6418,1.15,1.28,0.113,36589.0,47495.0,0.2981,42077.0,60794.0,0.4448,595.0,286.0,-0.5193
NUVO,3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.4,1.52,0.0857,679.5,236.33,-0.6522,1.21,1.28,0.0579,30499.0,30548.0,0.0016,36904.0,39101.0,0.0595,1121.0,554.0,-0.5058
PROGUARD,3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.5,,,50.5,,,1.05,,,36690.0,,,38524.0,,,96.0,,
ZEN,3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.24,1.17,-0.0565,112.5,32.67,-0.7096,1.17,1.14,-0.0256,32056.0,28163.0,-0.1214,37506.0,32106.0,-0.144,193.0,86.0,-0.5544
BETADINE,3223E - ANTISEPTIC LIQUID,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.5,,,1.0,,,1.0,,,64350.0,,,64350.0,,,2.0,,
DETTOL,3223E - ANTISEPTIC LIQUID,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.01,1.06,0.0495,36.0,11.33,-0.6853,1.06,1.1,0.0377,41446.0,48141.0,0.1615,43933.0,52955.0,0.2054,68.0,31.0,-0.5441
DETTOL,3223F - HEALTHY LIQUID SOAP PUMP,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.0,,,2.5,,,1.0,,,71800.0,,,71800.0,,,5.0,,
LIFEBUOY,3223F - HEALTHY LIQUID SOAP PUMP,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.0,1.0,0.0,6.5,3.0,-0.5385,1.0,1.0,0.0,59077.0,53622.0,-0.0923,59077.0,53622.0,-0.0923,13.0,9.0,-0.3077
BIORE,3223G - HEALTHY LIQUID SOAP 700 - 1000ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.19,1.08,-0.0924,33.5,21.33,-0.3633,1.06,1.16,0.0943,52060.0,47262.0,-0.0922,55184.0,54824.0,-0.0065,63.0,55.0,-0.127
LIFEBUOY,3223G - HEALTHY LIQUID SOAP 700 - 1000ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.33,1.26,-0.0526,107.5,45.67,-0.5752,1.09,1.14,0.0459,64891.0,61834.0,-0.0471,70731.0,70491.0,-0.0034,197.0,120.0,-0.3909
NUVO,3223G - HEALTHY LIQUID SOAP 700 - 1000ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.23,1.19,-0.0325,220.5,94.0,-0.5737,1.21,1.19,-0.0165,50435.0,49050.0,-0.0275,61026.0,58370.0,-0.0435,363.0,237.0,-0.3471
ZEN,3223G - HEALTHY LIQUID SOAP 700 - 1000ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.31,1.04,-0.2061,8.0,9.0,0.125,1.14,1.04,-0.0877,51312.0,48637.0,-0.0521,58496.0,50582.0,-0.1353,14.0,26.0,0.8571
BETADINE,3224A - FEMININ HYGIENE SOAP,3224 - FEMININ HYGIENE,PERSONAL CARE,1.0,,,2.0,,,1.0,,,46200.0,,,46200.0,,,4.0,,
LACTACYD,3224A - FEMININ HYGIENE SOAP,3224 - FEMININ HYGIENE,PERSONAL CARE,1.03,1.0,-0.0291,18.0,5.0,-0.7222,1.12,1.07,-0.0446,38025.0,37060.0,-0.0254,42588.0,39654.0,-0.0689,32.0,14.0,-0.5625
PURBASARI,3224A - FEMININ HYGIENE SOAP,3224 - FEMININ HYGIENE,PERSONAL CARE,1.06,1.1,0.0377,34.5,17.33,-0.4977,1.17,1.11,-0.0513,10314.0,13410.0,0.3002,12067.0,14885.0,0.2335,59.0,47.0,-0.2034
RESIK-V,3224A - FEMININ HYGIENE SOAP,3224 - FEMININ HYGIENE,PERSONAL CARE,1.03,1.0,-0.0291,52.0,15.67,-0.6987,1.08,1.12,0.037,20161.0,19100.0,-0.0526,21774.0,21392.0,-0.0175,96.0,42.0,-0.5625
SECRET CLEAN,3224A - FEMININ HYGIENE SOAP,3224 - FEMININ HYGIENE,PERSONAL CARE,1.04,1.0,-0.0385,13.0,1.0,-0.9231,1.04,1.0,-0.0385,22912.0,24800.0,0.0824,23828.0,24800.0,0.0408,25.0,3.0,-0.88
SUMBER AYU,3224A - FEMININ HYGIENE SOAP,3224 - FEMININ HYGIENE,PERSONAL CARE,1.0,1.0,0.0,31.0,18.33,-0.4087,1.03,1.06,0.0291,27302.0,23345.0,-0.1449,28121.0,24746.0,-0.12,60.0,52.0,-0.1333
ALFAMART,3225A - HAND SOAP BOTTLE,3225 - HAND SOAP,PERSONAL CARE,1.06,1.0,-0.0566,17.5,6.0,-0.6571,1.03,1.0,-0.0291,17906.0,16817.0,-0.0608,18443.0,16817.0,-0.0882,34.0,18.0,-0.4706
BIORE,3225A - HAND SOAP BOTTLE,3225 - HAND SOAP,PERSONAL CARE,1.0,,,0.5,,,1.0,,,26000.0,,,26000.0,,,1.0,,
LIFEBUOY,3225A - HAND SOAP BOTTLE,3225 - HAND SOAP,PERSONAL CARE,1.0,1.0,0.0,5.5,2.33,-0.5764,1.0,1.0,0.0,23773.0,23843.0,0.0029,23773.0,23843.0,0.0029,11.0,7.0,-0.3636
SOUJI,3225A - HAND SOAP BOTTLE,3225 - HAND SOAP,PERSONAL CARE,1.09,1.0,-0.0826,11.0,4.0,-0.6364,1.0,1.0,0.0,23482.0,21733.0,-0.0745,23482.0,21733.0,-0.0745,22.0,12.0,-0.4545
YURI,3225A - HAND SOAP BOTTLE,3225 - HAND SOAP,PERSONAL CARE,5.75,,,2.0,,,1.0,,,177100.0,,,177100.0,,,4.0,,
ALFAMART,3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,1.58,1.33,-0.1582,246.0,68.33,-0.7222,1.26,1.21,-0.0397,13525.0,11405.0,-0.1567,17042.0,13800.0,-0.1902,392.0,169.0,-0.5689
BAGUS,3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,1.2,,,20.0,,,1.18,,,18065.0,,,21317.0,,,34.0,,
BIODEF,3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,2.0,,,0.5,,,1.0,,,30000.0,,,30000.0,,,1.0,,
PROKLEEN,3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,1.33,,,7.5,,,1.07,,,25627.0,,,27421.0,,,14.0,,
SOUJI,3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,1.3,1.35,0.0385,84.0,24.67,-0.7063,1.18,1.12,-0.0508,15120.0,16041.0,0.0609,17842.0,17966.0,0.0069,142.0,66.0,-0.5352
SPUME,3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,1.11,,,4.5,,,1.29,,,64444.0,,,83133.0,,,7.0,,
YURI,3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,1.53,1.62,0.0588,16.0,8.67,-0.4581,1.14,1.62,0.4211,48084.0,37312.0,-0.224,54816.0,60445.0,0.1027,28.0,16.0,-0.4286
KAHF,3226A - MEN SOAP BOTTLE,3226 - MEN SOAP,PERSONAL CARE,1.0,,,1.5,,,1.0,,,26967.0,,,26967.0,,,3.0,,
CASABLANCA,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.13,1.09,-0.0354,63.5,56.67,-0.1076,1.11,1.26,0.1351,17828.0,17126.0,-0.0394,19789.0,21579.0,0.0905,114.0,135.0,0.1842
DOVE,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.01,1.0,-0.0099,42.0,13.33,-0.6826,1.0,1.08,0.08,28327.0,27900.0,-0.0151,28327.0,30132.0,0.0637,84.0,37.0,-0.5595
EVANGELINE,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.05,,,10.0,,,1.05,,,16345.0,,,17162.0,,,19.0,,
NIVEA,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.07,1.01,-0.0561,148.0,48.0,-0.6757,1.08,1.11,0.0278,30001.0,28476.0,-0.0508,32401.0,31608.0,-0.0245,275.0,130.0,-0.5273
POSH,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.37,1.17,-0.146,235.5,97.0,-0.5881,1.11,1.18,0.0631,23369.0,19989.0,-0.1446,25940.0,23587.0,-0.0907,425.0,246.0,-0.4212
REXONA,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.14,1.12,-0.0175,294.5,96.0,-0.674,1.11,1.12,0.009,23145.0,23819.0,0.0291,25691.0,26677.0,0.0384,533.0,257.0,-0.5178
LADY SPEED,3231B - WOMEN DEO STICK,3231 - WOMEN DEO,PERSONAL CARE,1.4,,,2.5,,,1.25,,,56840.0,,,71050.0,,,4.0,,
PIXY,3231B - WOMEN DEO STICK,3231 - WOMEN DEO,PERSONAL CARE,1.25,,,10.0,,,1.0,,,16320.0,,,16320.0,,,20.0,,
REXONA,3231B - WOMEN DEO STICK,3231 - WOMEN DEO,PERSONAL CARE,,1.0,,,2.67,,,1.0,,,29500.0,,,29500.0,,,8.0,
DEOREX,3231C - WOMEN DEO AEROSOL,3231 - WOMEN DEO,PERSONAL CARE,1.0,,,2.5,,,1.0,,,63900.0,,,63900.0,,,5.0,,
BELLAGIO,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,,1.0,,,3.67,,,1.22,,,36536.0,,,44574.0,,,9.0,
BIZARRE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,3.5,1.67,-0.5229,1.0,1.0,0.0,39900.0,40020.0,0.003,39900.0,40020.0,0.003,7.0,5.0,-0.2857
BONAVIE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,2.0,,,0.5,,,1.0,,,116800.0,,,116800.0,,,1.0,,
CASABLANCA,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.03,1.02,-0.0097,14.5,13.67,-0.0572,1.0,1.02,0.02,29793.0,28580.0,-0.0407,29793.0,29152.0,-0.0215,29.0,40.0,0.3793
ESKULIN,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,,1.07,,,14.67,,,1.02,,,33573.0,,,34244.0,,,43.0,
EVANGELINE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.03,1.05,0.0194,64.0,37.0,-0.4219,1.08,1.18,0.0926,42858.0,43747.0,0.0207,46287.0,51621.0,0.1152,119.0,94.0,-0.2101
EVERSENSE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,12.5,11.67,-0.0664,1.09,1.13,0.0367,47564.0,48883.0,0.0277,51845.0,55238.0,0.0654,23.0,31.0,0.3478
FRES & NATURAL,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.05,1.0,-0.0476,10.5,5.33,-0.4924,1.05,1.0,-0.0476,32114.0,30500.0,-0.0503,33720.0,30500.0,-0.0955,20.0,16.0,-0.2
IMPLORA,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,,,2.5,,,1.0,,,29780.0,,,29780.0,,,5.0,,
LILITH&EVE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,,,0.5,,,1.0,,,76800.0,,,76800.0,,,1.0,,
MARINA,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,27.5,7.67,-0.7211,1.06,1.05,-0.0094,29625.0,27848.0,-0.06,31402.0,29240.0,-0.0688,52.0,22.0,-0.5769
MORRIS,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.03,1.04,0.0097,19.5,8.33,-0.5728,1.0,1.04,0.04,44182.0,44904.0,0.0163,44182.0,46700.0,0.057,39.0,24.0,-0.3846
NCO,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,,1.0,,,12.0,,,1.09,,,39500.0,,,43055.0,,,33.0,
PINKBERRY,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.03,1.08,0.0485,14.5,12.33,-0.1497,1.0,1.12,0.12,45669.0,42000.0,-0.0803,45669.0,47040.0,0.03,29.0,33.0,0.1379
PUCELLE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.05,0.05,39.0,14.0,-0.641,1.07,1.05,-0.0187,35873.0,40986.0,0.1425,38384.0,43035.0,0.1212,73.0,40.0,-0.4521
REGAZZA,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.02,1.03,0.0098,27.5,20.67,-0.2484,1.02,1.07,0.049,34755.0,33006.0,-0.0503,35450.0,35316.0,-0.0038,54.0,58.0,0.0741
SCARLETT,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.07,1.05,-0.0187,62.5,30.33,-0.5147,1.14,1.15,0.0088,64453.0,63305.0,-0.0178,73476.0,72801.0,-0.0092,110.0,79.0,-0.2818
VITALIS,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.03,0.03,17.0,20.67,0.2159,1.03,1.05,0.0194,45303.0,36953.0,-0.1843,46662.0,38801.0,-0.1685,33.0,59.0,0.7879
VIVELLE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,,,1.5,,,1.0,,,30500.0,,,30500.0,,,3.0,,
MARINA,3233A - WOMEN BODY SPRAY,3233 - WOMEN BODY SPRAY,PERSONAL CARE,1.06,1.0,-0.0566,17.5,6.0,-0.6571,1.06,1.12,0.0566,25289.0,23906.0,-0.0547,26806.0,26775.0,-0.0012,33.0,16.0,-0.5152
POSH,3233A - WOMEN BODY SPRAY,3233 - WOMEN BODY SPRAY,PERSONAL CARE,1.02,1.03,0.0098,51.5,20.67,-0.5986,1.1,1.05,-0.0455,24795.0,25089.0,0.0119,27275.0,26343.0,-0.0342,94.0,59.0,-0.3723
CASABLANCA,3234A - WOMEN COLOGNE 50-100ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.0,1.0,0.0,5.5,15.0,1.7273,1.0,1.05,0.05,18118.0,17900.0,-0.012,18118.0,18795.0,0.0374,11.0,43.0,2.9091
FRES & NATURAL,3234A - WOMEN COLOGNE 50-100ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.13,1.12,-0.0088,126.0,102.0,-0.1905,1.12,1.24,0.1071,16254.0,16219.0,-0.0022,18204.0,20112.0,0.1048,226.0,247.0,0.0929
ZWITSAL,3234A - WOMEN COLOGNE 50-100ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.0,1.0,0.0,6.5,7.67,0.18,1.0,1.15,0.15,38246.0,39022.0,0.0203,38246.0,44875.0,0.1733,13.0,20.0,0.5385
VITALIS,3234B - WOMEN COLOGNE 120-200ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.03,1.04,0.0097,19.5,9.33,-0.5215,1.03,1.12,0.0874,28644.0,30139.0,0.0522,29503.0,33756.0,0.1442,38.0,25.0,-0.3421
CASABLANCA,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.16,1.08,-0.069,54.0,46.33,-0.142,1.09,1.16,0.0642,18570.0,17094.0,-0.0795,20241.0,19829.0,-0.0204,99.0,120.0,0.2121
KAHF,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.05,1.01,-0.0381,65.5,32.0,-0.5115,1.07,1.13,0.0561,27497.0,27075.0,-0.0153,29422.0,30595.0,0.0399,122.0,85.0,-0.3033
NIVEA,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.11,1.04,-0.0631,100.5,36.67,-0.6351,1.05,1.12,0.0667,28033.0,26655.0,-0.0492,29435.0,29854.0,0.0142,191.0,98.0,-0.4869
POSH,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.35,1.16,-0.1407,130.0,60.33,-0.5359,1.1,1.1,0.0,22955.0,19726.0,-0.1407,25251.0,21699.0,-0.1407,237.0,164.0,-0.308
REXONA,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.14,1.08,-0.0526,159.0,61.67,-0.6121,1.07,1.14,0.0654,25170.0,25413.0,0.0097,26932.0,28971.0,0.0757,297.0,162.0,-0.4545
AXE,3237A - MEN BODY SPRAY,3237 - MEN BODY SPRAY,PERSONAL CARE,1.08,1.06,-0.0185,12.0,6.0,-0.5,1.04,1.06,0.0192,44188.0,44039.0,-0.0034,45956.0,46681.0,0.0158,23.0,17.0,-0.2609
POSH,3237A - MEN BODY SPRAY,3237 - MEN BODY SPRAY,PERSONAL CARE,1.12,1.09,-0.0268,45.0,32.33,-0.2816,1.12,1.1,-0.0179,27236.0,26588.0,-0.0238,30504.0,29247.0,-0.0412,80.0,88.0,0.1
AXE,3238A - MEN COLOGNE 50-100ML,3238 - MEN COLOGNE,PERSONAL CARE,1.07,2.5,1.3364,7.5,0.67,-0.9107,1.15,1.0,-0.1304,14967.0,32500.0,1.1714,17212.0,32500.0,0.8882,13.0,2.0,-0.8462
CASABLANCA,3238A - MEN COLOGNE 50-100ML,3238 - MEN COLOGNE,PERSONAL CARE,1.0,1.05,0.05,14.0,12.33,-0.1193,1.08,1.12,0.037,18836.0,18868.0,0.0017,20343.0,21132.0,0.0388,26.0,33.0,0.2692
BELLAGIO,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.1,1.06,-0.0364,30.0,16.67,-0.4443,1.25,1.06,-0.152,43023.0,39952.0,-0.0714,53779.0,42349.0,-0.2125,48.0,47.0,-0.0208
BRAVEN,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.02,0.02,12.5,18.0,0.44,1.0,1.17,0.17,45500.0,53169.0,0.1685,45500.0,62208.0,0.3672,25.0,46.0,0.84
CASABLANCA,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.08,0.08,9.5,12.0,0.2632,1.0,1.03,0.03,28574.0,30225.0,0.0578,28574.0,31132.0,0.0895,19.0,35.0,0.8421
GATSBY,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.05,0.05,19.0,12.67,-0.3332,1.06,1.09,0.0283,35745.0,38397.0,0.0742,37890.0,41853.0,0.1046,36.0,35.0,-0.0278
HOSE,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.06,0.06,8.0,5.33,-0.3338,1.0,1.0,0.0,43088.0,46519.0,0.0796,43088.0,46519.0,0.0796,16.0,16.0,0.0
KAHF,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,,,2.0,,,1.0,,,75050.0,,,75050.0,,,4.0,,
MORRIS,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.02,0.02,12.5,13.33,0.0664,1.09,1.03,-0.055,47324.0,48092.0,0.0162,51583.0,49535.0,-0.0397,23.0,39.0,0.6957
NAPOLEON,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.06,0.06,9.5,6.0,-0.3684,1.0,1.06,0.06,45353.0,53294.0,0.1751,45353.0,56492.0,0.2456,19.0,17.0,-0.1053
POSH,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.05,0.05,12.0,6.67,-0.4442,1.04,1.11,0.0673,30000.0,31560.0,0.052,31200.0,35032.0,0.1228,23.0,18.0,-0.2174
ROMANO,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.04,1.04,0.0,25.0,15.67,-0.3732,1.09,1.09,0.0,19922.0,27487.0,0.3797,21715.0,29961.0,0.3797,46.0,43.0,-0.0652
VITALIS,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,3.5,5.0,0.4286,1.0,1.07,0.07,41586.0,41480.0,-0.0025,41586.0,44384.0,0.0673,7.0,14.0,1.0
XCHANGE,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,,1.0,,,3.33,,,1.0,,,49750.0,,,49750.0,,,10.0,
AMATERASUN,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.0,0.0,7.5,5.33,-0.2893,1.07,1.0,-0.0654,39000.0,39000.0,0.0,41730.0,39000.0,-0.0654,14.0,16.0,0.1429
AZARINE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.03,1.0,-0.0291,39.5,14.67,-0.6286,1.0,1.07,0.07,41966.0,39207.0,-0.0657,41966.0,41951.0,-0.0004,79.0,41.0,-0.481
AZZURA,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,,1.0,,,2.0,,,1.0,,,39500.0,,,39500.0,,,6.0,
BIORE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.06,1.11,0.0472,16.5,9.33,-0.4345,1.06,1.04,-0.0189,41976.0,44193.0,0.0528,44495.0,45961.0,0.0329,31.0,27.0,-0.129
CLEAN FACE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,,,4.0,,,1.0,,,34750.0,,,34750.0,,,8.0,,
DERMIES,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,,,9.5,,,1.0,,,35000.0,,,35000.0,,,19.0,,
EMINA,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.04,1.0,-0.0385,12.0,4.33,-0.6392,1.0,1.0,0.0,35296.0,38462.0,0.0897,35296.0,38462.0,0.0897,24.0,13.0,-0.4583
FYNE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,,1.0,,,1.0,,,1.0,,,40900.0,,,40900.0,,,3.0,
GARNIER,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.0,0.0,5.5,0.33,-0.94,1.0,1.0,0.0,42000.0,42000.0,0.0,42000.0,42000.0,0.0,11.0,1.0,-0.9091
GLOW&LOVELY,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.05,1.0,-0.0476,9.5,2.33,-0.7547,1.0,1.0,0.0,42158.0,40057.0,-0.0498,42158.0,40057.0,-0.0498,19.0,7.0,-0.6316
HANASUI,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.01,1.05,0.0396,39.0,28.0,-0.2821,1.05,1.11,0.0571,34296.0,38529.0,0.1234,36011.0,42767.0,0.1876,74.0,76.0,0.027
