PLU,DESCP,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
115705,ALFAMART CRICKET LIGHTER SOLID,"2421 - LIGHTER, MATCHES & PAPER",BACKWALL,1.04,1.02,-0.0192,50.0,49.33,-0.0134,1.08,1.08,0.0,7573.0,8410.0,0.1105,8179.0,9083.0,0.1105,93.0,137.0,0.4731
125281,ALFAMART LIGHTER ELECTRIC,"2421 - LIGHTER, MATCHES & PAPER",BACKWALL,1.04,1.07,0.0288,25.0,15.0,-0.4,1.02,1.02,0.0,6222.0,6322.0,0.0161,6346.0,6448.0,0.0161,49.0,44.0,-0.102
125282,ALFAMART LIGHTER MECANIC,"2421 - LIGHTER, MATCHES & PAPER",BACKWALL,1.04,1.03,-0.0096,128.5,88.0,-0.3152,1.08,1.09,0.0093,5398.0,5462.0,0.0119,5830.0,5954.0,0.0213,238.0,242.0,0.0168
440319,ALFAMART LIGHTER BBQ MULTIGUNA,"2421 - LIGHTER, MATCHES & PAPER",BACKWALL,1.0,1.0,0.0,7.0,4.67,-0.3329,1.0,1.08,0.08,10500.0,10500.0,0.0,10500.0,11340.0,0.08,14.0,13.0,-0.0714
446390,ALFAMART LIGHTER BARA AST,"2421 - LIGHTER, MATCHES & PAPER",BACKWALL,1.12,1.11,-0.0089,17.0,22.0,0.2941,1.03,1.12,0.0874,7382.0,7364.0,-0.0024,7603.0,8248.0,0.0848,33.0,59.0,0.7879
890200,COCKTAIL KOREK API PCS,"2421 - LIGHTER, MATCHES & PAPER",BACKWALL,1.2,1.33,0.1083,2.5,1.0,-0.6,1.0,1.0,0.0,1080.0,1200.0,0.1111,1080.0,1200.0,0.1111,5.0,3.0,-0.4
107343,CRICKET LIGHTER ELECTRIC,"2421 - LIGHTER, MATCHES & PAPER",BACKWALL,1.06,1.08,0.0189,18.0,13.33,-0.2594,1.38,1.05,-0.2391,12283.0,12568.0,0.0232,16951.0,13196.0,-0.2215,26.0,38.0,0.4615
431916,ALFAMART AIR MNRL CLEO 24X220ML,1113 - MINERAL WATER,BCTB (FLOOR),1.5,1.0,-0.3333,1.0,0.33,-0.67,1.0,1.0,0.0,37350.0,25100.0,-0.328,37350.0,25100.0,-0.328,2.0,1.0,-0.5
441660,ALFAMART AIR MNRL CRT 48X220ML,1113 - MINERAL WATER,BCTB (FLOOR),1.19,1.11,-0.0672,42.0,6.0,-0.8571,1.15,1.0,-0.1304,41520.0,25167.0,-0.3939,47748.0,25167.0,-0.4729,73.0,18.0,-0.7534
441987,ALFAMART AIR MNRL PET 24X220ML,1113 - MINERAL WATER,BCTB (FLOOR),1.31,1.4,0.0687,232.0,18.33,-0.921,1.34,1.12,-0.1642,32003.0,32165.0,0.0051,42884.0,36025.0,-0.1599,345.0,49.0,-0.858
125122,AQUA AIR MNRL CRT 48X220ML,1113 - MINERAL WATER,BCTB (FLOOR),1.29,1.17,-0.093,12.0,6.0,-0.5,1.04,1.0,-0.0385,59621.0,53800.0,-0.0976,62006.0,53800.0,-0.1323,23.0,18.0,-0.2174
436033,AQUA AIR MNRL CUBE 24X220ML,1113 - MINERAL WATER,BCTB (FLOOR),1.1,1.22,0.1091,43.5,6.0,-0.8621,1.1,1.2,0.0909,53436.0,40661.0,-0.2391,58780.0,48793.0,-0.1699,79.0,15.0,-0.8101
465695,AQUA AIR MNRL CRT 48X200ML,1113 - MINERAL WATER,BCTB (FLOOR),1.14,1.5,0.3158,36.5,5.33,-0.854,1.33,1.14,-0.1429,53633.0,74469.0,0.3885,71332.0,84895.0,0.1901,55.0,14.0,-0.7455
426513,VIT AIR MNRL CRT 48X200ML,1113 - MINERAL WATER,BCTB (FLOOR),1.19,1.3,0.0924,36.0,6.67,-0.8147,1.38,1.0,-0.2754,43401.0,47710.0,0.0993,59893.0,47710.0,-0.2034,52.0,20.0,-0.6154
262564,AQUA AIR MNRL BKL NAS GLN 19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.33,1.38,0.0376,4887.0,197.0,-0.9597,2.34,1.65,-0.2949,29602.0,30870.0,0.0428,69269.0,50936.0,-0.2647,4174.0,359.0,-0.914
262565,GALON AQUA (BKL),1119 - MINERAL WATER GALON,BCTB (FLOOR),1.09,1.42,0.3028,382.5,13.33,-0.9652,1.17,1.0,-0.1453,36325.0,48832.0,0.3443,42500.0,48832.0,0.149,656.0,40.0,-0.939
113444,CLUB AIR MNRL BKL GLN 19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.39,1.29,-0.0719,267.5,16.33,-0.939,2.94,1.44,-0.5102,28525.0,26398.0,-0.0746,83864.0,38013.0,-0.5467,182.0,34.0,-0.8132
427817,FOR 3 AIR MNRL GLN 19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),,1.0,,,0.67,,,1.0,,,14500.0,,,14500.0,,,2.0,
439447,FOR 3 AIR MNRL C GLN 19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.33,1.0,-0.2481,21.0,3.33,-0.8414,5.25,5.0,-0.0476,25200.0,18900.0,-0.25,132300.0,94500.0,-0.2857,8.0,2.0,-0.75
439452,FOR 3 AIR MNRL H GLN 19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.27,,,25.5,,,2.43,,,30588.0,,,74329.0,,,21.0,,
422782,LE MINERALE AIR MNRL GLN 15L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.33,1.37,0.0301,2222.5,256.67,-0.8845,1.61,1.28,-0.205,29015.0,30560.0,0.0532,46714.0,39117.0,-0.1626,2756.0,603.0,-0.7812
427219,LE MINERALE AIR MNRL GLN 5L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.15,1.18,0.0261,456.5,46.67,-0.8978,1.39,1.14,-0.1799,18874.0,20878.0,0.1062,26235.0,23801.0,-0.0928,658.0,123.0,-0.8131
407373,PASQUA AIR MNRL BKL A GLN 19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),,1.0,,,0.33,,,1.0,,,16500.0,,,16500.0,,,1.0,
407374,PASQUA AIR MNRL BKL B GLN 19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),,1.0,,,0.33,,,1.0,,,13500.0,,,13500.0,,,1.0,
700012,GALON PASQUA (BKL),1119 - MINERAL WATER GALON,BCTB (FLOOR),1.0,,,0.5,,,1.0,,,50000.0,,,50000.0,,,1.0,,
990108,PASQUA AIR MNRL BKL GLN 19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.42,1.67,0.1761,65.0,8.0,-0.8769,4.33,3.0,-0.3072,26912.0,34833.0,0.2943,116529.0,104499.0,-0.1032,30.0,8.0,-0.7333
123691,VIT AIR MNRL BKL GLN 19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.23,1.35,0.0976,179.5,10.33,-0.9425,2.19,1.48,-0.3242,21194.0,23168.0,0.0931,46415.0,34289.0,-0.2613,164.0,21.0,-0.872
123728,GALON VIT (BKL),1119 - MINERAL WATER GALON,BCTB (FLOOR),1.04,1.33,0.2788,11.5,1.0,-0.913,1.0,1.0,0.0,34748.0,44000.0,0.2663,34748.0,44000.0,0.2663,23.0,3.0,-0.8696
121594,ALFAMART TELUR AYAM NGR OMEGA,6111 - PACK EGG (NEGERI),BCTB (FLOOR),9.5,9.02,-0.0505,243.5,75.0,-0.692,1.26,1.21,-0.0397,31090.0,29914.0,-0.0378,39173.0,36196.0,-0.076,386.0,186.0,-0.5181
425656,SUNNY FARM TELUR AYAM,6111 - PACK EGG (NEGERI),BCTB (FLOOR),,1.05,,,43.33,,,1.26,,,24815.0,,,31267.0,,,103.0,
440011,ALFAMART HAPPY EGG TELUR NEGERI,6112 - BULKY EGG,BCTB (FLOOR),10.62,10.4,-0.0207,421.0,113.67,-0.73,1.38,1.2,-0.1304,25210.0,24481.0,-0.0289,34790.0,29377.0,-0.1556,609.0,285.0,-0.532
121723,TELUR AYAM NGR BKL/PCS,6112 - BULKY EGG,BCTB (FLOOR),10.37,9.0,-0.1321,57.0,23.67,-0.5847,1.42,1.29,-0.0915,27995.0,25437.0,-0.0914,39753.0,32814.0,-0.1746,80.0,55.0,-0.3125
121964,TELUR AYAM NGR /PCS (DC),6112 - BULKY EGG,BCTB (FLOOR),1.0,,,0.5,,,1.0,,,2100.0,,,2100.0,,,1.0,,
424791,TELUR AYAM NGR /PCS (DC) ALF,6112 - BULKY EGG,BCTB (FLOOR),11.4,10.63,-0.0675,1185.0,169.33,-0.8571,1.65,1.44,-0.1273,26070.0,24580.0,-0.0572,43016.0,35395.0,-0.1772,1435.0,352.0,-0.7547
121592,ALFAMART TELUR AYAM KAMPUNG,6121 - PACK EGG (KAMPUNG),BCTB (FLOOR),5.76,5.79,0.0052,102.5,36.0,-0.6488,1.21,1.21,0.0,24056.0,24552.0,0.0206,29108.0,29708.0,0.0206,170.0,89.0,-0.4765
121593,ALFAMART TELUR AYM KPG ARAB MRH,6121 - PACK EGG (KAMPUNG),BCTB (FLOOR),4.99,4.91,-0.016,69.0,23.0,-0.6667,1.25,1.23,-0.016,20855.0,19807.0,-0.0503,26069.0,24363.0,-0.0654,110.0,56.0,-0.4909
407166,PAK MANCUNG TELUR KAMPNG OMEGA3,6121 - PACK EGG (KAMPUNG),BCTB (FLOOR),7.2,6.88,-0.0444,5.0,5.67,0.134,1.67,1.06,-0.3653,33600.0,32159.0,-0.0429,56112.0,34089.0,-0.3925,6.0,16.0,1.6667
422771,TELUR GADO ASIN 55G,6131 - SALTY EGG,BCTB (FLOOR),1.35,1.33,-0.0148,55.0,9.0,-0.8364,1.2,1.08,-0.1,16011.0,15867.0,-0.009,19213.0,17136.0,-0.1081,92.0,25.0,-0.7283
100261,ADEM SARI BOX 5X7G,1115 - REMEDIES DRINK,BEVERAGES,1.03,1.15,0.1165,90.0,32.67,-0.637,1.07,1.03,-0.0374,19147.0,23085.0,0.2057,20487.0,23778.0,0.1606,169.0,95.0,-0.4379
5301,LO HAN KUO INFS BOX 12X14G (OL),1115 - REMEDIES DRINK,BEVERAGES,1.06,,,9.0,,,1.0,,,25644.0,,,25644.0,,,18.0,,
100262,SCRUBBER JERUK BOX 6X7.1G,1115 - REMEDIES DRINK,BEVERAGES,1.0,1.0,0.0,21.5,6.33,-0.7056,1.0,1.12,0.12,14233.0,18053.0,0.2684,14233.0,20219.0,0.4206,43.0,17.0,-0.6047
113430,INACO NDC SELASIH STRAW 1KG(OL),1121 - DESSERT,BEVERAGES,1.0,,,0.5,,,1.0,,,16900.0,,,16900.0,,,1.0,,
113631,INACO NDC CRISPY 1KG,1121 - DESSERT,BEVERAGES,,1.0,,,2.0,,,1.0,,,19233.0,,,19233.0,,,6.0,
120998,INACO NDC VANILA BAG 1KG,1121 - DESSERT,BEVERAGES,,1.21,,,4.67,,,1.0,,,21193.0,,,21193.0,,,14.0,
124216,INACO NDC VANILLA 360G (OL),1121 - DESSERT,BEVERAGES,1.33,,,3.0,,,1.0,,,9650.0,,,9650.0,,,6.0,,
411416,INACO NDC ALOE PEACH 280G (OL),1121 - DESSERT,BEVERAGES,1.0,,,0.5,,,1.0,,,6900.0,,,6900.0,,,1.0,,
446091,INACO NDC COCOPANDAN 360G (OL),1121 - DESSERT,BEVERAGES,1.0,,,2.0,,,1.0,,,7475.0,,,7475.0,,,4.0,,
446092,INACO NDC ALOE LYCHEE 280G (OL),1121 - DESSERT,BEVERAGES,1.0,,,0.5,,,1.0,,,6900.0,,,6900.0,,,1.0,,
446979,INACO NDC SELASIH ORG 1KG(OL),1121 - DESSERT,BEVERAGES,1.0,,,1.5,,,1.0,,,16900.0,,,16900.0,,,3.0,,
158018,KARA NDC LYCHEE CUP 220ML,1121 - DESSERT,BEVERAGES,1.31,1.31,0.0,27.0,20.33,-0.247,1.0,1.07,0.07,7209.0,7161.0,-0.0067,7209.0,7662.0,0.0628,54.0,57.0,0.0556
192235,KARA NDC PLAIN 1KG,1121 - DESSERT,BEVERAGES,1.15,1.28,0.113,60.0,22.33,-0.6278,1.1,1.02,-0.0727,23911.0,26607.0,0.1128,26302.0,27139.0,0.0318,109.0,66.0,-0.3945
990138,KIKO TROPICAL STIK BAG 10S (OL),1121 - DESSERT,BEVERAGES,1.71,,,3.5,,,2.33,,,22929.0,,,53425.0,,,3.0,,
125073,PINO ICE CUP FRUIT AST 6X50G,1121 - DESSERT,BEVERAGES,1.38,1.11,-0.1957,68.0,29.67,-0.5637,1.15,1.06,-0.0783,13934.0,11237.0,-0.1936,16024.0,11911.0,-0.2567,118.0,84.0,-0.2881
115074,PRIMARASA FRT COCKTAIL CUP220ML,1121 - DESSERT,BEVERAGES,1.24,1.4,0.129,16.5,8.33,-0.4952,1.1,1.04,-0.0545,11673.0,13220.0,0.1325,12840.0,13749.0,0.0708,30.0,24.0,-0.2
106417,WONG COCO NDC  LECI CUP 220G,1121 - DESSERT,BEVERAGES,1.3,1.26,-0.0308,66.0,20.33,-0.692,1.22,1.09,-0.1066,6937.0,6857.0,-0.0115,8463.0,7474.0,-0.1169,108.0,56.0,-0.4815
113429,WONGCOCO NDC DUGAN 1KG,1121 - DESSERT,BEVERAGES,,1.25,,,1.33,,,1.33,,,26250.0,,,34912.0,,,3.0,
118223,WONGCOCO NDC COCOPND PCH 360G,1121 - DESSERT,BEVERAGES,1.2,1.13,-0.0583,73.5,33.67,-0.5419,1.07,1.13,0.0561,9931.0,9266.0,-0.067,10626.0,10471.0,-0.0146,138.0,89.0,-0.3551
121045,WONGCOCO NDC COPND BAG 800/850G,1121 - DESSERT,BEVERAGES,,1.15,,,6.67,,,1.0,,,18885.0,,,18885.0,,,20.0,
224455,WONGCOCO NDC COCOPND 1KG,1121 - DESSERT,BEVERAGES,,1.33,,,3.0,,,1.29,,,28000.0,,,36120.0,,,7.0,
436505,WONG COCO LIDAH BUAYA 1KG (OL),1121 - DESSERT,BEVERAGES,1.0,,,0.5,,,1.0,,,20000.0,,,20000.0,,,1.0,,
436507,WONG COCO BONBON BRIES85GX5(OL),1121 - DESSERT,BEVERAGES,1.29,,,3.5,,,1.17,,,11443.0,,,13388.0,,,6.0,,
46869,WONG COCO ICE BON2 BUA85GX5(OL),1121 - DESSERT,BEVERAGES,1.44,,,4.5,,,1.12,,,12278.0,,,13751.0,,,8.0,,
8355,ABC SPC GRD COPND BTL 460ML,1141 - SYRUP,BEVERAGES,,2.0,,,2.67,,,1.14,,,57437.0,,,65478.0,,,7.0,
8358,ABC SPC GRD MELON BTL 460ML,1141 - SYRUP,BEVERAGES,,1.23,,,4.33,,,1.0,,,36200.0,,,36200.0,,,13.0,
121721,KURNIA SRP RASPBERRY BTL 600ML,1141 - SYRUP,BEVERAGES,1.07,1.0,-0.0654,7.5,1.0,-0.8667,1.15,1.0,-0.1304,28587.0,27000.0,-0.0555,32875.0,27000.0,-0.1787,13.0,3.0,-0.7692
8144,MARJAN SRP BDN COCOPND BTL460ML,1141 - SYRUP,BEVERAGES,1.14,1.44,0.2632,66.5,61.33,-0.0777,1.02,1.03,0.0098,30895.0,36527.0,0.1823,31513.0,37623.0,0.1939,130.0,178.0,0.3692
8154,MARJAN SRP BDN MOK BTL460ML(OL),1141 - SYRUP,BEVERAGES,1.0,,,0.5,,,1.0,,,25000.0,,,25000.0,,,1.0,,
8156,MARJAN SRP BDN LECI BTL 460ML,1141 - SYRUP,BEVERAGES,,1.22,,,3.0,,,1.0,,,30967.0,,,30967.0,,,9.0,
8157,MARJAN SRP BDN MELON BTL 460ML,1141 - SYRUP,BEVERAGES,1.22,1.29,0.0574,50.5,36.0,-0.2871,1.06,1.05,-0.0094,32740.0,33120.0,0.0116,34704.0,34776.0,0.0021,95.0,103.0,0.0842
118167,SRG TAWON SRP MARQ BTL 430ML,1141 - SYRUP,BEVERAGES,1.23,1.12,-0.0894,6.5,5.67,-0.1277,1.08,1.0,-0.0741,35969.0,31406.0,-0.1269,38847.0,31406.0,-0.1915,12.0,17.0,0.4167
113731,CAPBANGAU PSG AMBON BTL 620ML,1141 - SYRUP,BEVERAGES,1.21,1.5,0.2397,9.5,10.0,0.0526,1.0,1.03,0.03,32437.0,40350.0,0.2439,32437.0,41560.0,0.2813,19.0,29.0,0.5263
110734,SUNQUICK MANGO300/330ML(OL),1141 - SYRUP,BEVERAGES,1.0,,,0.5,,,1.0,,,39900.0,,,39900.0,,,1.0,,
8117,ABC SQS ORANGE BTL 425ML,1142 - SQUASH,BEVERAGES,,3.36,,,36.67,,,1.07,,,40995.0,,,43865.0,,,103.0,
8117,ABC SQS ORANGE BTL 450ML,1142 - SQUASH,BEVERAGES,1.34,,,58.0,,,1.12,,,24224.0,,,27131.0,,,104.0,,
8348,ABC SQS LECI BTL 425ML,1142 - SQUASH,BEVERAGES,,1.16,,,10.67,,,1.0,,,15066.0,,,15066.0,,,32.0,
195107,MARJAN SQS ORANGE BTL 400ML,1142 - SQUASH,BEVERAGES,,2.81,,,17.67,,,1.06,,,36494.0,,,38684.0,,,50.0,
195108,MARJAN SQS COCOPND BTL 400ML,1142 - SQUASH,BEVERAGES,,4.11,,,18.33,,,1.06,,,52569.0,,,55723.0,,,52.0,
195109,MARJAN SQUASH FRT BTL 425ML(OL),1142 - SQUASH,BEVERAGES,1.5,,,2.0,,,1.33,,,21750.0,,,28928.0,,,3.0,,
400154,MARJAN SQS MELON BTL 400ML,1142 - SQUASH,BEVERAGES,,2.83,,,2.0,,,1.0,,,36700.0,,,36700.0,,,6.0,
400155,MARJAN SQS LECI BTL 400ML,1142 - SQUASH,BEVERAGES,,2.71,,,5.67,,,1.0,,,36824.0,,,36824.0,,,17.0,
400155,MARJAN SQS LECI BTL 425ML (OL),1142 - SQUASH,BEVERAGES,1.0,,,1.0,,,1.0,,,14500.0,,,14500.0,,,2.0,,
404780,MARJAN SQS SIRSAK BTL 425ML(OL),1142 - SQUASH,BEVERAGES,1.0,,,2.5,,,1.0,,,14500.0,,,14500.0,,,5.0,,
424980,MARJAN SQS NANAS BTL 425ML (OL),1142 - SQUASH,BEVERAGES,1.25,,,2.0,,,1.0,,,18125.0,,,18125.0,,,4.0,,
218947,NUTRISARI AMERICA ORG BAG10X14G,1144 - POWDER DRINK,BEVERAGES,1.07,1.1,0.028,14.5,3.33,-0.7703,1.12,1.0,-0.1071,21548.0,21990.0,0.0205,24134.0,21990.0,-0.0888,26.0,10.0,-0.6154
990089,NUTRISARI JERUK PERAS BAG 5X14G,1144 - POWDER DRINK,BEVERAGES,1.07,1.0,-0.0654,14.0,3.33,-0.7621,1.08,1.0,-0.0741,13543.0,12590.0,-0.0704,14626.0,12590.0,-0.1392,26.0,10.0,-0.6154
436654,TROP'S SWEET ORANGE 10X6G(OL),1144 - POWDER DRINK,BEVERAGES,1.0,,,1.5,,,1.0,,,25500.0,,,25500.0,,,3.0,,
445029,TROP'S 7 FRUITS FIBER 180G (OL),1144 - POWDER DRINK,BEVERAGES,1.0,,,1.0,,,1.0,,,114900.0,,,114900.0,,,2.0,,
265345,SOSRO TEH BOTOL ORI TP 1L,1154 - RTD TEA,BEVERAGES,1.36,1.34,-0.0147,285.0,92.0,-0.6772,1.31,1.3,-0.0076,14927.0,14629.0,-0.02,19554.0,19018.0,-0.0274,434.0,213.0,-0.5092
444884,ULTRA TEH KOTAK JASMINE 1L,1154 - RTD TEA,BEVERAGES,1.31,1.11,-0.1527,27.5,6.33,-0.7698,1.34,1.12,-0.1642,16684.0,14226.0,-0.1473,22357.0,15933.0,-0.2873,41.0,17.0,-0.5854
424635,AMH JAHE MERAH SUPER BOX5X20G,1231 - TRADITIONAL DRINK,BEVERAGES,1.07,1.21,0.1308,37.5,37.67,0.0045,1.09,1.14,0.0459,8841.0,9894.0,0.1191,9637.0,11279.0,0.1704,69.0,99.0,0.4348
115434,ANGET SARI SUSU JAHE BOX 5X28G,1231 - TRADITIONAL DRINK,BEVERAGES,1.05,1.13,0.0762,52.0,28.67,-0.4487,1.16,1.15,-0.0086,9049.0,10228.0,0.1303,10497.0,11762.0,0.1205,90.0,75.0,-0.1667
118131,KEPALA JENGGOT JAHE WNG200G(OL),1231 - TRADITIONAL DRINK,BEVERAGES,1.0,,,0.5,,,1.0,,,22500.0,,,22500.0,,,1.0,,
120726,SIDOMUNCUL SUSU JAHE BAG 10X27G,1231 - TRADITIONAL DRINK,BEVERAGES,1.0,1.23,0.23,10.0,10.0,0.0,1.0,1.03,0.03,23050.0,27943.0,0.2123,23050.0,28781.0,0.2486,20.0,29.0,0.45
38931,SIDOMUNCUL KYT ASAM BOX 5X25G,1231 - TRADITIONAL DRINK,BEVERAGES,1.09,1.07,-0.0183,54.0,23.0,-0.5741,1.11,1.21,0.0901,13262.0,13097.0,-0.0124,14721.0,15847.0,0.0765,97.0,57.0,-0.4124
50980,SIDOMUNCUL STMJ GINSG BOX 5X30G,1231 - TRADITIONAL DRINK,BEVERAGES,1.09,1.24,0.1376,16.0,14.0,-0.125,1.07,1.17,0.0935,25550.0,28867.0,0.1298,27338.0,33774.0,0.2354,30.0,36.0,0.2
50983,SIDOMUNCUL JAHE WANGI BOX 5X25G,1231 - TRADITIONAL DRINK,BEVERAGES,1.04,1.04,0.0,22.5,16.0,-0.2889,1.05,1.07,0.019,10969.0,10998.0,0.0026,11517.0,11768.0,0.0218,43.0,45.0,0.0465
416729,XTRAGIN JAHE MERAH BOX 5X20G,1231 - TRADITIONAL DRINK,BEVERAGES,1.29,1.08,-0.1628,7.0,13.0,0.8571,1.08,1.08,0.0,19829.0,16618.0,-0.1619,21415.0,17947.0,-0.1619,13.0,36.0,1.7692
427376,DANCOW UHT FG COKELAT 4X110ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.65,1.4,-0.1515,73.0,71.67,-0.0182,1.26,1.1,-0.127,21343.0,18617.0,-0.1277,26892.0,20479.0,-0.2385,116.0,196.0,0.6897
10069,DIAMOND UHT F.CREAM TP 1L,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.2,1.32,0.1,299.0,260.67,-0.1282,1.3,1.33,0.0231,26443.0,28494.0,0.0776,34376.0,37897.0,0.1024,461.0,588.0,0.2755
120076,FF UHTOMEGA COKELAT 6X110ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.38,2.16,0.5652,614.5,350.67,-0.4293,1.35,1.39,0.0296,25388.0,38849.0,0.5302,34274.0,54000.0,0.5755,911.0,756.0,-0.1701
120077,FF UHTOMEGA STROBERI6X110ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.24,1.98,0.5968,332.0,203.67,-0.3865,1.25,1.26,0.008,22650.0,35624.0,0.5728,28312.0,44886.0,0.5854,532.0,485.0,-0.0883
262540,FF UHT PF F.CREAM TP 946ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.23,1.32,0.0732,687.5,207.67,-0.6979,1.28,1.24,-0.0313,26770.0,27678.0,0.0339,34266.0,34321.0,0.0016,1072.0,504.0,-0.5299
262750,FF UHT PF COKELAT TP 946ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.32,1.29,-0.0227,205.0,74.67,-0.6358,1.23,1.14,-0.0732,28588.0,27324.0,-0.0442,35163.0,31149.0,-0.1142,333.0,196.0,-0.4114
405756,FF UHT PF COCONUT TP 946ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.15,1.18,0.0261,149.5,60.33,-0.5965,1.36,1.15,-0.1544,25455.0,24963.0,-0.0193,34619.0,28707.0,-0.1708,220.0,157.0,-0.2864
466031,FF UHTOMEGA PLAIN 6X110ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.37,4.21,2.073,119.0,133.0,0.1176,1.23,1.34,0.0894,25182.0,76422.0,2.0348,30974.0,102405.0,2.3062,194.0,297.0,0.5309
211825,GREENFIELDS UHT FC TP 950ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.37,1.26,-0.0803,358.5,121.0,-0.6625,1.32,1.25,-0.053,33559.0,30861.0,-0.0804,44298.0,38576.0,-0.1292,545.0,291.0,-0.4661
218144,GREENFIELDS UHT LOWFAT TP 950ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.13,1.14,0.0088,113.0,24.67,-0.7817,1.21,1.16,-0.0413,30835.0,29322.0,-0.0491,37310.0,34014.0,-0.0883,187.0,64.0,-0.6578
224814,GREENFIELDS UHT CHO950ML/1L(OL),2023 - TETRAPACK LIQUID MILK,BEVERAGES,4.71,,,3.5,,,1.0,,,106071.0,,,106071.0,,,7.0,,
140248,INDOMILK UHT COKELAT TP 950ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.29,1.1,-0.1473,174.5,70.0,-0.5989,1.29,1.19,-0.0775,24948.0,20673.0,-0.1714,32183.0,24601.0,-0.2356,271.0,176.0,-0.3506
140249,INDOMILK UHT F.CREAM TP 950ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.42,1.49,0.0493,704.5,205.67,-0.7081,1.35,1.35,0.0,27456.0,28338.0,0.0321,37066.0,38256.0,0.0321,1042.0,458.0,-0.5605
425651,INDOMILK COKELAT 6X115ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.2,1.12,-0.0667,195.5,113.0,-0.422,1.26,1.26,0.0,21151.0,19761.0,-0.0657,26650.0,24899.0,-0.0657,310.0,270.0,-0.129
425652,INDOMILK STROBERI 6X115ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.15,1.08,-0.0609,122.0,63.33,-0.4809,1.23,1.14,-0.0732,20222.0,19103.0,-0.0553,24873.0,21777.0,-0.1245,199.0,166.0,-0.1658
422818,MILO UHT ACTIVE-GO 4X180ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.18,1.13,-0.0424,49.5,42.33,-0.1448,1.39,1.15,-0.1727,25306.0,24649.0,-0.026,35175.0,28346.0,-0.1941,71.0,110.0,0.5493
426504,MILO UHT ACTIVE-GO 4X110ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.22,1.18,-0.0328,152.0,120.0,-0.2105,1.25,1.21,-0.032,15892.0,15383.0,-0.032,19865.0,18613.0,-0.063,243.0,297.0,0.2222
105085,ULTRA MILK UHT LOW FAT 1L(OL),2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.82,,,11.0,,,1.16,,,42727.0,,,49563.0,,,19.0,,
263760,ULTRA MILK UHT LF COKELAT TP 1L,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.16,,,134.5,,,1.18,,,28827.0,,,34016.0,,,228.0,,
439479,ULTRA MILK UHT F.CREAM 750ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.07,1.08,0.0093,260.5,98.33,-0.6225,1.13,1.1,-0.0265,19128.0,19421.0,0.0153,21615.0,21363.0,-0.0117,460.0,268.0,-0.4174
439480,ULTRA MILK UHT COKELAT 750ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.08,1.01,-0.0648,102.0,37.0,-0.6373,1.13,1.19,0.0531,19368.0,18059.0,-0.0676,21886.0,21490.0,-0.0181,181.0,93.0,-0.4862
443460,ULTRA MILK UHT STROBERI 750ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.26,1.08,-0.1429,248.0,34.0,-0.8629,1.29,1.1,-0.1473,22484.0,19230.0,-0.1447,29004.0,21153.0,-0.2707,385.0,93.0,-0.7584
