BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
DIAMOND,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.73,1.44,-0.1676,24.5,58.67,1.3947,1.09,1.14,0.0459,10253.0,8534.0,-0.1677,11176.0,9729.0,-0.1295,45.0,155.0,2.4444
FRISIAN FLAG,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,,1.29,,,19.67,,,1.09,,,7005.0,,,7635.0,,,54.0,
GREENFIELDS,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.93,,,74.5,,,1.2,,,13605.0,,,16326.0,,,124.0,,
HILO,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.91,1.61,-0.1571,59.5,33.33,-0.4398,1.23,1.33,0.0813,22112.0,19263.0,-0.1288,27198.0,25620.0,-0.058,97.0,75.0,-0.2268
INDOMILK,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.52,1.52,0.0,147.0,37.33,-0.7461,1.23,1.13,-0.0813,8118.0,8057.0,-0.0075,9985.0,9104.0,-0.0882,239.0,99.0,-0.5858
MILK LIFE,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.18,1.3,0.1017,106.5,29.67,-0.7214,1.12,1.16,0.0357,7916.0,8836.0,0.1162,8866.0,10250.0,0.1561,191.0,77.0,-0.5969
MILO,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.49,1.28,-0.1409,155.0,120.67,-0.2215,1.14,1.21,0.0614,9558.0,8347.0,-0.1267,10896.0,10100.0,-0.0731,273.0,298.0,0.0916
SARI CHOCO,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.01,,,33.5,,,1.03,,,6421.0,,,6614.0,,,65.0,,
ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.68,1.57,-0.0655,748.5,533.33,-0.2875,1.25,1.27,0.016,10572.0,9861.0,-0.0673,13215.0,12523.0,-0.0524,1196.0,1257.0,0.051
VIDORAN,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.68,2.53,-0.056,20.0,38.0,0.9,1.14,1.3,0.1404,13332.0,12711.0,-0.0466,15198.0,16524.0,0.0872,35.0,88.0,1.5143
CIMORY,2023C - TETRAPAK LIQUID MILK 220-250ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.74,1.4,-0.1954,821.5,419.33,-0.4896,1.26,1.26,0.0,13206.0,10656.0,-0.1931,16640.0,13427.0,-0.1931,1308.0,999.0,-0.2362
FRISIAN FLAG,2023C - TETRAPAK LIQUID MILK 220-250ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.82,1.95,0.0714,1216.0,434.67,-0.6425,1.35,1.3,-0.037,12874.0,13319.0,0.0346,17380.0,17315.0,-0.0037,1800.0,1004.0,-0.4422
GREENFIELDS,2023C - TETRAPAK LIQUID MILK 220-250ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.61,1.47,-0.087,220.0,93.33,-0.5758,1.25,1.16,-0.072,12829.0,12466.0,-0.0283,16036.0,14461.0,-0.0982,352.0,242.0,-0.3125
ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.59,1.32,-0.1698,681.5,449.0,-0.3412,1.27,1.26,-0.0079,12634.0,10487.0,-0.1699,16045.0,13214.0,-0.1764,1077.0,1072.0,-0.0046
CHIL-GO,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.14,,,3.5,,,1.4,,,211714.0,,,296400.0,,,5.0,,
DANCOW,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.33,,,1.5,,,1.0,,,201333.0,,,201333.0,,,3.0,,
FRISIAN FLAG,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.26,,,11.5,,,1.15,,,131752.0,,,151515.0,,,20.0,,
GREENFIELDS,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.62,,,216.5,,,1.92,,,195448.0,,,375260.0,,,225.0,,
LACTOGROW,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.0,,,1.0,,,1.0,,,211400.0,,,211400.0,,,2.0,,
MILK LIFE,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.08,,,6.5,,,1.08,,,114731.0,,,123909.0,,,12.0,,
MILO,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.0,,,3.5,,,1.0,,,112714.0,,,112714.0,,,7.0,,
ULTRA,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.15,,,87.5,,,1.4,,,152703.0,,,213784.0,,,125.0,,
VIDORAN,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.0,,,1.5,,,1.0,,,114333.0,,,114333.0,,,3.0,,
BEAR BRAND,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.92,3.62,0.2397,1023.5,463.67,-0.547,1.32,1.47,0.1136,39248.0,38609.0,-0.0163,51807.0,56755.0,0.0955,1546.0,949.0,-0.3862
COLLAGENA,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.01,2.08,0.0348,183.0,139.67,-0.2368,1.4,1.27,-0.0929,25145.0,25655.0,0.0203,35203.0,32582.0,-0.0745,261.0,330.0,0.2644
ENTRASOL,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.27,2.72,0.1982,25.5,19.0,-0.2549,1.06,1.16,0.0943,22745.0,27296.0,0.2001,24110.0,31663.0,0.3133,48.0,49.0,0.0208
GOODNES,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.59,1.24,-0.2201,76.0,38.0,-0.5,1.12,1.16,0.0357,15703.0,12296.0,-0.217,17587.0,14263.0,-0.189,136.0,98.0,-0.2794
INDOMILK,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.29,1.29,-0.4367,61.0,8.0,-0.8689,1.3,1.14,-0.1231,21297.0,12004.0,-0.4364,27686.0,13685.0,-0.5057,94.0,21.0,-0.7766
KIT KAT,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,,1.19,,,55.67,,,1.07,,,14547.0,,,15565.0,,,156.0,
MILO,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.36,1.27,-0.0662,142.5,106.0,-0.2561,1.27,1.2,-0.0551,15120.0,14403.0,-0.0474,19202.0,17284.0,-0.0999,224.0,265.0,0.183
SO GOOD,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.28,2.21,-0.0307,52.5,65.33,0.2444,1.24,1.23,-0.0081,20264.0,19734.0,-0.0262,25127.0,24273.0,-0.034,85.0,159.0,0.8706
TUJUH KURMA,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.59,1.33,-0.1635,91.0,53.0,-0.4176,1.14,1.08,-0.0526,17282.0,14677.0,-0.1507,19701.0,15851.0,-0.1954,159.0,147.0,-0.0755
ALFAMART,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.32,1.1,-0.1667,64.5,80.67,0.2507,1.09,1.11,0.0183,12735.0,9556.0,-0.2496,13881.0,10607.0,-0.2359,118.0,218.0,0.8475
ICHITAN,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.44,1.29,-0.1042,90.0,48.33,-0.463,1.14,1.08,-0.0526,14079.0,12403.0,-0.119,16050.0,13395.0,-0.1654,158.0,134.0,-0.1519
INDOMILK,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.41,1.36,-0.0355,87.5,55.33,-0.3677,1.28,1.18,-0.0781,6340.0,6183.0,-0.0248,8115.0,7296.0,-0.1009,137.0,141.0,0.0292
MILKU,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.64,3.87,1.3598,227.0,214.67,-0.0543,1.28,1.3,0.0156,6203.0,14381.0,1.3184,7940.0,18695.0,1.3545,356.0,495.0,0.3904
MUJIGAE,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.25,1.21,-0.032,144.5,165.0,0.1419,1.11,1.13,0.018,13604.0,13305.0,-0.022,15100.0,15035.0,-0.0043,261.0,438.0,0.6782
ALMOND BREEZE,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,2.25,,,2.0,,,1.0,,,25875.0,,,25875.0,,,4.0,,
BROOKFARM,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,,1.41,,,58.33,,,1.16,,,12561.0,,,14571.0,,,151.0,
LACTASOY,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.5,,,1.0,,,1.0,,,15000.0,,,15000.0,,,2.0,,
NARAYA,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.23,1.18,-0.0407,60.0,57.0,-0.05,1.25,1.19,-0.048,9312.0,9213.0,-0.0106,11640.0,10963.0,-0.0582,96.0,144.0,0.5
OATSIDE,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.67,1.6,-0.0419,384.5,185.33,-0.518,1.41,1.29,-0.0851,11603.0,11390.0,-0.0184,16360.0,14693.0,-0.1019,544.0,431.0,-0.2077
TROPICANA,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.89,1.36,-0.2804,70.0,43.0,-0.3857,1.22,1.19,-0.0246,21571.0,15563.0,-0.2785,26317.0,18520.0,-0.2963,115.0,108.0,-0.0609
V-SOY,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.31,1.27,-0.0305,210.5,77.67,-0.631,1.33,1.19,-0.1053,15259.0,15162.0,-0.0064,20294.0,18043.0,-0.1109,317.0,196.0,-0.3817
YEO'S,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.25,,,2.0,,,1.0,,,9375.0,,,9375.0,,,4.0,,
ALMOND BREEZE,2025B - PLANT BASED MILK 1L,2025 - PLANT BASED LIQUID MILK,CHILLER,1.0,,,1.0,,,1.0,,,46500.0,,,46500.0,,,2.0,,
LACTASOY,2025B - PLANT BASED MILK 1L,2025 - PLANT BASED LIQUID MILK,CHILLER,1.0,,,0.5,,,1.0,,,34500.0,,,34500.0,,,1.0,,
OATSIDE,2025B - PLANT BASED MILK 1L,2025 - PLANT BASED LIQUID MILK,CHILLER,1.17,1.14,-0.0256,3.0,24.67,7.2233,1.0,1.23,0.23,37750.0,35841.0,-0.0506,37750.0,44084.0,0.1678,6.0,60.0,9.0
V-SOY,2025B - PLANT BASED MILK 1L,2025 - PLANT BASED LIQUID MILK,CHILLER,2.23,,,6.5,,,1.08,,,74192.0,,,80127.0,,,12.0,,
GREENFIELDS,6211B - FRESH MILK TETRAPACK 125-200ML,6211 - FRESH MILK,CHILLER,,1.5,,,3.33,,,1.0,,,18750.0,,,18750.0,,,10.0,
CIMORY,6212A - YOGHURT PACK,6212 - YOGHURT,CHILLER,1.39,1.35,-0.0288,116.5,27.67,-0.7625,1.18,1.15,-0.0254,11277.0,10795.0,-0.0427,13307.0,12414.0,-0.0671,198.0,72.0,-0.6364
YAKULT,6212A - YOGHURT PACK,6212 - YOGHURT,CHILLER,1.31,1.29,-0.0153,870.5,299.33,-0.6561,1.4,1.42,0.0143,14653.0,14824.0,0.0117,20514.0,21050.0,0.0261,1248.0,634.0,-0.492
CIMORY,6212B - YOGHURT LIQUID 70-80G,6212 - YOGHURT,CHILLER,3.84,2.37,-0.3828,566.0,233.0,-0.5883,1.3,1.28,-0.0154,11552.0,7275.0,-0.3702,15018.0,9312.0,-0.3799,868.0,544.0,-0.3733
KIN,6212B - YOGHURT LIQUID 70-80G,6212 - YOGHURT,CHILLER,2.54,1.53,-0.3976,294.0,92.0,-0.6871,1.29,1.23,-0.0465,11794.0,7279.0,-0.3828,15214.0,8953.0,-0.4115,456.0,225.0,-0.5066
CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212 - YOGHURT,CHILLER,1.58,1.47,-0.0696,1125.0,752.67,-0.331,1.33,1.33,0.0,14466.0,13503.0,-0.0666,19240.0,17959.0,-0.0666,1698.0,1699.0,0.0006
GREENFIELDS,6212C - YOGHURT LIQUID 100-330ML,6212 - YOGHURT,CHILLER,1.26,,,51.5,,,1.13,,,12226.0,,,13815.0,,,91.0,,
HEAVENLY BLUSH,6212C - YOGHURT LIQUID 100-330ML,6212 - YOGHURT,CHILLER,1.28,1.26,-0.0156,19.5,9.0,-0.5385,1.22,1.42,0.1639,24221.0,23815.0,-0.0168,29550.0,33817.0,0.1444,32.0,19.0,-0.4062
YOYIC,6212C - YOGHURT LIQUID 100-330ML,6212 - YOGHURT,CHILLER,1.0,,,0.5,,,1.0,,,5000.0,,,5000.0,,,1.0,,
INACO,6218A - PUDDING CUP 85-150ML,6218 - PUDDING,CHILLER,1.0,,,1.5,,,1.0,,,11100.0,,,11100.0,,,3.0,,
WONG COCO,6218A - PUDDING CUP 85-150ML,6218 - PUDDING,CHILLER,1.61,,,28.0,,,1.12,,,9616.0,,,10770.0,,,50.0,,
YEKO,6218A - PUDDING CUP 85-150ML,6218 - PUDDING,CHILLER,1.41,,,11.0,,,1.1,,,11386.0,,,12525.0,,,20.0,,
CIMORY,6218C - SOFT PUDDING,6218 - PUDDING,CHILLER,1.54,1.57,0.0195,156.0,198.0,0.2692,1.12,1.22,0.0893,11687.0,11802.0,0.0098,13089.0,14398.0,0.1,278.0,486.0,0.7482
FIESTA,6226A - CHILLED MEAT BALLS,6226 - CHILLED MEAT BALLS,CHILLER,1.49,1.49,0.0,159.0,72.33,-0.5451,1.27,1.16,-0.0866,12846.0,13640.0,0.0618,16314.0,15822.0,-0.0302,251.0,187.0,-0.255
KANZLER,6226A - CHILLED MEAT BALLS,6226 - CHILLED MEAT BALLS,CHILLER,1.44,1.31,-0.0903,507.5,218.0,-0.5704,1.24,1.25,0.0081,12841.0,11710.0,-0.0881,15923.0,14638.0,-0.0807,820.0,523.0,-0.3622
BELFOODS,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,3.0,1.38,-0.54,0.5,235.0,469.0,1.0,1.22,0.22,24900.0,11523.0,-0.5372,24900.0,14058.0,-0.4354,1.0,578.0,577.0
FIESTA,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,2.08,1.74,-0.1635,798.5,288.0,-0.6393,1.29,1.18,-0.0853,18725.0,16089.0,-0.1408,24155.0,18985.0,-0.214,1240.0,730.0,-0.4113
KANZLER,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,1.57,1.53,-0.0255,1865.5,807.0,-0.5674,1.39,1.35,-0.0288,14126.0,13676.0,-0.0319,19635.0,18463.0,-0.0597,2675.0,1792.0,-0.3301
KIMBO,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,1.32,1.31,-0.0076,92.0,76.0,-0.1739,1.18,1.09,-0.0763,11782.0,11729.0,-0.0045,13903.0,12785.0,-0.0804,156.0,209.0,0.3397
SO GOOD,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,1.25,1.34,0.072,76.5,46.0,-0.3987,1.08,1.05,-0.0278,11514.0,12355.0,0.073,12435.0,12973.0,0.0433,142.0,132.0,-0.0704
SO NICE,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,1.32,1.81,0.3712,163.5,164.67,0.0072,1.16,1.1,-0.0517,11481.0,15441.0,0.3449,13318.0,16985.0,0.2753,281.0,451.0,0.605
BUMIFOOD,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.0,1.0,0.0,3.5,2.0,-0.4286,1.0,1.2,0.2,39900.0,39900.0,0.0,39900.0,47880.0,0.2,7.0,5.0,-0.2857
CEDEA,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.22,1.39,0.1393,18.5,15.33,-0.1714,1.16,1.21,0.0431,32084.0,33072.0,0.0308,37217.0,40017.0,0.0752,32.0,38.0,0.1875
EBINOYA,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.0,1.0,0.0,4.5,0.67,-0.8511,1.12,1.0,-0.1071,29900.0,29900.0,0.0,33488.0,29900.0,-0.1071,8.0,2.0,-0.75
KARAWACI,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.0,,,2.5,,,1.0,,,36900.0,,,36900.0,,,5.0,,
MITRAKU,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.09,1.0,-0.0826,11.5,2.67,-0.7678,1.1,1.14,0.0364,25978.0,23900.0,-0.08,28576.0,27246.0,-0.0465,21.0,7.0,-0.6667
SUNPRIDE,6521G - LOKAL FRUIT BANANA,6521 - LOCAL FRUIT,CHILLER,1.3,4.0,2.0769,5.0,0.33,-0.934,1.0,1.0,0.0,7800.0,24000.0,2.0769,7800.0,24000.0,2.0769,10.0,1.0,-0.9
FIRST DATES,6524A - SEASONAL FRUIT,6524 - SEASONAL FRUIT,CHILLER,,1.15,,,8.67,,,1.08,,,31885.0,,,34436.0,,,24.0,
PALM FRUTT,6524A - SEASONAL FRUIT,6524 - SEASONAL FRUIT,CHILLER,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,41900.0,42900.0,0.0239,41900.0,42900.0,0.0239,1.0,3.0,2.0
PRIME DATES,6524A - SEASONAL FRUIT,6524 - SEASONAL FRUIT,CHILLER,,1.05,,,7.0,,,1.0,,,38371.0,,,38371.0,,,21.0,
ALFAMART,3511A - FLOOR CLEANER CARBOLIC,3511 - FLOOR CLEANER,HOUSE HOLD,1.24,1.26,0.0161,165.5,136.0,-0.1782,1.1,1.17,0.0636,13145.0,13145.0,0.0,14460.0,15380.0,0.0636,300.0,349.0,0.1633
BEBEK,3511A - FLOOR CLEANER CARBOLIC,3511 - FLOOR CLEANER,HOUSE HOLD,1.25,,,2.0,,,1.0,,,13525.0,,,13525.0,,,4.0,,
PEACE,3511A - FLOOR CLEANER CARBOLIC,3511 - FLOOR CLEANER,HOUSE HOLD,1.21,1.35,0.1157,69.0,22.67,-0.6714,1.14,1.13,-0.0088,13075.0,14929.0,0.1418,14905.0,16870.0,0.1318,121.0,60.0,-0.5041
PROKLEEN,3511A - FLOOR CLEANER CARBOLIC,3511 - FLOOR CLEANER,HOUSE HOLD,1.0,,,3.5,,,1.0,,,61843.0,,,61843.0,,,7.0,,
SOS,3511A - FLOOR CLEANER CARBOLIC,3511 - FLOOR CLEANER,HOUSE HOLD,1.29,1.22,-0.0543,257.5,73.0,-0.7165,1.15,1.14,-0.0087,20980.0,18009.0,-0.1416,24127.0,20530.0,-0.1491,446.0,192.0,-0.5695
SUPER SOL,3511A - FLOOR CLEANER CARBOLIC,3511 - FLOOR CLEANER,HOUSE HOLD,1.39,1.27,-0.0863,590.5,196.33,-0.6675,1.19,1.16,-0.0252,23719.0,21113.0,-0.1099,28226.0,24491.0,-0.1323,994.0,507.0,-0.4899
WIPOL,3511A - FLOOR CLEANER CARBOLIC,3511 - FLOOR CLEANER,HOUSE HOLD,1.38,1.3,-0.058,761.5,386.0,-0.4931,1.17,1.17,0.0,26839.0,24904.0,-0.0721,31402.0,29138.0,-0.0721,1306.0,991.0,-0.2412
YURI,3511A - FLOOR CLEANER CARBOLIC,3511 - FLOOR CLEANER,HOUSE HOLD,6.0,,,1.0,,,2.0,,,71400.0,,,142800.0,,,1.0,,
ALFA,3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,1.13,1.0,-0.115,23.0,0.33,-0.9857,1.1,1.0,-0.0909,9452.0,7000.0,-0.2594,10397.0,7000.0,-0.3267,42.0,1.0,-0.9762
ALFAMART,3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,1.0,,,0.5,,,1.0,,,8500.0,,,8500.0,,,1.0,,
BAGUS,3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,,1.08,,,12.33,,,1.0,,,16459.0,,,16459.0,,,37.0,
PLEDGE,3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,2.0,,,2.0,,,1.0,,,37000.0,,,37000.0,,,4.0,,
PROKLEEN,3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,1.0,,,5.0,,,1.0,,,45000.0,,,45000.0,,,10.0,,
SOKLIN,3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,1.62,1.39,-0.142,1355.5,481.0,-0.6451,1.27,1.25,-0.0157,22510.0,17470.0,-0.2239,28588.0,21838.0,-0.2361,2141.0,1156.0,-0.4601
SOS,3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,1.45,1.34,-0.0759,529.5,206.33,-0.6103,1.16,1.18,0.0172,19164.0,16644.0,-0.1315,22230.0,19640.0,-0.1165,910.0,523.0,-0.4253
SPUME,3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,1.0,,,4.5,,,1.0,,,48300.0,,,48300.0,,,9.0,,
SUPER PELL,3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,1.44,1.31,-0.0903,462.5,186.33,-0.5971,1.14,1.13,-0.0088,19096.0,17765.0,-0.0697,21769.0,20074.0,-0.0779,808.0,496.0,-0.3861
CLING,3512A - GLASS CLEANER,3512 - GLASS CLEANER,HOUSE HOLD,1.55,1.51,-0.0258,246.0,108.0,-0.561,1.18,1.23,0.0424,8605.0,7137.0,-0.1706,10154.0,8779.0,-0.1354,417.0,264.0,-0.3669
MR MUSCLE,3512A - GLASS CLEANER,3512 - GLASS CLEANER,HOUSE HOLD,1.04,1.07,0.0288,53.0,25.33,-0.5221,1.0,1.04,0.04,14509.0,15557.0,0.0722,14509.0,16179.0,0.1151,106.0,73.0,-0.3113
BAGUS,3513A - TOILET CLEANER 100-350ML,3513 - TOILET CLEANER,HOUSE HOLD,1.31,1.38,0.0534,44.5,7.0,-0.8427,1.31,1.31,0.0,20528.0,19195.0,-0.0649,26892.0,25145.0,-0.065,68.0,16.0,-0.7647
MR MUSCLE,3513A - TOILET CLEANER 100-350ML,3513 - TOILET CLEANER,HOUSE HOLD,1.8,,,5.0,,,1.0,,,36360.0,,,36360.0,,,10.0,,
VIXAL,3513A - TOILET CLEANER 100-350ML,3513 - TOILET CLEANER,HOUSE HOLD,1.51,1.0,-0.3377,145.5,0.33,-0.9977,1.11,1.0,-0.0991,6688.0,5000.0,-0.2524,7424.0,5000.0,-0.3265,263.0,1.0,-0.9962
BEBEK,3513B - TOILET CLEANER 350-600ML,3513 - TOILET CLEANER,HOUSE HOLD,2.26,,,21.0,,,1.08,,,31093.0,,,33580.0,,,39.0,,
HARPIC,3513B - TOILET CLEANER 350-600ML,3513 - TOILET CLEANER,HOUSE HOLD,1.25,1.15,-0.08,153.0,50.0,-0.6732,1.08,1.07,-0.0093,37792.0,34050.0,-0.099,40815.0,36434.0,-0.1073,284.0,140.0,-0.507
KLEEN UP,3513B - TOILET CLEANER 350-600ML,3513 - TOILET CLEANER,HOUSE HOLD,1.0,,,0.5,,,1.0,,,35400.0,,,35400.0,,,1.0,,
VIXAL,3513B - TOILET CLEANER 350-600ML,3513 - TOILET CLEANER,HOUSE HOLD,1.16,1.09,-0.0603,246.0,126.33,-0.4865,1.1,1.07,-0.0273,14883.0,12438.0,-0.1643,16371.0,13309.0,-0.187,446.0,353.0,-0.2085
WINGS,3513B - TOILET CLEANER 350-600ML,3513 - TOILET CLEANER,HOUSE HOLD,1.2,1.07,-0.1083,86.0,36.67,-0.5736,1.07,1.04,-0.028,26960.0,24136.0,-0.1047,28847.0,25101.0,-0.1299,161.0,106.0,-0.3416
YURI,3513B - TOILET CLEANER 350-600ML,3513 - TOILET CLEANER,HOUSE HOLD,1.25,,,4.0,,,1.0,,,25200.0,,,25200.0,,,8.0,,
HARPIC,3513C - TOILET CLEANER 700-1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.62,,,14.5,,,1.12,,,72034.0,,,80678.0,,,26.0,,
VIXAL,3513C - TOILET CLEANER 700-1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.29,1.26,-0.0233,499.5,176.33,-0.647,1.12,1.12,0.0,23477.0,22943.0,-0.0227,26294.0,25696.0,-0.0227,892.0,474.0,-0.4686
WINGS,3513C - TOILET CLEANER 700-1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.22,1.12,-0.082,240.0,78.0,-0.675,1.15,1.16,0.0087,19614.0,17938.0,-0.0854,22556.0,20808.0,-0.0775,416.0,201.0,-0.5168
YURI,3513C - TOILET CLEANER 700-1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.18,1.17,-0.0085,259.5,102.0,-0.6069,1.14,1.14,0.0,27471.0,27312.0,-0.0058,31317.0,31136.0,-0.0058,454.0,268.0,-0.4097
PROKLEEN,3513D - TOILET CLEANER >1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.0,,,2.0,,,1.0,,,45000.0,,,45000.0,,,4.0,,
VIXAL,3513D - TOILET CLEANER >1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.0,,,0.5,,,1.0,,,45900.0,,,45900.0,,,1.0,,
WPC,3513D - TOILET CLEANER >1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.12,,,4.0,,,1.14,,,69938.0,,,79729.0,,,7.0,,
YURI,3513D - TOILET CLEANER >1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.04,,,13.0,,,1.18,,,81069.0,,,95661.0,,,22.0,,
