SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.14,1.0,-0.1228,28.5,4.67,-0.8361,1.1,1.0,-0.0909,32311.0,28214.0,-0.1268,35542.0,28214.0,-0.2062,52.0,14.0,-0.7308
3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,2.94,1.11,-0.6224,9.0,3.0,-0.6667,1.2,1.0,-0.1667,75083.0,31000.0,-0.5871,90100.0,31000.0,-0.6559,15.0,9.0,-0.4
3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.15,1.09,-0.0522,196.0,82.0,-0.5816,1.14,1.09,-0.0439,19251.0,18554.0,-0.0362,21946.0,20224.0,-0.0785,345.0,225.0,-0.3478
3421C - KIDS SHAMPOO 250-750ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,22900.0,,,22900.0,,,1.0,,
3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.13,1.08,-0.0442,170.5,99.0,-0.4194,1.16,1.11,-0.0431,19898.0,18958.0,-0.0472,23082.0,21043.0,-0.0883,293.0,267.0,-0.0887
3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,1.16,1.09,-0.0603,237.5,69.67,-0.7067,1.16,1.11,-0.0431,26008.0,23130.0,-0.1107,30169.0,25674.0,-0.149,409.0,188.0,-0.5403
3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.24,1.22,-0.0161,482.0,213.67,-0.5567,1.14,1.14,0.0,11918.0,11267.0,-0.0546,13587.0,12844.0,-0.0547,843.0,561.0,-0.3345
3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.22,1.2,-0.0164,335.5,177.33,-0.4714,1.06,1.06,0.0,15572.0,15312.0,-0.0167,16506.0,16231.0,-0.0167,632.0,502.0,-0.2057
3426A - KIDS HAIR VITAMIN,3426 - KIDS HAIR VITAMIN,MEDICINE & BABY CARE,1.0,1.0,0.0,12.0,7.0,-0.4167,1.0,1.05,0.05,15567.0,15514.0,-0.0034,15567.0,16290.0,0.0464,24.0,20.0,-0.1667
3441A - MOTHER CARE,3441 - MOTHER CARE,MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,64900.0,,,64900.0,,,1.0,
"3443A - NURSING,BOTTLE,PACIFIER DOT","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.08,1.07,-0.0093,32.0,20.33,-0.3647,1.07,1.11,0.0374,42603.0,49941.0,0.1722,45585.0,55435.0,0.2161,60.0,55.0,-0.0833
"3443B - NURSING,BOTTLE,PACIFIER BTL","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.06,1.06,0.0,33.0,23.33,-0.293,1.05,1.06,0.0095,51750.0,49473.0,-0.044,54338.0,52441.0,-0.0349,63.0,66.0,0.0476
3444A - BABY EQUIPMENT,3444 - BABY EQUIPMENT,MEDICINE & BABY CARE,4.71,1.0,-0.7877,19.0,3.67,-0.8068,1.41,1.0,-0.2908,154629.0,40591.0,-0.7375,218027.0,40591.0,-0.8138,27.0,11.0,-0.5926
3446A - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,MEDICINE & BABY CARE,1.16,1.07,-0.0776,211.0,68.0,-0.6777,1.22,1.15,-0.0574,25764.0,23513.0,-0.0874,31432.0,27040.0,-0.1397,345.0,177.0,-0.487
2321A - POCKET CANDY,2321 - POCKET CANDY,MEJA KASIR,1.35,1.5,0.1111,1592.0,949.33,-0.4037,1.21,1.21,0.0,7898.0,8523.0,0.0791,9557.0,10313.0,0.0791,2637.0,2346.0,-0.1104
2321B - POCKET CANDY TOY,2321 - POCKET CANDY,MEJA KASIR,1.09,1.05,-0.0367,34.5,33.0,-0.0435,1.03,1.01,-0.0194,36703.0,33719.0,-0.0813,37804.0,34056.0,-0.0991,67.0,98.0,0.4627
2321C - POCKET CANDY FRESHING THROAT,2321 - POCKET CANDY,MEJA KASIR,1.31,1.27,-0.0305,772.0,539.33,-0.3014,1.16,1.19,0.0259,18347.0,18299.0,-0.0026,21283.0,21776.0,0.0232,1334.0,1358.0,0.018
2321D - LOLLIPOP CANDY,2321 - POCKET CANDY,MEJA KASIR,1.3,1.51,0.1615,1108.0,494.0,-0.5542,1.21,1.22,0.0083,4205.0,5573.0,0.3253,5088.0,6799.0,0.3363,1826.0,1217.0,-0.3335
2321E - POCKET CANDY GUMMY,2321 - POCKET CANDY,MEJA KASIR,1.44,1.38,-0.0417,2026.0,1444.67,-0.2869,1.35,1.4,0.037,8648.0,8474.0,-0.0201,11675.0,11864.0,0.0162,3012.0,3101.0,0.0295
2332A - BLOCK CHOCOLATE 10-29G,2332 - BLOCK CHOCOLATE,MEJA KASIR,1.38,1.25,-0.0942,619.5,314.33,-0.4926,1.15,1.16,0.0087,13940.0,12987.0,-0.0684,16031.0,15065.0,-0.0603,1076.0,815.0,-0.2426
2332B - BLOCK CHOCOLATE 30-49G,2332 - BLOCK CHOCOLATE,MEJA KASIR,1.32,1.06,-0.197,195.0,31.67,-0.8376,1.2,1.06,-0.1167,16184.0,15515.0,-0.0413,19421.0,16446.0,-0.1532,324.0,90.0,-0.7222
2332C - BLOCK CHOCOLATE 50-99G,2332 - BLOCK CHOCOLATE,MEJA KASIR,1.55,1.59,0.0258,2657.0,1550.67,-0.4164,1.24,1.28,0.0323,31251.0,30905.0,-0.0111,38751.0,39558.0,0.0208,4275.0,3645.0,-0.1474
2332D - BLOCK CHOCOLATE >100G,2332 - BLOCK CHOCOLATE,MEJA KASIR,1.0,,,3.5,,,1.4,,,89329.0,,,125061.0,,,5.0,,
2332E - BLOCK CHOCOLATE PACK,2332 - BLOCK CHOCOLATE,MEJA KASIR,1.0,1.0,0.0,5.0,0.33,-0.934,1.0,1.0,0.0,31360.0,22100.0,-0.2953,31360.0,22100.0,-0.2953,10.0,1.0,-0.9
2341A - POCKET CHEWING GUM 10-40G,2341 - POCKET CHEWING GUM,MEJA KASIR,1.07,1.07,0.0,187.5,130.0,-0.3067,1.07,1.17,0.0935,7253.0,7390.0,0.0189,7761.0,8646.0,0.114,352.0,333.0,-0.054
2341C - POCKET CHEWING GUM STICK,2341 - POCKET CHEWING GUM,MEJA KASIR,1.55,1.47,-0.0516,271.0,167.67,-0.3813,1.1,1.13,0.0273,6187.0,5868.0,-0.0516,6806.0,6631.0,-0.0257,494.0,446.0,-0.0972
2342A - BOTTLE CHEWING GUM,2342 - BOTTLE CHEWING GUM,MEJA KASIR,1.06,1.09,0.0283,191.0,148.33,-0.2234,1.1,1.13,0.0273,14167.0,13882.0,-0.0201,15584.0,15687.0,0.0066,346.0,394.0,0.1387
2343A - BAG CHEWING GUM 50-130G,2343 - BAG CHEWING GUM,MEJA KASIR,1.01,1.1,0.0891,34.5,36.0,0.0435,1.23,1.15,-0.065,15439.0,16402.0,0.0624,18990.0,18862.0,-0.0067,56.0,94.0,0.6786
3117A - KIDS VITAMINS BOTTLE,3117 - KIDS VITAMINS,MEJA KASIR,1.03,1.1,0.068,90.5,47.0,-0.4807,1.09,1.13,0.0367,32172.0,32729.0,0.0173,35067.0,36984.0,0.0547,166.0,125.0,-0.247
3117B - KIDS VITAMINS TABLET,3117 - KIDS VITAMINS,MEJA KASIR,1.16,1.16,0.0,186.5,34.67,-0.8141,1.22,1.18,-0.0328,32488.0,30846.0,-0.0505,39635.0,36398.0,-0.0817,305.0,88.0,-0.7115
3117C - KIDS VITAMINS GUMMY,3117 - KIDS VITAMINS,MEJA KASIR,1.25,1.15,-0.08,163.5,52.0,-0.682,1.22,1.16,-0.0492,26200.0,19788.0,-0.2447,31964.0,22954.0,-0.2819,267.0,135.0,-0.4944
3122A - PREGNANT TEST,3122 - PREGNANT TEST & CONTRACEPTION,MEJA KASIR,1.3,1.23,-0.0538,146.0,32.67,-0.7762,1.17,1.09,-0.0684,17296.0,18146.0,0.0491,20236.0,19779.0,-0.0226,249.0,90.0,-0.6386
3122B - CONDOM,3122 - PREGNANT TEST & CONTRACEPTION,MEJA KASIR,1.16,1.09,-0.0603,487.0,182.67,-0.6249,1.22,1.2,-0.0164,28235.0,26049.0,-0.0774,34447.0,31259.0,-0.0925,798.0,456.0,-0.4286
3122C - INTIMATE ENHANCEMENT,3122 - PREGNANT TEST & CONTRACEPTION,MEJA KASIR,1.04,1.09,0.0481,149.0,57.67,-0.613,1.08,1.05,-0.0278,30069.0,29860.0,-0.007,32475.0,31353.0,-0.0345,277.0,164.0,-0.4079
4111A - ALKALINE / LITHIUM,4111 - ALKALINE,MEJA KASIR,1.15,1.16,0.0087,349.0,222.67,-0.362,1.06,1.05,-0.0094,40438.0,38686.0,-0.0433,42864.0,40620.0,-0.0524,658.0,634.0,-0.0365
4112A - ZINC CARBON BULAT,4112 - ZINC CARBON,MEJA KASIR,1.16,1.12,-0.0345,638.0,332.67,-0.4786,1.05,1.06,0.0095,20764.0,20402.0,-0.0174,21802.0,21626.0,-0.0081,1215.0,943.0,-0.2239
4112B - ZINC CARBON KOTAK,4112 - ZINC CARBON,MEJA KASIR,1.25,1.24,-0.008,10.0,7.0,-0.3,1.0,1.0,0.0,25735.0,25833.0,0.0038,25735.0,25833.0,0.0038,20.0,21.0,0.05
4633A - LEISURE BAG,4633 - LEISURE BAG,MEJA KASIR,1.04,1.04,0.0,2384.5,2255.0,-0.0543,1.31,1.43,0.0916,3951.0,3912.0,-0.0099,5176.0,5594.0,0.0808,3629.0,4717.0,0.2998
1911A - INSTANT FRIED NOODLE 65-100G,1911 - INSTANT NOODLE BAG,NOODLE,3.23,2.66,-0.1765,1594.0,470.67,-0.7047,1.44,1.33,-0.0764,10752.0,8730.0,-0.1881,15483.0,11611.0,-0.2501,2209.0,1062.0,-0.5192
1911B - INSTANT BOILED NOODLE 50-99G,1911 - INSTANT NOODLE BAG,NOODLE,3.67,2.78,-0.2425,1397.5,447.0,-0.6801,1.4,1.34,-0.0429,11831.0,8979.0,-0.2411,16563.0,12032.0,-0.2736,1998.0,1001.0,-0.499
1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.51,1.55,0.0265,213.5,88.0,-0.5878,1.21,1.18,-0.0248,12726.0,13027.0,0.0237,15398.0,15372.0,-0.0017,353.0,224.0,-0.3654
1911E - INSTANT NOODLE BANDED,1911 - INSTANT NOODLE BAG,NOODLE,1.31,1.82,0.3893,369.0,435.33,0.1798,1.31,1.48,0.1298,20956.0,28449.0,0.3576,27452.0,42105.0,0.5338,563.0,882.0,0.5666
1911F - INSTANT FRIED NOODLE >100G,1911 - INSTANT NOODLE BAG,NOODLE,2.69,1.91,-0.29,454.5,147.67,-0.6751,1.29,1.22,-0.0543,11585.0,8309.0,-0.2828,14945.0,10137.0,-0.3217,707.0,362.0,-0.488
1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.43,1.41,-0.014,259.0,139.33,-0.462,1.19,1.23,0.0336,17697.0,16546.0,-0.065,21059.0,20352.0,-0.0336,434.0,339.0,-0.2189
1912A - INSTANT FRIED NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.63,1.45,-0.1104,152.5,63.67,-0.5825,1.2,1.18,-0.0167,10104.0,8240.0,-0.1845,12125.0,9723.0,-0.1981,254.0,162.0,-0.3622
1912B - INSTANT BOILED NOODLE CUP 35-75G,1912 - INSTANT NOODLE CUP,NOODLE,2.0,1.68,-0.16,342.5,123.33,-0.6399,1.25,1.19,-0.048,11910.0,9526.0,-0.2002,14888.0,11336.0,-0.2386,550.0,310.0,-0.4364
1912C - INSTANT BOILED NOODLE CUP 77-100G,1912 - INSTANT NOODLE CUP,NOODLE,1.56,1.49,-0.0449,86.0,85.67,-0.0038,1.14,1.18,0.0351,8610.0,8356.0,-0.0295,9815.0,9860.0,0.0046,151.0,218.0,0.4437
1912D - PREMIUM INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.29,1.21,-0.062,20.5,9.67,-0.5283,1.14,1.0,-0.1228,18678.0,12452.0,-0.3333,21293.0,12452.0,-0.4152,36.0,29.0,-0.1944
1913A - INSTANT RICE NOODLE,1913 - INSTANT RICE NOODLE,NOODLE,2.33,2.96,0.2704,131.5,61.0,-0.5361,1.31,1.2,-0.084,9913.0,11392.0,0.1492,12986.0,13670.0,0.0527,201.0,153.0,-0.2388
1914A - EGG NOODLE,1914 - PREPARED NOODLE,NOODLE,1.52,1.48,-0.0263,61.0,14.0,-0.7705,1.13,1.2,0.0619,9271.0,8819.0,-0.0488,10476.0,10583.0,0.0102,108.0,35.0,-0.6759
1914B - RICE NOODLE,1914 - PREPARED NOODLE,NOODLE,1.12,1.33,0.1875,17.0,4.0,-0.7647,1.13,1.09,-0.0354,13294.0,15600.0,0.1735,15022.0,17004.0,0.1319,30.0,11.0,-0.6333
1923A - INSTANT PORRIDGE,1923 - INSTANT PORRIDGE,NOODLE,2.77,2.0,-0.278,58.0,28.0,-0.5172,1.1,1.15,0.0455,12840.0,8888.0,-0.3078,14124.0,10221.0,-0.2763,105.0,73.0,-0.3048
4314A - STICKER & ALBUM,4314 - STICKER & ALBUM,STICKER,1.18,1.12,-0.0508,22.0,37.67,0.7123,1.0,1.19,0.19,17820.0,17855.0,0.002,17820.0,21247.0,0.1923,44.0,95.0,1.1591
3311A - FACIAL TISSUE PACK 200-500S,3311 - FACIAL TISSUE,TISSUE,1.13,1.11,-0.0177,1730.5,578.0,-0.666,1.21,1.13,-0.0661,20168.0,19350.0,-0.0406,24403.0,21865.0,-0.104,2857.0,1540.0,-0.461
3311B - FACIAL TISSUE PACK >500S,3311 - FACIAL TISSUE,TISSUE,1.21,1.1,-0.0909,1954.5,464.33,-0.7624,1.25,1.18,-0.056,35841.0,29916.0,-0.1653,44801.0,35301.0,-0.212,3139.0,1181.0,-0.6238
3311D - FACIAL TISSUE TRAVEL,3311 - FACIAL TISSUE,TISSUE,1.38,1.38,0.0,869.0,507.33,-0.4162,1.09,1.1,0.0092,8604.0,9236.0,0.0735,9378.0,10160.0,0.0834,1589.0,1387.0,-0.1271
3312A - TOILET TISSUE,3312 - HOUSE HOLD TISSUE,TISSUE,1.43,1.07,-0.2517,106.0,23.0,-0.783,1.35,1.41,0.0444,41422.0,20226.0,-0.5117,55920.0,28519.0,-0.49,157.0,49.0,-0.6879
3312B - NAPKIN,3312 - HOUSE HOLD TISSUE,TISSUE,1.06,1.12,0.0566,63.5,23.0,-0.6378,1.1,1.19,0.0818,16542.0,17648.0,0.0669,18196.0,21001.0,0.1542,115.0,58.0,-0.4957
3312C - TOWEL TISSUE,3312 - HOUSE HOLD TISSUE,TISSUE,1.07,1.13,0.0561,146.0,23.0,-0.8425,1.16,1.17,0.0086,24032.0,21478.0,-0.1063,27877.0,25129.0,-0.0986,252.0,59.0,-0.7659
3313B - ANTISEPTIC WET TISSUE,3313 - WET TISSUE,TISSUE,1.17,1.13,-0.0342,519.0,253.33,-0.5119,1.18,1.1,-0.0678,19482.0,18101.0,-0.0709,22989.0,19911.0,-0.1339,881.0,689.0,-0.2179
3123B - HAND SANITIZER,3123 - ANTISEPTIC,TOOTH CARE,1.11,1.16,0.045,184.0,63.67,-0.654,1.12,1.09,-0.0268,14709.0,15376.0,0.0453,16474.0,16760.0,0.0174,330.0,176.0,-0.4667
3271A - TOOTH BRUSH REG,3271 - TOOTH BRUSH,TOOTH CARE,1.09,1.07,-0.0183,452.0,294.67,-0.3481,1.04,1.09,0.0481,13004.0,13548.0,0.0418,13524.0,14767.0,0.0919,868.0,814.0,-0.0622
3271B - MULTIPACK TOOTH BRUSH,3271 - TOOTH BRUSH,TOOTH CARE,1.08,1.08,0.0,2098.0,1151.33,-0.4512,1.08,1.1,0.0185,18528.0,19674.0,0.0619,20010.0,21641.0,0.0815,3895.0,3127.0,-0.1972
3272A - TOOTH PASTE 60-120G,3272 - TOOTH PASTE,TOOTH CARE,1.11,1.09,-0.018,728.0,397.67,-0.4538,1.09,1.11,0.0183,13960.0,14292.0,0.0238,15216.0,15864.0,0.0426,1337.0,1074.0,-0.1967
3272B - TOOTH PASTE 130-250G,3272 - TOOTH PASTE,TOOTH CARE,1.31,1.39,0.0611,4284.5,2180.67,-0.491,1.18,1.26,0.0678,24024.0,25055.0,0.0429,28348.0,31569.0,0.1136,7279.0,5205.0,-0.2849
3272C - ADVANCE CARE TOOTH PASTE,3272 - TOOTH PASTE,TOOTH CARE,1.17,1.15,-0.0171,1163.5,596.67,-0.4872,1.14,1.2,0.0526,33047.0,30518.0,-0.0765,37674.0,36622.0,-0.0279,2036.0,1487.0,-0.2696
3273A - MOUTHWASH 80-120ML,3273 - MOUTHWASH,TOOTH CARE,1.03,1.04,0.0097,162.5,88.0,-0.4585,1.04,1.06,0.0192,11919.0,11463.0,-0.0383,12396.0,12151.0,-0.0198,313.0,250.0,-0.2013
3273B - MOUTHWASH 130-300ML,3273 - MOUTHWASH,TOOTH CARE,1.1,1.11,0.0091,399.5,221.67,-0.4451,1.14,1.16,0.0175,27501.0,29019.0,0.0552,31351.0,33662.0,0.0737,701.0,573.0,-0.1826
3273C - MOUTHWASH 350-500ML,3273 - MOUTHWASH,TOOTH CARE,1.38,1.06,-0.2319,34.0,11.67,-0.6568,1.28,1.0,-0.2188,64156.0,47729.0,-0.256,82120.0,47729.0,-0.4188,53.0,35.0,-0.3396
3275A - TOOTH CARE PACK,3275 - TOOTH CARE PACK,TOOTH CARE,1.11,1.07,-0.036,280.0,155.33,-0.4452,1.04,1.04,0.0,18973.0,18052.0,-0.0485,19732.0,18774.0,-0.0486,536.0,447.0,-0.166
4313A - GAMES & ACCESSORIES,4313 - GAMES & ACCESSORIES,TOY'S,1.47,1.35,-0.0816,15.0,6.67,-0.5553,1.0,1.0,0.0,17753.0,14715.0,-0.1711,17753.0,14715.0,-0.1711,30.0,20.0,-0.3333
4611A - CARS TOYS,4611 - TOYS,TOY'S,1.26,1.24,-0.0159,146.5,133.33,-0.0899,1.14,1.14,0.0,65687.0,66165.0,0.0073,74883.0,75428.0,0.0073,256.0,352.0,0.375
4611B - BRICKS TOYS,4611 - TOYS,TOY'S,1.34,1.29,-0.0373,37.0,31.67,-0.1441,1.35,1.16,-0.1407,40111.0,39560.0,-0.0137,54150.0,45890.0,-0.1525,55.0,82.0,0.4909
4611C - DOLL/FIGURE TOYS,4611 - TOYS,TOY'S,1.18,1.1,-0.0678,93.0,42.0,-0.5484,1.11,1.08,-0.027,54648.0,49898.0,-0.0869,60659.0,53890.0,-0.1116,167.0,117.0,-0.2994
4611D - ACTIVITY TOYS,4611 - TOYS,TOY'S,1.19,1.17,-0.0168,344.5,268.67,-0.2201,1.2,1.21,0.0083,40685.0,40364.0,-0.0079,48822.0,48840.0,0.0004,576.0,664.0,0.1528
4611F - OTHERS TOYS,4611 - TOYS,TOY'S,1.16,1.18,0.0172,68.5,75.0,0.0949,1.22,1.16,-0.0492,35080.0,53522.0,0.5257,42798.0,62086.0,0.4507,112.0,194.0,0.7321
NAN,NAN,UNKNOWN,,1.38,,,589.67,,,1.16,,,12365.0,,,14343.0,,,1522.0,
5916A - BEAUTY ACCESSORIES IMPORT,5916 - BEAUTY ACCESSORIES IMPORT,WS CARACTER,1.0,,,1.0,,,1.0,,,16400.0,,,16400.0,,,2.0,,
