kd_store,section,kd_section,kd_variant,plano_group_final,category,brand,subcategory_a,subcategory_b,period_flag,trans_a,trans_a_pm,qty_a,trans_b,trans_b_pm,qty_b,trans_ab,trans_ab_pm,qty_ab
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,2023B - TETRAPAK LIQUID MILK 160-200ML,2023A - TETRAPAK LIQUID MILK 100-130ML,BEFORE,20,10.00,35,96,48.00,324,1,0.50,2
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,2023B - TETRAPAK LIQUID MILK 160-200ML,2023C - TETRAPAK LIQUID MILK 220-250ML,BEFORE,20,10.00,35,62,31.00,95,4,2.00,9
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,2023C - TETRAPAK LIQUID MILK 220-250ML,2023A - TETRAPAK LIQUID MILK 100-130ML,BEFORE,62,31.00,95,96,48.00,324,1,0.50,1
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,2023C - TETRAPAK LIQUID MILK 220-250ML,2023B - TETRAPAK LIQUID MILK 160-200ML,BEFORE,62,31.00,95,20,10.00,35,4,2.00,6
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023B - TETRAPAK LIQUID MILK 160-200ML,BEFORE,187,93.50,516,146,73.00,255,4,2.00,6
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023C - TETRAPAK LIQUID MILK 220-250ML,BEFORE,187,93.50,516,127,63.50,242,5,2.50,29
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023A - TETRAPAK LIQUID MILK 100-130ML,BEFORE,146,73.00,255,187,93.50,516,4,2.00,6
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023C - TETRAPAK LIQUID MILK 220-250ML,BEFORE,146,73.00,255,127,63.50,242,4,2.00,4
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023A - TETRAPAK LIQUID MILK 100-130ML,BEFORE,127,63.50,242,187,93.50,516,5,2.50,9
TD85,CHILLER,AC,ACN,BEFORE_V1,2023 - TETRAPACK LIQUID MILK,ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023B - TETRAPAK LIQUID MILK 160-200ML,BEFORE,127,63.50,242,146,73.00,255,4,2.00,4
TD85,CHILLER,AC,ACN,BEFORE_V1,6212 - YOGHURT,CIMORY,6212A - YOGHURT PACK,6212B - YOGHURT LIQUID 70-80G,BEFORE,33,16.50,42,165,82.50,718,1,0.50,1
TD85,CHILLER,AC,ACN,BEFORE_V1,6212 - YOGHURT,CIMORY,6212A - YOGHURT PACK,6212C - YOGHURT LIQUID 100-330ML,BEFORE,33,16.50,42,329,164.50,498,7,3.50,9
TD85,CHILLER,AC,ACN,BEFORE_V1,6212 - YOGHURT,CIMORY,6212B - YOGHURT LIQUID 70-80G,6212A - YOGHURT PACK,BEFORE,165,82.50,718,33,16.50,42,1,0.50,2
TD85,CHILLER,AC,ACN,BEFORE_V1,6212 - YOGHURT,CIMORY,6212B - YOGHURT LIQUID 70-80G,6212C - YOGHURT LIQUID 100-330ML,BEFORE,165,82.50,718,329,164.50,498,19,9.50,46
TD85,CHILLER,AC,ACN,BEFORE_V1,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212A - YOGHURT PACK,BEFORE,329,164.50,498,33,16.50,42,7,3.50,11
TD85,CHILLER,AC,ACN,BEFORE_V1,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212B - YOGHURT LIQUID 70-80G,BEFORE,329,164.50,498,165,82.50,718,19,9.50,20
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3511 - FLOOR CLEANER,SOS,3511A - FLOOR CLEANER CARBOLIC,3511B - FLOOR CLEANER FRAGRANCE,AFTER,31,10.33,34,86,28.67,112,3,1.00,3
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3511 - FLOOR CLEANER,SOS,3511B - FLOOR CLEANER FRAGRANCE,3511A - FLOOR CLEANER CARBOLIC,AFTER,86,28.67,112,31,10.33,34,3,1.00,3
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,MAMA,3516B - DISHWASHING CLEANER 300-550ML,3516C - DISHWASHING CLEANER 600-800ML,AFTER,43,14.33,65,392,130.67,561,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,MAMA,3516B - DISHWASHING CLEANER 300-550ML,3516D - DISHWASHING CLEANER >1000ML,AFTER,43,14.33,65,108,36.00,123,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,MAMA,3516C - DISHWASHING CLEANER 600-800ML,3516B - DISHWASHING CLEANER 300-550ML,AFTER,392,130.67,561,43,14.33,65,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,MAMA,3516D - DISHWASHING CLEANER >1000ML,3516B - DISHWASHING CLEANER 300-550ML,AFTER,108,36.00,123,43,14.33,65,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516B - DISHWASHING CLEANER 300-550ML,3516C - DISHWASHING CLEANER 600-800ML,AFTER,24,8.00,36,199,66.33,261,5,1.67,8
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516B - DISHWASHING CLEANER 300-550ML,3516D - DISHWASHING CLEANER >1000ML,AFTER,24,8.00,36,93,31.00,110,3,1.00,7
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516C - DISHWASHING CLEANER 600-800ML,3516B - DISHWASHING CLEANER 300-550ML,AFTER,199,66.33,261,24,8.00,36,5,1.67,6
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516C - DISHWASHING CLEANER 600-800ML,3516D - DISHWASHING CLEANER >1000ML,AFTER,199,66.33,261,93,31.00,110,4,1.33,4
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516D - DISHWASHING CLEANER >1000ML,3516B - DISHWASHING CLEANER 300-550ML,AFTER,93,31.00,110,24,8.00,36,3,1.00,3
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516D - DISHWASHING CLEANER >1000ML,3516C - DISHWASHING CLEANER 600-800ML,AFTER,93,31.00,110,199,66.33,261,4,1.33,4
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3611 - AEROSOL INSECTICIDES,BAYGON,3611A - AEROSOL INSECTICIDES 600-700ML,3611B - AEROSOL INSECTICIDES 200-400ML,AFTER,43,14.33,44,24,8.00,28,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3611 - AEROSOL INSECTICIDES,BAYGON,3611B - AEROSOL INSECTICIDES 200-400ML,3611A - AEROSOL INSECTICIDES 600-700ML,AFTER,24,8.00,28,43,14.33,44,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3611 - AEROSOL INSECTICIDES,HIT,3611A - AEROSOL INSECTICIDES 600-700ML,3611B - AEROSOL INSECTICIDES 200-400ML,AFTER,88,29.33,98,99,33.00,101,2,0.67,2
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3611 - AEROSOL INSECTICIDES,HIT,3611B - AEROSOL INSECTICIDES 200-400ML,3611A - AEROSOL INSECTICIDES 600-700ML,AFTER,99,33.00,101,88,29.33,98,2,0.67,2
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3623 - AEROSOL AIR FRESHENER,FRESLY,3623A - AEROSOL AIR FRESHENER 150-275,3623B - AEROSOL AIR FRESHENER 300-400,AFTER,5,1.67,6,5,1.67,5,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3623 - AEROSOL AIR FRESHENER,FRESLY,3623B - AEROSOL AIR FRESHENER 300-400,3623A - AEROSOL AIR FRESHENER 150-275,AFTER,5,1.67,5,5,1.67,6,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,DAIA,3711C - POWDER DETERGENT 601-990G,3711D - POWDER DETERGENT 1-2 KG,AFTER,20,6.67,22,107,35.67,121,2,0.67,2
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,DAIA,3711D - POWDER DETERGENT 1-2 KG,3711C - POWDER DETERGENT 601-990G,AFTER,107,35.67,121,20,6.67,22,2,0.67,3
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3714 - LIQUID DETERGENT,SOKLIN,3714A - LIQUID DETERGENT BOTTLE,3714B - LIQUID DETERGENT 400-900ML,AFTER,50,16.67,64,260,86.67,395,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714A - LIQUID DETERGENT BOTTLE,AFTER,260,86.67,395,50,16.67,64,1,0.33,1
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714C - LIQUID DETERGENT >1000ML,AFTER,260,86.67,395,39,13.00,43,2,0.67,3
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3714 - LIQUID DETERGENT,SOKLIN,3714C - LIQUID DETERGENT >1000ML,3714B - LIQUID DETERGENT 400-900ML,AFTER,39,13.00,43,260,86.67,395,2,0.67,2
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3722 - CONCENTRATE FABRIC CONDITIONER,DOWNY,3722B - CONCENTRATE SOFTENER 250-500ML,3722C - CONCENTRATE SOFTENER 600-800ML,AFTER,4,1.33,5,28,9.33,47,1,0.33,2
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3722 - CONCENTRATE FABRIC CONDITIONER,DOWNY,3722C - CONCENTRATE SOFTENER 600-800ML,3722B - CONCENTRATE SOFTENER 250-500ML,AFTER,28,9.33,47,4,1.33,5,1,0.33,4
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3722 - CONCENTRATE FABRIC CONDITIONER,DOWNY,3722C - CONCENTRATE SOFTENER 600-800ML,3722D - CONCENTRATE SOFTENER 900ML-2L,AFTER,28,9.33,47,26,8.67,29,3,1.00,9
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3722 - CONCENTRATE FABRIC CONDITIONER,DOWNY,3722D - CONCENTRATE SOFTENER 900ML-2L,3722C - CONCENTRATE SOFTENER 600-800ML,AFTER,26,8.67,29,28,9.33,47,3,1.00,4
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3724 - IRONING,KISPRAY,3724C - IRONING REF 200-500ML,3724D - IRONING BTL 300-500ML,AFTER,110,36.67,214,23,7.67,23,2,0.67,2
TD85,HOUSE HOLD,QD,QDH,AFTER_V1,3724 - IRONING,KISPRAY,3724D - IRONING BTL 300-500ML,3724C - IRONING REF 200-500ML,AFTER,23,7.67,23,110,36.67,214,2,0.67,2
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3511 - FLOOR CLEANER,SOS,3511A - FLOOR CLEANER CARBOLIC,3511B - FLOOR CLEANER FRAGRANCE,BEFORE,56,28.00,70,70,35.00,93,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3511 - FLOOR CLEANER,SOS,3511B - FLOOR CLEANER FRAGRANCE,3511A - FLOOR CLEANER CARBOLIC,BEFORE,70,35.00,93,56,28.00,70,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3513 - TOILET CLEANER,VIXAL,3513A - TOILET CLEANER 100-350ML,3513B - TOILET CLEANER 350-600ML,BEFORE,22,11.00,48,35,17.50,40,1,0.50,10
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3513 - TOILET CLEANER,VIXAL,3513B - TOILET CLEANER 350-600ML,3513A - TOILET CLEANER 100-350ML,BEFORE,35,17.50,40,22,11.00,48,1,0.50,2
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3513 - TOILET CLEANER,VIXAL,3513B - TOILET CLEANER 350-600ML,3513C - TOILET CLEANER 700-1000ML,BEFORE,35,17.50,40,62,31.00,63,2,1.00,2
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3513 - TOILET CLEANER,VIXAL,3513C - TOILET CLEANER 700-1000ML,3513B - TOILET CLEANER 350-600ML,BEFORE,62,31.00,63,35,17.50,40,2,1.00,3
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516B - DISHWASHING CLEANER 300-550ML,3516C - DISHWASHING CLEANER 600-800ML,BEFORE,36,18.00,46,459,229.50,679,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516B - DISHWASHING CLEANER 300-550ML,3516D - DISHWASHING CLEANER >1000ML,BEFORE,36,18.00,46,139,69.50,160,1,0.50,2
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516C - DISHWASHING CLEANER 600-800ML,3516B - DISHWASHING CLEANER 300-550ML,BEFORE,459,229.50,679,36,18.00,46,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516C - DISHWASHING CLEANER 600-800ML,3516D - DISHWASHING CLEANER >1000ML,BEFORE,459,229.50,679,139,69.50,160,6,3.00,6
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516D - DISHWASHING CLEANER >1000ML,3516B - DISHWASHING CLEANER 300-550ML,BEFORE,139,69.50,160,36,18.00,46,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516D - DISHWASHING CLEANER >1000ML,3516C - DISHWASHING CLEANER 600-800ML,BEFORE,139,69.50,160,459,229.50,679,6,3.00,8
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516B - DISHWASHING CLEANER 300-550ML,3516C - DISHWASHING CLEANER 600-800ML,BEFORE,25,12.50,34,275,137.50,433,4,2.00,5
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516C - DISHWASHING CLEANER 600-800ML,3516B - DISHWASHING CLEANER 300-550ML,BEFORE,275,137.50,433,25,12.50,34,4,2.00,4
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516C - DISHWASHING CLEANER 600-800ML,3516D - DISHWASHING CLEANER >1000ML,BEFORE,275,137.50,433,112,56.00,134,4,2.00,6
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516D - DISHWASHING CLEANER >1000ML,3516C - DISHWASHING CLEANER 600-800ML,BEFORE,112,56.00,134,275,137.50,433,4,2.00,5
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3611 - AEROSOL INSECTICIDES,BAYGON,3611A - AEROSOL INSECTICIDES 600-700ML,3611B - AEROSOL INSECTICIDES 200-400ML,BEFORE,43,21.50,55,29,14.50,32,1,0.50,3
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3611 - AEROSOL INSECTICIDES,BAYGON,3611B - AEROSOL INSECTICIDES 200-400ML,3611A - AEROSOL INSECTICIDES 600-700ML,BEFORE,29,14.50,32,43,21.50,55,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3611 - AEROSOL INSECTICIDES,HIT,3611A - AEROSOL INSECTICIDES 600-700ML,3611B - AEROSOL INSECTICIDES 200-400ML,BEFORE,85,42.50,88,72,36.00,73,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3611 - AEROSOL INSECTICIDES,HIT,3611B - AEROSOL INSECTICIDES 200-400ML,3611A - AEROSOL INSECTICIDES 600-700ML,BEFORE,72,36.00,73,85,42.50,88,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3622 - CABINET NAPHTHALENE,BAGUS,3622A - CABINET NAPHTHALENE 150-300G,3622B - CABINET NAPHTHALENE 10-50G,BEFORE,1,0.50,4,1,0.50,2,1,0.50,3
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3622 - CABINET NAPHTHALENE,BAGUS,3622B - CABINET NAPHTHALENE 10-50G,3622A - CABINET NAPHTHALENE 150-300G,BEFORE,1,0.50,2,1,0.50,4,1,0.50,2
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3622 - CABINET NAPHTHALENE,SWALLOW,3622A - CABINET NAPHTHALENE 150-300G,3622B - CABINET NAPHTHALENE 10-50G,BEFORE,18,9.00,18,12,6.00,13,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3622 - CABINET NAPHTHALENE,SWALLOW,3622B - CABINET NAPHTHALENE 10-50G,3622A - CABINET NAPHTHALENE 150-300G,BEFORE,12,6.00,13,18,9.00,18,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3624 - GEL AIR FRESHENER,BAGUS,3624A - GEL AIR FRESHENER 5-70G,3624B - GEL AIR FRESHENER 200-300G,BEFORE,5,2.50,15,2,1.00,5,2,1.00,9
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3624 - GEL AIR FRESHENER,BAGUS,3624B - GEL AIR FRESHENER 200-300G,3624A - GEL AIR FRESHENER 5-70G,BEFORE,2,1.00,5,5,2.50,15,2,1.00,5
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3711 - POWDER DETERGENT,DAIA,3711B - POWDER DETERGENT 100-600G,3711D - POWDER DETERGENT 1-2 KG,BEFORE,17,8.50,21,148,74.00,179,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3711 - POWDER DETERGENT,DAIA,3711D - POWDER DETERGENT 1-2 KG,3711B - POWDER DETERGENT 100-600G,BEFORE,148,74.00,179,17,8.50,21,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3711 - POWDER DETERGENT,RINSO,3711B - POWDER DETERGENT 100-600G,3711C - POWDER DETERGENT 601-990G,BEFORE,24,12.00,45,50,25.00,54,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3711 - POWDER DETERGENT,RINSO,3711C - POWDER DETERGENT 601-990G,3711B - POWDER DETERGENT 100-600G,BEFORE,50,25.00,54,24,12.00,45,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3711 - POWDER DETERGENT,RINSO,3711C - POWDER DETERGENT 601-990G,3711D - POWDER DETERGENT 1-2 KG,BEFORE,50,25.00,54,30,15.00,38,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3711 - POWDER DETERGENT,RINSO,3711D - POWDER DETERGENT 1-2 KG,3711C - POWDER DETERGENT 601-990G,BEFORE,30,15.00,38,50,25.00,54,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3714 - LIQUID DETERGENT,GENTLE GEN,3714A - LIQUID DETERGENT BOTTLE,3714B - LIQUID DETERGENT 400-900ML,BEFORE,183,91.50,313,14,7.00,18,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3714 - LIQUID DETERGENT,GENTLE GEN,3714B - LIQUID DETERGENT 400-900ML,3714A - LIQUID DETERGENT BOTTLE,BEFORE,14,7.00,18,183,91.50,313,1,0.50,1
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3714 - LIQUID DETERGENT,SOKLIN,3714A - LIQUID DETERGENT BOTTLE,3714B - LIQUID DETERGENT 400-900ML,BEFORE,94,47.00,135,335,167.50,594,5,2.50,6
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714A - LIQUID DETERGENT BOTTLE,BEFORE,335,167.50,594,94,47.00,135,5,2.50,8
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714C - LIQUID DETERGENT >1000ML,BEFORE,335,167.50,594,55,27.50,76,1,0.50,3
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3714 - LIQUID DETERGENT,SOKLIN,3714C - LIQUID DETERGENT >1000ML,3714B - LIQUID DETERGENT 400-900ML,BEFORE,55,27.50,76,335,167.50,594,1,0.50,2
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3722 - CONCENTRATE FABRIC CONDITIONER,DOWNY,3722B - CONCENTRATE SOFTENER 250-500ML,3722C - CONCENTRATE SOFTENER 600-800ML,BEFORE,21,10.50,42,55,27.50,82,2,1.00,6
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3722 - CONCENTRATE FABRIC CONDITIONER,DOWNY,3722C - CONCENTRATE SOFTENER 600-800ML,3722B - CONCENTRATE SOFTENER 250-500ML,BEFORE,55,27.50,82,21,10.50,42,2,1.00,4
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3724 - IRONING,KISPRAY,3724C - IRONING REF 200-500ML,3724D - IRONING BTL 300-500ML,BEFORE,158,79.00,455,22,11.00,22,1,0.50,3
TD85,HOUSE HOLD,QD,QDH,BEFORE_V1,3724 - IRONING,KISPRAY,3724D - IRONING BTL 300-500ML,3724C - IRONING REF 200-500ML,BEFORE,22,11.00,22,158,79.00,455,1,0.50,1
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,CAMPINA,6242A - IMPULSE CONE,6242B - IMPULSE STICK,AFTER,7,2.33,9,61,20.33,104,3,1.00,5
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,CAMPINA,6242A - IMPULSE CONE,6242C - IMPULSE CUP,BEFORE,19,9.50,47,15,7.50,22,1,0.50,1
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,CAMPINA,6242B - IMPULSE STICK,6242A - IMPULSE CONE,AFTER,61,20.33,104,7,2.33,9,3,1.00,6
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,CAMPINA,6242B - IMPULSE STICK,6242C - IMPULSE CUP,BEFORE,100,50.00,196,15,7.50,22,5,2.50,10
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,CAMPINA,6242C - IMPULSE CUP,6242A - IMPULSE CONE,BEFORE,15,7.50,22,19,9.50,47,1,0.50,1
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,CAMPINA,6242C - IMPULSE CUP,6242B - IMPULSE STICK,BEFORE,15,7.50,22,100,50.00,196,5,2.50,10
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,GLICO,6242A - IMPULSE CONE,6242B - IMPULSE STICK,BEFORE,2,1.00,2,120,60.00,250,1,0.50,1
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,GLICO,6242B - IMPULSE STICK,6242A - IMPULSE CONE,BEFORE,120,60.00,250,2,1.00,2,1,0.50,3
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,GLICO,6242B - IMPULSE STICK,6242C - IMPULSE CUP,AFTER,54,18.00,77,23,7.67,57,3,1.00,3
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,GLICO,6242B - IMPULSE STICK,6242C - IMPULSE CUP,BEFORE,120,60.00,250,83,41.50,151,24,12.00,46
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,GLICO,6242C - IMPULSE CUP,6242B - IMPULSE STICK,AFTER,23,7.67,57,54,18.00,77,3,1.00,8
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,GLICO,6242C - IMPULSE CUP,6242B - IMPULSE STICK,BEFORE,83,41.50,151,120,60.00,250,24,12.00,37
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242A - IMPULSE CONE,6242B - IMPULSE STICK,AFTER,87,29.00,125,306,102.00,525,24,8.00,32
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242A - IMPULSE CONE,6242B - IMPULSE STICK,BEFORE,130,65.00,258,435,217.50,1039,46,23.00,73
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242A - IMPULSE CONE,6242C - IMPULSE CUP,AFTER,87,29.00,125,163,54.33,261,11,3.67,13
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242A - IMPULSE CONE,6242C - IMPULSE CUP,BEFORE,130,65.00,258,157,78.50,281,10,5.00,14
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242A - IMPULSE CONE,AFTER,306,102.00,525,87,29.00,125,24,8.00,32
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242A - IMPULSE CONE,BEFORE,435,217.50,1039,130,65.00,258,46,23.00,91
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242C - IMPULSE CUP,AFTER,306,102.00,525,163,54.33,261,36,12.00,55
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242C - IMPULSE CUP,BEFORE,435,217.50,1039,157,78.50,281,37,18.50,71
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242C - IMPULSE CUP,6242A - IMPULSE CONE,AFTER,163,54.33,261,87,29.00,125,11,3.67,14
