kd_store,section,kd_section,kd_variant,plano_group_final,category_a,category_b,period_flag,trans_a,trans_a_pm,trans_b,trans_b_pm,trans_ab,support_ratio,total_transactions,avg_qty_a_when_pair,avg_qty_b_when_pair
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2324 - MARSHMALLOW,2331 - ENROBED CHOCOLATE,BEFORE,51,25.50,300,150.00,12,0.004906,2446,1.15,1.15
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2222 - COOKIES BISCUIT,BEFORE,300,150.00,704,352.00,56,0.022895,2446,1.35,1.43
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2223 - CRACKER BISCUIT,BEFORE,300,150.00,455,227.50,30,0.012265,2446,1.35,1.25
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2224 - MARIE BISCUIT,BEFORE,300,150.00,147,73.50,6,0.002453,2446,1.43,1.00
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2225 - PIE BISCUIT,BEFORE,300,150.00,30,15.00,3,0.001226,2446,1.67,1.00
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2226 - SANDWICH BISCUIT,BEFORE,300,150.00,480,240.00,37,0.015127,2446,1.47,1.12
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2227 - WAFER BISCUIT,BEFORE,300,150.00,396,198.00,26,0.010630,2446,1.19,1.22
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2228 - STICK BISCUIT,BEFORE,300,150.00,464,232.00,41,0.016762,2446,1.34,1.22
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2229 - SOFT CAKE,BEFORE,300,150.00,36,18.00,2,0.000818,2446,1.00,1.00
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2301 - JELLY & PUDDING,BEFORE,300,150.00,73,36.50,9,0.003679,2446,1.70,1.60
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2323 - BAG CANDY,BEFORE,300,150.00,227,113.50,25,0.010221,2446,1.03,1.03
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2324 - MARSHMALLOW,BEFORE,300,150.00,51,25.50,12,0.004906,2446,1.15,1.15
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2333 - DRAGEES CHOCOLATE,BEFORE,300,150.00,108,54.00,14,0.005724,2446,1.12,1.06
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2222 - COOKIES BISCUIT,BEFORE,108,54.00,704,352.00,20,0.008177,2446,1.03,1.03
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2223 - CRACKER BISCUIT,BEFORE,108,54.00,455,227.50,4,0.001635,2446,1.00,1.00
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2226 - SANDWICH BISCUIT,BEFORE,108,54.00,480,240.00,12,0.004906,2446,1.20,1.00
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2227 - WAFER BISCUIT,BEFORE,108,54.00,396,198.00,8,0.003271,2446,1.25,1.25
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2228 - STICK BISCUIT,BEFORE,108,54.00,464,232.00,14,0.005724,2446,1.20,1.05
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2229 - SOFT CAKE,BEFORE,108,54.00,36,18.00,1,0.000409,2446,1.00,1.00
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2301 - JELLY & PUDDING,BEFORE,108,54.00,73,36.50,3,0.001226,2446,1.25,1.00
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2323 - BAG CANDY,BEFORE,108,54.00,227,113.50,4,0.001635,2446,1.00,1.00
TD85,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2331 - ENROBED CHOCOLATE,BEFORE,108,54.00,300,150.00,14,0.005724,2446,1.06,1.12
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1313 - CHOCO RICE,AFTER,70,23.33,119,39.67,6,0.004345,1381,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1314 - CHEESE,AFTER,70,23.33,411,137.00,9,0.006517,1381,1.00,1.10
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,6611 - BREAD,AFTER,70,23.33,833,277.67,26,0.018827,1381,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,6612 - CAKE,AFTER,70,23.33,74,24.67,1,0.000724,1381,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1312 - CHOCOLATE SPREAD,1313 - CHOCO RICE,AFTER,54,18.00,119,39.67,4,0.002896,1381,1.25,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1312 - CHOCOLATE SPREAD,1314 - CHEESE,AFTER,54,18.00,411,137.00,6,0.004345,1381,1.00,1.17
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1312 - CHOCOLATE SPREAD,6611 - BREAD,AFTER,54,18.00,833,277.67,14,0.010138,1381,1.07,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,1311 - JAM,AFTER,119,39.67,70,23.33,6,0.004345,1381,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,1312 - CHOCOLATE SPREAD,AFTER,119,39.67,54,18.00,4,0.002896,1381,1.00,1.25
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,1314 - CHEESE,AFTER,119,39.67,411,137.00,20,0.014482,1381,1.00,1.09
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,6611 - BREAD,AFTER,119,39.67,833,277.67,47,0.034033,1381,1.02,1.04
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,6612 - CAKE,AFTER,119,39.67,74,24.67,6,0.004345,1381,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1311 - JAM,AFTER,411,137.00,70,23.33,9,0.006517,1381,1.10,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1312 - CHOCOLATE SPREAD,AFTER,411,137.00,54,18.00,6,0.004345,1381,1.17,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1313 - CHOCO RICE,AFTER,411,137.00,119,39.67,20,0.014482,1381,1.09,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,6611 - BREAD,AFTER,411,137.00,833,277.67,34,0.024620,1381,1.00,1.02
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,6612 - CAKE,AFTER,411,137.00,74,24.67,4,0.002896,1381,1.20,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,1311 - JAM,AFTER,833,277.67,70,23.33,26,0.018827,1381,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,1312 - CHOCOLATE SPREAD,AFTER,833,277.67,54,18.00,14,0.010138,1381,1.00,1.07
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,1313 - CHOCO RICE,AFTER,833,277.67,119,39.67,47,0.034033,1381,1.04,1.02
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,1314 - CHEESE,AFTER,833,277.67,411,137.00,34,0.024620,1381,1.02,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6612 - CAKE,AFTER,833,277.67,74,24.67,23,0.016655,1381,1.00,1.18
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,1311 - JAM,AFTER,74,24.67,70,23.33,1,0.000724,1381,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,1313 - CHOCO RICE,AFTER,74,24.67,119,39.67,6,0.004345,1381,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,1314 - CHEESE,AFTER,74,24.67,411,137.00,4,0.002896,1381,1.00,1.20
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,6611 - BREAD,AFTER,74,24.67,833,277.67,23,0.016655,1381,1.18,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1312 - CHOCOLATE SPREAD,BEFORE,56,28.00,56,28.00,3,0.002062,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1313 - CHOCO RICE,BEFORE,56,28.00,119,59.50,8,0.005498,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1314 - CHEESE,BEFORE,56,28.00,428,214.00,3,0.002062,1455,1.00,1.17
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,6611 - BREAD,BEFORE,56,28.00,957,478.50,32,0.021993,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1312 - CHOCOLATE SPREAD,1311 - JAM,BEFORE,56,28.00,56,28.00,3,0.002062,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1312 - CHOCOLATE SPREAD,1313 - CHOCO RICE,BEFORE,56,28.00,119,59.50,4,0.002749,1455,1.00,1.25
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1312 - CHOCOLATE SPREAD,1314 - CHEESE,BEFORE,56,28.00,428,214.00,8,0.005498,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1312 - CHOCOLATE SPREAD,6611 - BREAD,BEFORE,56,28.00,957,478.50,27,0.018557,1455,1.00,1.09
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,1311 - JAM,BEFORE,119,59.50,56,28.00,8,0.005498,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,1312 - CHOCOLATE SPREAD,BEFORE,119,59.50,56,28.00,4,0.002749,1455,1.25,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,1314 - CHEESE,BEFORE,119,59.50,428,214.00,18,0.012371,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,6611 - BREAD,BEFORE,119,59.50,957,478.50,64,0.043986,1455,1.04,1.06
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1313 - CHOCO RICE,6612 - CAKE,BEFORE,119,59.50,64,32.00,2,0.001375,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1311 - JAM,BEFORE,428,214.00,56,28.00,3,0.002062,1455,1.17,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1312 - CHOCOLATE SPREAD,BEFORE,428,214.00,56,28.00,8,0.005498,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1313 - CHOCO RICE,BEFORE,428,214.00,119,59.50,18,0.012371,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,6611 - BREAD,BEFORE,428,214.00,957,478.50,60,0.041237,1455,1.08,1.15
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,6612 - CAKE,BEFORE,428,214.00,64,32.00,1,0.000687,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,1311 - JAM,BEFORE,957,478.50,56,28.00,32,0.021993,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,1312 - CHOCOLATE SPREAD,BEFORE,957,478.50,56,28.00,27,0.018557,1455,1.09,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,1313 - CHOCO RICE,BEFORE,957,478.50,119,59.50,64,0.043986,1455,1.06,1.04
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,1314 - CHEESE,BEFORE,957,478.50,428,214.00,60,0.041237,1455,1.15,1.08
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6612 - CAKE,BEFORE,957,478.50,64,32.00,21,0.014433,1455,1.16,1.11
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,1313 - CHOCO RICE,BEFORE,64,32.00,119,59.50,2,0.001375,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,1314 - CHEESE,BEFORE,64,32.00,428,214.00,1,0.000687,1455,1.00,1.00
TD85,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,6611 - BREAD,BEFORE,64,32.00,957,478.50,21,0.014433,1455,1.11,1.16
TD85,BREAKFAST,BA,BAF,AFTER_V1,1211 - INSTANT TEA,1223 - PURE COFFEE,AFTER,6,2.00,314,104.67,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1212 - BAG TEA,1213 - LEAF TEA,AFTER,163,54.33,59,19.67,4,0.002426,1649,1.00,1.57
TD85,BREAKFAST,BA,BAF,AFTER_V1,1212 - BAG TEA,1221 - INSTANT COFFEE MIX,AFTER,163,54.33,233,77.67,13,0.007884,1649,1.07,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1212 - BAG TEA,1222 - COFFEE MIX,AFTER,163,54.33,144,48.00,4,0.002426,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1212 - BAG TEA,1223 - PURE COFFEE,AFTER,163,54.33,314,104.67,12,0.007277,1649,1.00,1.17
TD85,BREAKFAST,BA,BAF,AFTER_V1,1212 - BAG TEA,1224 - POWDER CREAMER & CHOCOLATE DRINK,AFTER,163,54.33,34,11.33,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1212 - BAG TEA,1321 - CEREAL,AFTER,163,54.33,229,76.33,3,0.001819,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1212 - BAG TEA,1411 - DIETATIC BEVERAGE,AFTER,163,54.33,17,5.67,2,0.001213,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1212 - BAG TEA,1412 - DIETATIC SUGAR,AFTER,163,54.33,14,4.67,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1212 - BAG TEA,2021 - SWEETENED CONDENSED MILK,AFTER,163,54.33,640,213.33,20,0.012129,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1213 - LEAF TEA,1212 - BAG TEA,AFTER,59,19.67,163,54.33,4,0.002426,1649,1.57,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1213 - LEAF TEA,1222 - COFFEE MIX,AFTER,59,19.67,144,48.00,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1213 - LEAF TEA,1223 - PURE COFFEE,AFTER,59,19.67,314,104.67,3,0.001819,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1213 - LEAF TEA,1321 - CEREAL,AFTER,59,19.67,229,76.33,2,0.001213,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1213 - LEAF TEA,2021 - SWEETENED CONDENSED MILK,AFTER,59,19.67,640,213.33,3,0.001819,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1221 - INSTANT COFFEE MIX,1212 - BAG TEA,AFTER,233,77.67,163,54.33,13,0.007884,1649,1.00,1.07
TD85,BREAKFAST,BA,BAF,AFTER_V1,1221 - INSTANT COFFEE MIX,1222 - COFFEE MIX,AFTER,233,77.67,144,48.00,16,0.009703,1649,1.06,1.17
TD85,BREAKFAST,BA,BAF,AFTER_V1,1221 - INSTANT COFFEE MIX,1223 - PURE COFFEE,AFTER,233,77.67,314,104.67,20,0.012129,1649,1.19,1.07
TD85,BREAKFAST,BA,BAF,AFTER_V1,1221 - INSTANT COFFEE MIX,1224 - POWDER CREAMER & CHOCOLATE DRINK,AFTER,233,77.67,34,11.33,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1221 - INSTANT COFFEE MIX,1321 - CEREAL,AFTER,233,77.67,229,76.33,6,0.003639,1649,2.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1221 - INSTANT COFFEE MIX,2021 - SWEETENED CONDENSED MILK,AFTER,233,77.67,640,213.33,16,0.009703,1649,1.11,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,1212 - BAG TEA,AFTER,144,48.00,163,54.33,4,0.002426,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,1213 - LEAF TEA,AFTER,144,48.00,59,19.67,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,1221 - INSTANT COFFEE MIX,AFTER,144,48.00,233,77.67,16,0.009703,1649,1.17,1.06
TD85,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,1223 - PURE COFFEE,AFTER,144,48.00,314,104.67,3,0.001819,1649,1.33,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,1321 - CEREAL,AFTER,144,48.00,229,76.33,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,2021 - SWEETENED CONDENSED MILK,AFTER,144,48.00,640,213.33,8,0.004851,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,1211 - INSTANT TEA,AFTER,314,104.67,6,2.00,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,1212 - BAG TEA,AFTER,314,104.67,163,54.33,12,0.007277,1649,1.17,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,1213 - LEAF TEA,AFTER,314,104.67,59,19.67,3,0.001819,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,1221 - INSTANT COFFEE MIX,AFTER,314,104.67,233,77.67,20,0.012129,1649,1.07,1.19
TD85,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,1222 - COFFEE MIX,AFTER,314,104.67,144,48.00,3,0.001819,1649,1.00,1.33
TD85,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,1224 - POWDER CREAMER & CHOCOLATE DRINK,AFTER,314,104.67,34,11.33,6,0.003639,1649,1.33,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,1321 - CEREAL,AFTER,314,104.67,229,76.33,11,0.006671,1649,1.08,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,2021 - SWEETENED CONDENSED MILK,AFTER,314,104.67,640,213.33,40,0.024257,1649,1.14,1.11
TD85,BREAKFAST,BA,BAF,AFTER_V1,1224 - POWDER CREAMER & CHOCOLATE DRINK,1212 - BAG TEA,AFTER,34,11.33,163,54.33,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1224 - POWDER CREAMER & CHOCOLATE DRINK,1221 - INSTANT COFFEE MIX,AFTER,34,11.33,233,77.67,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1224 - POWDER CREAMER & CHOCOLATE DRINK,1223 - PURE COFFEE,AFTER,34,11.33,314,104.67,6,0.003639,1649,1.00,1.33
TD85,BREAKFAST,BA,BAF,AFTER_V1,1224 - POWDER CREAMER & CHOCOLATE DRINK,1321 - CEREAL,AFTER,34,11.33,229,76.33,2,0.001213,1649,1.00,1.50
TD85,BREAKFAST,BA,BAF,AFTER_V1,1224 - POWDER CREAMER & CHOCOLATE DRINK,2021 - SWEETENED CONDENSED MILK,AFTER,34,11.33,640,213.33,2,0.001213,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1212 - BAG TEA,AFTER,229,76.33,163,54.33,3,0.001819,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1213 - LEAF TEA,AFTER,229,76.33,59,19.67,2,0.001213,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1221 - INSTANT COFFEE MIX,AFTER,229,76.33,233,77.67,6,0.003639,1649,1.00,2.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1222 - COFFEE MIX,AFTER,229,76.33,144,48.00,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1223 - PURE COFFEE,AFTER,229,76.33,314,104.67,11,0.006671,1649,1.00,1.08
TD85,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1224 - POWDER CREAMER & CHOCOLATE DRINK,AFTER,229,76.33,34,11.33,2,0.001213,1649,1.50,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,2021 - SWEETENED CONDENSED MILK,AFTER,229,76.33,640,213.33,20,0.012129,1649,1.11,1.07
TD85,BREAKFAST,BA,BAF,AFTER_V1,1411 - DIETATIC BEVERAGE,1212 - BAG TEA,AFTER,17,5.67,163,54.33,2,0.001213,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1411 - DIETATIC BEVERAGE,2021 - SWEETENED CONDENSED MILK,AFTER,17,5.67,640,213.33,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1412 - DIETATIC SUGAR,1212 - BAG TEA,AFTER,14,4.67,163,54.33,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,1412 - DIETATIC SUGAR,2021 - SWEETENED CONDENSED MILK,AFTER,14,4.67,640,213.33,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,1212 - BAG TEA,AFTER,640,213.33,163,54.33,20,0.012129,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,1213 - LEAF TEA,AFTER,640,213.33,59,19.67,3,0.001819,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,1221 - INSTANT COFFEE MIX,AFTER,640,213.33,233,77.67,16,0.009703,1649,1.00,1.11
TD85,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,1222 - COFFEE MIX,AFTER,640,213.33,144,48.00,8,0.004851,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,1223 - PURE COFFEE,AFTER,640,213.33,314,104.67,40,0.024257,1649,1.11,1.14
TD85,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,1224 - POWDER CREAMER & CHOCOLATE DRINK,AFTER,640,213.33,34,11.33,2,0.001213,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,1321 - CEREAL,AFTER,640,213.33,229,76.33,20,0.012129,1649,1.07,1.11
TD85,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,1411 - DIETATIC BEVERAGE,AFTER,640,213.33,17,5.67,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,1412 - DIETATIC SUGAR,AFTER,640,213.33,14,4.67,1,0.000606,1649,1.00,1.00
TD85,BREAKFAST,BA,BAF,BEFORE_V1,1211 - INSTANT TEA,1212 - BAG TEA,BEFORE,11,5.50,166,83.00,2,0.001186,1686,1.00,1.00
TD85,BREAKFAST,BA,BAF,BEFORE_V1,1211 - INSTANT TEA,1221 - INSTANT COFFEE MIX,BEFORE,11,5.50,279,139.50,3,0.001779,1686,1.00,1.00
TD85,BREAKFAST,BA,BAF,BEFORE_V1,1211 - INSTANT TEA,1224 - POWDER CREAMER & CHOCOLATE DRINK,BEFORE,11,5.50,50,25.00,1,0.000593,1686,1.00,1.00
TD85,BREAKFAST,BA,BAF,BEFORE_V1,1211 - INSTANT TEA,2021 - SWEETENED CONDENSED MILK,BEFORE,11,5.50,552,276.00,1,0.000593,1686,1.00,1.00
TD85,BREAKFAST,BA,BAF,BEFORE_V1,1212 - BAG TEA,1211 - INSTANT TEA,BEFORE,166,83.00,11,5.50,2,0.001186,1686,1.00,1.00
TD85,BREAKFAST,BA,BAF,BEFORE_V1,1212 - BAG TEA,1213 - LEAF TEA,BEFORE,166,83.00,34,17.00,4,0.002372,1686,1.50,1.75
TD85,BREAKFAST,BA,BAF,BEFORE_V1,1212 - BAG TEA,1221 - INSTANT COFFEE MIX,BEFORE,166,83.00,279,139.50,11,0.006524,1686,1.00,1.27
